date,open,high,low,close,volume,average,barCount
2024-12-30 04:00:00,593.45,593.56,593.4,593.48,10519.0,593.466,34
2024-12-30 04:01:00,593.43,593.43,593.43,593.43,200.0,593.43,1
2024-12-30 04:02:00,593.5,593.52,593.46,593.52,1312.0,593.487,7
2024-12-30 04:03:00,593.51,593.55,593.51,593.55,307.0,593.527,2
2024-12-30 04:04:00,593.56,593.56,593.45,593.45,1289.0,593.473,5
2024-12-30 04:05:00,593.46,593.46,593.46,593.46,131.0,593.46,1
2024-12-30 04:06:00,593.46,593.46,593.46,593.46,0.0,593.46,0
2024-12-30 04:07:00,593.34,593.34,593.34,593.34,100.0,593.34,1
2024-12-30 04:08:00,593.34,593.34,593.34,593.34,0.0,593.34,0
2024-12-30 04:09:00,593.37,593.45,593.35,593.45,393.0,593.398,3
2024-12-30 04:10:00,593.4,593.48,593.4,593.48,300.0,593.427,2
2024-12-30 04:11:00,593.48,593.48,593.48,593.48,898.0,593.48,1
2024-12-30 04:12:00,593.42,593.49,593.42,593.49,200.0,593.455,2
2024-12-30 04:13:00,593.6,593.6,593.6,593.6,100.0,593.6,1
2024-12-30 04:14:00,593.52,593.52,593.52,593.52,100.0,593.52,1
2024-12-30 04:15:00,593.56,593.56,593.44,593.44,200.0,593.5,2
2024-12-30 04:16:00,593.44,593.44,593.44,593.44,0.0,593.44,0
2024-12-30 04:17:00,593.44,593.44,593.44,593.44,0.0,593.44,0
2024-12-30 04:18:00,593.46,593.46,593.45,593.45,629.0,593.458,2
2024-12-30 04:19:00,593.45,593.45,593.45,593.45,0.0,593.45,0
2024-12-30 04:20:00,593.45,593.45,593.45,593.45,0.0,593.45,0
2024-12-30 04:21:00,593.45,593.45,593.45,593.45,0.0,593.45,0
2024-12-30 04:22:00,593.45,593.45,593.45,593.45,0.0,593.45,0
2024-12-30 04:23:00,593.45,593.45,593.45,593.45,100.0,593.45,1
2024-12-30 04:24:00,593.45,593.45,593.45,593.45,0.0,593.45,0
2024-12-30 04:25:00,593.45,593.45,593.45,593.45,0.0,593.45,0
2024-12-30 04:26:00,593.45,593.45,593.45,593.45,0.0,593.45,0
2024-12-30 04:27:00,593.62,593.69,593.62,593.69,200.0,593.655,2
2024-12-30 04:28:00,593.69,593.69,593.69,593.69,0.0,593.69,0
2024-12-30 04:29:00,593.69,593.69,593.69,593.69,0.0,593.69,0
2024-12-30 04:30:00,593.62,593.62,593.62,593.62,200.0,593.62,1
2024-12-30 04:31:00,593.62,593.62,593.62,593.62,0.0,593.62,0
2024-12-30 04:32:00,593.62,593.62,593.62,593.62,0.0,593.62,0
2024-12-30 04:33:00,593.48,593.48,593.48,593.48,200.0,593.48,1
2024-12-30 04:34:00,593.48,593.48,593.48,593.48,0.0,593.48,0
2024-12-30 04:35:00,593.54,593.54,593.54,593.54,699.0,593.54,1
2024-12-30 04:36:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:37:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:38:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:39:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:40:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:41:00,593.5,593.5,593.5,593.5,459.0,593.5,2
2024-12-30 04:42:00,593.5,593.5,593.5,593.5,503.0,593.5,3
2024-12-30 04:43:00,593.5,593.5,593.5,593.5,0.0,593.5,0
2024-12-30 04:44:00,593.5,593.5,593.5,593.5,0.0,593.5,0
2024-12-30 04:45:00,593.5,593.5,593.5,593.5,0.0,593.5,0
2024-12-30 04:46:00,593.5,593.5,593.5,593.5,0.0,593.5,0
2024-12-30 04:47:00,593.36,593.36,593.36,593.36,100.0,593.36,1
2024-12-30 04:48:00,593.45,593.45,593.45,593.45,300.0,593.45,1
2024-12-30 04:49:00,593.45,593.45,593.45,593.45,100.0,593.45,1
2024-12-30 04:50:00,593.5,593.5,593.5,593.5,700.0,593.5,2
2024-12-30 04:51:00,593.62,593.62,593.62,593.62,200.0,593.62,1
2024-12-30 04:52:00,593.62,593.62,593.62,593.62,0.0,593.62,0
2024-12-30 04:53:00,593.55,593.55,593.54,593.54,200.0,593.545,2
2024-12-30 04:54:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:55:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:56:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:57:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:58:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 04:59:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:00:00,593.41,593.41,593.41,593.41,100.0,593.41,1
2024-12-30 05:01:00,593.41,593.41,593.41,593.41,0.0,593.41,0
2024-12-30 05:02:00,593.41,593.41,593.41,593.41,0.0,593.41,0
2024-12-30 05:03:00,593.41,593.41,593.41,593.41,0.0,593.41,0
2024-12-30 05:04:00,593.41,593.41,593.41,593.41,0.0,593.41,0
2024-12-30 05:05:00,593.41,593.41,593.41,593.41,0.0,593.41,0
2024-12-30 05:06:00,593.51,593.55,593.51,593.55,980.0,593.546,3
2024-12-30 05:07:00,593.62,593.62,593.62,593.62,100.0,593.62,1
2024-12-30 05:08:00,593.59,593.59,593.59,593.59,200.0,593.59,2
2024-12-30 05:09:00,593.59,593.59,593.59,593.59,0.0,593.59,0
2024-12-30 05:10:00,593.54,593.54,593.54,593.54,300.0,593.54,2
2024-12-30 05:11:00,593.64,593.64,593.64,593.64,700.0,593.64,1
2024-12-30 05:12:00,593.64,593.64,593.64,593.64,0.0,593.64,0
2024-12-30 05:13:00,593.68,593.68,593.68,593.68,100.0,593.68,1
2024-12-30 05:14:00,593.63,593.63,593.62,593.63,1000.0,593.628,4
2024-12-30 05:15:00,593.63,593.63,593.63,593.63,0.0,593.63,0
2024-12-30 05:16:00,593.63,593.63,593.63,593.63,0.0,593.63,0
2024-12-30 05:17:00,593.69,593.69,593.69,593.69,100.0,593.69,1
2024-12-30 05:18:00,593.69,593.69,593.69,593.69,0.0,593.69,0
2024-12-30 05:19:00,593.69,593.69,593.69,593.69,0.0,593.69,0
2024-12-30 05:20:00,593.69,593.69,593.69,593.69,0.0,593.69,0
2024-12-30 05:21:00,593.69,593.69,593.69,593.69,0.0,593.69,0
2024-12-30 05:22:00,593.63,593.63,593.63,593.63,280.0,593.63,1
2024-12-30 05:23:00,593.63,593.63,593.63,593.63,0.0,593.63,0
2024-12-30 05:24:00,593.66,593.66,593.66,593.66,500.0,593.66,1
2024-12-30 05:25:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 05:26:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 05:27:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 05:28:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 05:29:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 05:30:00,593.65,593.65,593.65,593.65,300.0,593.65,2
2024-12-30 05:31:00,593.65,593.65,593.64,593.64,799.0,593.649,2
2024-12-30 05:32:00,593.64,593.64,593.64,593.64,0.0,593.64,0
2024-12-30 05:33:00,593.64,593.64,593.64,593.64,0.0,593.64,0
2024-12-30 05:34:00,593.64,593.64,593.64,593.64,0.0,593.64,0
2024-12-30 05:35:00,593.64,593.64,593.64,593.64,0.0,593.64,0
2024-12-30 05:36:00,593.64,593.64,593.64,593.64,0.0,593.64,0
2024-12-30 05:37:00,593.64,593.64,593.64,593.64,0.0,593.64,0
2024-12-30 05:38:00,593.64,593.64,593.64,593.64,200.0,593.64,1
2024-12-30 05:39:00,593.6,593.6,593.6,593.6,100.0,593.6,1
2024-12-30 05:40:00,593.6,593.6,593.6,593.6,0.0,593.6,0
2024-12-30 05:41:00,593.61,593.62,593.61,593.62,300.0,593.613,3
2024-12-30 05:42:00,593.58,593.58,593.58,593.58,299.0,593.58,1
2024-12-30 05:43:00,593.58,593.58,593.58,593.58,0.0,593.58,0
2024-12-30 05:44:00,593.58,593.58,593.58,593.58,0.0,593.58,0
2024-12-30 05:45:00,593.63,593.63,593.63,593.63,100.0,593.63,1
2024-12-30 05:46:00,593.63,593.63,593.63,593.63,0.0,593.63,0
2024-12-30 05:47:00,593.55,593.55,593.54,593.54,200.0,593.545,2
2024-12-30 05:48:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:49:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:50:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:51:00,593.54,593.54,593.54,593.54,100.0,593.54,1
2024-12-30 05:52:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:53:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:54:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:55:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:56:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:57:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:58:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 05:59:00,593.54,593.54,593.54,593.54,0.0,593.54,0
2024-12-30 06:00:00,593.56,593.56,593.55,593.55,500.0,593.552,2
2024-12-30 06:01:00,593.62,593.62,593.62,593.62,185.0,593.62,1
2024-12-30 06:02:00,593.62,593.62,593.62,593.62,0.0,593.62,0
2024-12-30 06:03:00,593.62,593.62,593.62,593.62,0.0,593.62,0
2024-12-30 06:04:00,593.62,593.62,593.62,593.62,0.0,593.62,0
2024-12-30 06:05:00,593.62,593.62,593.62,593.62,0.0,593.62,0
2024-12-30 06:06:00,593.62,593.62,593.62,593.62,0.0,593.62,0
2024-12-30 06:07:00,593.66,593.66,593.66,593.66,103.0,593.66,1
2024-12-30 06:08:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:09:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:10:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:11:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:12:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:13:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:14:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:15:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:16:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:17:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:18:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:19:00,593.66,593.66,593.66,593.66,0.0,593.66,0
2024-12-30 06:20:00,593.7,593.75,593.7,593.75,2326.0,593.707,4
2024-12-30 06:21:00,593.75,593.75,593.75,593.75,0.0,593.75,0
2024-12-30 06:22:00,593.75,593.75,593.75,593.75,0.0,593.75,0
2024-12-30 06:23:00,593.8,593.8,593.8,593.8,200.0,593.8,2
2024-12-30 06:24:00,593.8,593.8,593.8,593.8,0.0,593.8,0
2024-12-30 06:25:00,593.8,593.8,593.8,593.8,0.0,593.8,0
2024-12-30 06:26:00,593.8,593.8,593.8,593.8,0.0,593.8,0
2024-12-30 06:27:00,593.8,593.8,593.8,593.8,0.0,593.8,0
2024-12-30 06:28:00,593.8,593.8,593.8,593.8,0.0,593.8,0
2024-12-30 06:29:00,593.81,593.81,593.81,593.81,242.0,593.81,1
2024-12-30 06:30:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:31:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:32:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:33:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:34:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:35:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:36:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:37:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:38:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:39:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:40:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:41:00,593.81,593.81,593.81,593.81,0.0,593.81,0
2024-12-30 06:42:00,593.81,593.81,593.81,593.81,0.0,593.81,0
