date,open,high,low,close,volume,average,barCount
2025-07-02,16.75,17.37,16.54,16.64,0.0,0.0,1228
2025-07-03,16.65,16.83,16.14,16.4,0.0,0.0,814
2025-07-07,17.83,18.5,17.51,17.79,0.0,0.0,1473
2025-07-08,17.41,17.44,16.54,16.81,0.0,0.0,1398
2025-07-09,16.76,16.76,15.76,15.94,0.0,0.0,1288
2025-07-10,16.23,16.24,15.7,15.78,0.0,0.0,928
2025-07-11,16.41,17.24,15.98,16.4,0.0,0.0,1513
2025-07-14,17.73,17.85,16.91,17.2,0.0,0.0,1046
2025-07-15,16.89,17.39,16.57,17.38,0.0,0.0,1303
2025-07-16,17.66,19.48,16.72,17.16,0.0,0.0,1388
2025-07-17,17.16,17.37,16.48,16.52,0.0,0.0,970
2025-07-18,16.43,16.81,16.28,16.41,0.0,0.0,1073
2025-07-21,16.87,16.99,16.3,16.65,0.0,0.0,810
2025-07-22,16.75,17.48,16.43,16.5,0.0,0.0,1167
2025-07-23,16.23,16.32,15.32,15.37,0.0,0.0,1221
2025-07-24,15.39,15.54,14.95,15.39,0.0,0.0,1167
2025-07-25,15.33,15.39,14.92,14.93,0.0,0.0,974
2025-07-28,15.15,15.54,15.0,15.03,0.0,0.0,1120
2025-07-29,14.95,16.12,14.7,15.98,0.0,0.0,1301
2025-07-30,15.87,17.27,15.44,15.48,0.0,0.0,1549
2025-07-31,14.99,17.17,14.74,16.72,0.0,0.0,1829
