datetime,currency,title,impact,forecast,previous,actual
2016-09-01 00:00,AUD,Retail Sales m/m,High,0.3%,0.1%,0.0%
2016-09-01 00:00,CNY,Non-Manufacturing PMI,Medium,,53.9,53.5
2016-09-01 00:00,EUR,Spanish Manufacturing PMI,Medium,50.8,51.0,51.0
2016-09-01 00:00,USD,Construction Spending m/m,Low,0.6%,0.9%,0.0%
2016-09-01 00:00,USD,ISM Manufacturing Prices,Low,54.5,55.0,53.0
2016-09-01 00:00,USD,Revised Nonfarm Productivity q/q,Medium,-0.6%,-0.5%,-0.6%
2016-09-01 00:00,USD,Revised Unit Labor Costs q/q,Low,2.0%,2.0%,4.3%
2016-09-01 02:30,AUD,Commodity Prices y/y,Low,,-2.7%,0.8%
2016-09-01 03:15,CHF,Retail Sales y/y,Low,-3.1%,-3.5%,-2.2%
2016-09-01 03:30,CHF,Manufacturing PMI,Low,50.5,50.1,51.0
2016-09-01 03:45,EUR,Italian Manufacturing PMI,Low,51.3,51.2,49.8
2016-09-01 03:50,EUR,French Final Manufacturing PMI,Low,48.5,48.5,48.3
2016-09-01 03:55,EUR,German Final Manufacturing PMI,Low,53.6,53.6,53.6
2016-09-01 04:00,EUR,Final Manufacturing PMI,Low,51.8,51.8,51.7
2016-09-01 04:30,GBP,Final Manufacturing PMI,High,49.1,48.3,53.3
2016-09-01 04:50,EUR,Spanish 10-y Bond Auction,Low,,1.06|1.9,1.10|2.1
2016-09-01 05:04,EUR,French 10-y Bond Auction,Low,,0.19|2.8,0.26|2.1
2016-09-01 07:30,USD,Challenger Job Cuts y/y,Low,,-57.1%,-21.8%
2016-09-01 08:30,USD,Unemployment Claims,High,265K,261K,263K
2016-09-01 09:30,CAD,Manufacturing PMI,Low,,51.9,51.1
2016-09-01 09:45,USD,Final Manufacturing PMI,Low,52.1,52.1,52.0
2016-09-01 10:00,USD,ISM Manufacturing PMI,High,52.0,52.6,49.4
2016-09-01 10:30,USD,Natural Gas Storage,Low,38B,11B,51B
2016-09-01 15:29,USD,Total Vehicle Sales,Low,17.2M,17.9M,17.0M
2016-09-01 15:29,USD,Wards Total Vehicle Sales,Low,17.2M,17.8M,16.9M
2016-09-01 19:50,JPY,Monetary Base y/y,Low,23.1%,24.7%,24.2%
2016-09-02 00:00,CAD,Labor Productivity q/q,Medium,0.2%,0.4%,-0.3%
2016-09-02 00:00,USD,Average Hourly Earnings m/m,High,0.2%,0.3%,0.1%
2016-09-02 00:00,USD,Non-Farm Employment Change,High,180K,275K,151K
2016-09-02 00:00,USD,Trade Balance,Medium,-43.0B,-44.7B,-39.5B
2016-09-02 00:00,USD,Unemployment Rate,High,4.8%,4.9%,4.9%
2016-09-02 01:00,JPY,Consumer Confidence,Low,41.6,41.3,42.0
2016-09-02 03:00,EUR,Spanish Unemployment Change,Medium,15.0K,-84.0K,14.4K
2016-09-02 04:30,GBP,Construction PMI,High,46.6,45.9,49.2
2016-09-02 05:00,EUR,PPI m/m,Low,0.1%,0.8%,0.1%
2016-09-02 08:30,CAD,Trade Balance,High,-3.2B,-4.0B,-2.5B
2016-09-02 10:00,USD,Factory Orders m/m,Medium,2.1%,-1.8%,1.9%
2016-09-03 06:55,USD,Final Services PMI,Low,51.2,50.9,51.0
2016-09-04 15:29,All,G20 Meetings,Medium,,,
2016-09-04 19:01,GBP,BRC Shop Price Index y/y,Low,,-1.6%,-2.0%
2016-09-04 19:30,AUD,AIG Services Index,Low,,53.9,45.0
2016-09-04 20:00,JPY,Average Cash Earnings y/y,Low,0.5%,1.4%,1.4%
2016-09-04 21:00,AUD,MI Inflation Gauge m/m,Low,,-0.3%,0.2%
2016-09-04 21:30,AUD,Company Operating Profits q/q,Medium,2.1%,-4.4%,6.9%
2016-09-04 21:45,CNY,Caixin Services PMI,Medium,51.9,51.7,52.1
2016-09-04 22:30,JPY,BOJ Gov Kuroda Speaks,High,,,
2016-09-05 00:00,AUD,ANZ Job Advertisements m/m,Low,,-0.8%,1.8%
2016-09-05 00:00,GBP,Final Services PMI,High,49.1,47.4,52.9
2016-09-05 00:00,NZD,ANZ Commodity Prices m/m,Low,,2.1%,3.2%
2016-09-05 03:15,EUR,Spanish Services PMI,Low,55.1,54.1,56.0
2016-09-05 03:45,EUR,Italian Services PMI,Low,51.8,52.0,52.3
2016-09-05 03:50,EUR,French Final Services PMI,Low,52.0,52.0,52.3
2016-09-05 03:55,EUR,German Final Services PMI,Low,53.3,53.3,51.7
2016-09-05 04:00,EUR,Final Services PMI,Low,53.1,53.1,52.8
2016-09-05 04:30,EUR,Sentix Investor Confidence,Low,5.1,4.2,5.6
2016-09-05 05:00,EUR,Retail Sales m/m,Low,0.5%,-0.1%,1.1%
2016-09-05 15:29,All,G20 Meetings,Medium,,,
2016-09-05 19:01,GBP,BRC Retail Sales Monitor y/y,Low,,1.1%,-0.9%
2016-09-05 21:30,AUD,Current Account,Medium,-20.2B,-14.9B,-15.5B
2016-09-05 23:45,JPY,30-y Bond Auction,Low,,0.42|3.1,0.50|3.1
2016-09-06 00:00,AUD,RBA Rate Statement,High,,,
2016-09-06 00:00,USD,Labor Market Conditions Index m/m,Low,,1.3,-0.7
2016-09-06 00:30,AUD,Cash Rate,High,1.50%,1.50%,1.50%
2016-09-06 01:45,CHF,GDP q/q,Low,0.2%,0.3%,0.6%
2016-09-06 02:00,EUR,German Factory Orders m/m,Low,0.5%,-0.3%,0.2%
2016-09-06 03:15,CHF,CPI m/m,Low,-0.1%,-0.4%,-0.1%
2016-09-06 04:10,EUR,Retail PMI,Low,,48.9,51.0
2016-09-06 05:00,EUR,Revised GDP q/q,Low,0.3%,0.3%,0.3%
2016-09-06 05:33,GBP,10-y Bond Auction,Low,,0.91|2.3,0.69|1.7
2016-09-06 09:59,USD,RCM/TIPP Economic Optimism,Low,48.6,48.4,46.7
2016-09-06 10:00,USD,ISM Services PMI,High,55.4,55.5,51.4
2016-09-06 10:22,NZD,GDT Price Index,High,,12.7%,7.7%
2016-09-06 12:15,CHF,SNB Chairman Jordan Speaks,High,,,
2016-09-06 18:45,NZD,Manufacturing Sales q/q,Low,,-2.0%,2.2%
2016-09-06 19:30,AUD,AIG Construction Index,Low,,51.6,46.6
2016-09-06 21:30,AUD,GDP q/q,High,0.6%,1.0%,0.5%
2016-09-07 00:00,CAD,Ivey PMI,Medium,55.5,57.0,52.3
2016-09-07 00:00,CAD,Overnight Rate,High,0.50%,0.50%,0.50%
2016-09-07 00:00,GBP,Industrial Production m/m,Low,-0.3%,0.0%,0.1%
2016-09-07 00:00,USD,FOMC Member George Speaks,Medium,,,
2016-09-07 00:00,USD,JOLTS Job Openings,Medium,5.58M,5.64M,5.87M
2016-09-07 01:00,JPY,Leading Indicators,Low,98.6%,99.2%,100.0%
2016-09-07 02:00,EUR,German Industrial Production m/m,Low,0.0%,1.1%,-1.5%
2016-09-07 02:45,EUR,French Trade Balance,Low,-3.7B,-3.5B,-4.5B
2016-09-07 03:00,CHF,Foreign Currency Reserves,Medium,,616B,627B
2016-09-07 03:30,GBP,Halifax HPI m/m,Medium,-0.3%,-1.1%,-0.2%
2016-09-07 04:30,GBP,Manufacturing Production m/m,High,-0.4%,-0.2%,-0.9%
2016-09-07 05:33,EUR,German 10-y Bond Auction,Low,,-0.09|1.4,-0.11|1.1
2016-09-07 09:15,GBP,Monetary Policy Report Hearings,High,,,
2016-09-07 09:36,GBP,NIESR GDP Estimate,Low,,0.4%,0.3%
2016-09-07 10:00,CAD,BOC Rate Statement,High,,,
