datetime,currency,title,impact,forecast,previous,actual
2012-09-01 15:29,All,Jackson Hole Symposium,Medium,,,
2012-09-02 18:45,NZD,Overseas Trade Index q/q,Low,-2.0%,-2.3%,-2.6%
2012-09-02 19:30,AUD,AIG Manufacturing Index,Low,,40.3,45.3
2012-09-02 19:50,JPY,Capital Spending q/y,Medium,8.9%,3.3%,7.7%
2012-09-02 20:30,AUD,MI Inflation Gauge m/m,Low,,0.2%,0.6%
2012-09-02 21:00,CNY,Non-Manufacturing PMI,Low,,55.6,56.3
2012-09-02 21:30,AUD,Retail Sales m/m,High,0.3%,1.2%,-0.8%
2012-09-02 22:30,CNY,Caixin Manufacturing PMI,Medium,,47.8,47.6
2012-09-03 00:00,AUD,ANZ Job Advertisements m/m,Medium,,-0.8%,-2.3%
2012-09-03 00:00,AUD,Company Operating Profits q/q,Medium,1.1%,-3.7%,-0.7%
2012-09-03 00:00,EUR,Spanish Manufacturing PMI,Medium,,42.3,44.0
2012-09-03 02:30,AUD,Commodity Prices y/y,Low,,-11.1%,-13.7%
2012-09-03 03:00,CHF,SNB Chairman Jordan Speaks,High,,,
2012-09-03 03:15,CHF,Retail Sales y/y,High,3.5%,3.3%,3.2%
2012-09-03 03:30,CHF,Manufacturing PMI,Medium,49.2,48.6,46.7
2012-09-03 03:45,EUR,Italian Manufacturing PMI,Medium,44.9,44.3,43.6
2012-09-03 03:50,EUR,French Final Manufacturing PMI,Low,46.2,46.2,46.0
2012-09-03 03:55,EUR,German Final Manufacturing PMI,Low,45.1,45.1,44.7
2012-09-03 04:00,EUR,Final Manufacturing PMI,Low,45.3,45.3,45.1
2012-09-03 04:30,GBP,Final Manufacturing PMI,High,46.1,45.2,49.5
2012-09-03 09:30,EUR,ECB President Draghi Speaks,Medium,,,
2012-09-03 19:00,GBP,BRC Retail Sales Monitor y/y,Medium,,0.1%,-0.4%
2012-09-03 19:50,JPY,Monetary Base y/y,Low,9.4%,8.6%,6.5%
2012-09-03 21:00,NZD,ANZ Commodity Prices m/m,Low,,-0.4%,0.5%
2012-09-03 21:30,AUD,Current Account,Medium,-12.3B,-13.0B,-11.8B
2012-09-03 23:45,JPY,10-y Bond Auction,Low,,0.77|2.6,0.81|2.8
2012-09-04 00:00,AUD,RBA Rate Statement,High,,,
2012-09-04 00:00,JPY,Average Cash Earnings y/y,Medium,-0.3%,-0.4%,-1.2%
2012-09-04 00:00,USD,Construction Spending m/m,Low,0.4%,0.4%,-0.9%
2012-09-04 00:00,USD,ISM Manufacturing Prices,Low,46.4,39.5,54.0
2012-09-04 00:30,AUD,Cash Rate,High,3.50%,3.50%,3.50%
2012-09-04 01:45,CHF,GDP q/q,Medium,0.2%,0.5%,-0.1%
2012-09-04 03:00,EUR,Spanish Unemployment Change,Medium,,-27.8K,38.2K
2012-09-04 04:30,GBP,Construction PMI,High,50.1,50.9,49.0
2012-09-04 05:00,EUR,PPI m/m,Low,0.3%,-0.5%,0.4%
2012-09-04 09:00,USD,Final Manufacturing PMI,Low,51.9,51.9,51.5
2012-09-04 09:30,CAD,Manufacturing PMI,Low,,53.1,53.0
2012-09-04 10:00,USD,ISM Manufacturing PMI,High,50.0,49.8,49.6
2012-09-04 10:30,NZD,GDT Price Index,Low,,8.0%,6.4%
2012-09-04 10:37,GBP,Final Services PMI,High,51.3,51.0,53.7
2012-09-04 15:29,USD,Total Vehicle Sales,Low,14.1M,14.1M,14.5M
2012-09-04 19:01,GBP,BRC Shop Price Index y/y,Low,,1.0%,1.1%
2012-09-04 19:29,AUD,AIG Services Index,Medium,,46.5,42.4
2012-09-04 21:30,AUD,GDP q/q,High,0.8%,1.4%,0.6%
2012-09-04 22:30,CNY,Caixin Services PMI,Low,,53.1,52.0
2012-09-05 00:00,CAD,Overnight Rate,High,1.00%,1.00%,1.00%
2012-09-05 00:00,EUR,Spanish Services PMI,Low,,43.7,44.0
2012-09-05 00:00,USD,Revised Unit Labor Costs q/q,Low,1.5%,1.7%,1.5%
2012-09-05 03:00,CHF,Gov Board Member Danthine Speaks,Medium,,,
2012-09-05 03:15,CHF,CPI m/m,High,0.1%,-0.5%,0.0%
2012-09-05 03:45,EUR,Italian Services PMI,Low,43.3,43.0,44.0
2012-09-05 03:50,EUR,French Final Services PMI,Low,50.2,50.2,49.2
2012-09-05 03:55,EUR,German Final Services PMI,Low,48.3,48.3,48.3
2012-09-05 04:00,EUR,Final Services PMI,Low,47.5,47.5,47.2
2012-09-05 05:00,EUR,Retail Sales m/m,Medium,-0.2%,0.1%,-0.2%
2012-09-05 05:35,EUR,German 10-y Bond Auction,Medium,,1.42|1.8,1.42|1.1
2012-09-05 05:36,GBP,30-y Bond Auction,Low,,3.22|2.2,2.95|1.5
2012-09-05 08:30,USD,Revised Nonfarm Productivity q/q,Medium,1.8%,1.6%,2.2%
2012-09-05 09:00,CAD,BOC Rate Statement,High,,,
2012-09-05 21:30,AUD,Employment Change,High,5.1K,11.7K,-8.8K
2012-09-05 23:40,JPY,BOJ Gov Shirakawa Speaks,Medium,,,
2012-09-05 23:45,JPY,30-y Bond Auction,Low,,1.85|4.1,1.90|4.5
2012-09-06 00:00,AUD,Unemployment Rate,High,5.3%,5.2%,5.1%
2012-09-06 00:00,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2012-09-06 00:00,USD,Unemployment Claims,High,369K,377K,365K
2012-09-06 03:00,GBP,Halifax HPI m/m,Medium,0.3%,-0.7%,-0.4%
2012-09-06 05:00,EUR,Revised GDP q/q,Low,-0.2%,-0.2%,-0.2%
2012-09-06 05:01,EUR,French 10-y Bond Auction,Medium,,2.53|1.9,2.21|2.1
2012-09-06 06:00,EUR,German Factory Orders m/m,Medium,0.3%,-1.6%,0.5%
2012-09-06 07:00,GBP,Asset Purchase Facility,High,375B,375B,375B
2012-09-06 07:30,USD,Challenger Job Cuts y/y,Low,,-44.5%,-36.9%
2012-09-06 07:45,EUR,Main Refinancing Rate,High,0.75%,0.75%,0.75%
2012-09-06 08:15,USD,ADP Non-Farm Employment Change,High,142K,173K,201K
2012-09-06 08:30,EUR,ECB Press Conference,High,,,
2012-09-06 10:00,USD,ISM Services PMI,High,52.5,52.6,53.7
2012-09-06 10:30,USD,Natural Gas Storage,Low,40B,66B,28B
2012-09-06 11:00,USD,Crude Oil Inventories,Medium,-4.9M,3.8M,-7.4M
2012-09-06 12:30,EUR,ECB President Draghi Speaks,High,,,
2012-09-06 19:30,AUD,AIG Construction Index,Low,,32.6,32.2
2012-09-06 21:30,AUD,Goods Trade Balance,High,-0.30B,-0.23B,-0.56B
2012-09-07 00:00,CAD,Employment Change,High,9.9K,-30.4K,34.3K
2012-09-07 00:00,CAD,Labor Productivity q/q,Medium,0.0%,0.0%,-0.4%
