datetime,currency,title,impact,forecast,previous,actual
2017-08-01 00:00,AUD,Cash Rate,Medium,1.50%,1.50%,1.50%
2017-08-01 00:00,EUR,German Unemployment Change,Low,-4K,6K,-9K
2017-08-01 00:00,USD,Construction Spending m/m,Low,0.4%,0.3%,-1.3%
2017-08-01 00:00,USD,ISM Manufacturing Prices,Low,56.5,55.0,62.0
2017-08-01 00:00,USD,Personal Income m/m,Low,0.4%,0.3%,0.0%
2017-08-01 00:00,USD,Personal Spending m/m,Medium,0.1%,0.2%,0.1%
2017-08-01 00:30,AUD,RBA Rate Statement,High,,,
2017-08-01 01:00,JPY,BOJ Core CPI y/y,Low,0.2%,0.3%,0.3%
2017-08-01 02:00,GBP,Nationwide HPI m/m,Low,-0.1%,1.1%,0.3%
2017-08-01 02:30,AUD,Commodity Prices y/y,Low,,23.7%,17.1%
2017-08-01 03:15,EUR,Spanish Manufacturing PMI,Medium,54.9,54.7,54.0
2017-08-01 03:45,EUR,Italian Manufacturing PMI,Low,55.2,55.2,55.1
2017-08-01 03:50,EUR,French Final Manufacturing PMI,Low,55.4,55.4,54.9
2017-08-01 03:55,EUR,German Final Manufacturing PMI,Low,58.3,58.3,58.1
2017-08-01 04:00,EUR,Final Manufacturing PMI,Low,56.8,56.8,56.6
2017-08-01 04:30,GBP,Final Manufacturing PMI,High,54.4,54.2,55.1
2017-08-01 05:00,EUR,Prelim Flash GDP q/q,Medium,0.6%,0.6%,0.6%
2017-08-01 05:38,GBP,10-y Bond Auction,Low,,1.38|2.3,1.27|2.6
2017-08-01 08:30,USD,Core PCE Price Index m/m,Medium,0.1%,0.1%,0.1%
2017-08-01 09:30,CAD,Manufacturing PMI,Low,,54.7,55.5
2017-08-01 09:45,USD,Final Manufacturing PMI,Low,53.2,53.2,53.3
2017-08-01 10:00,USD,ISM Manufacturing PMI,High,56.4,57.8,56.3
2017-08-01 10:18,NZD,GDT Price Index,Medium,,0.2%,-1.6%
2017-08-01 15:29,USD,Total Vehicle Sales,Low,16.8M,16.5M,16.7M
2017-08-01 15:29,USD,Wards Total Vehicle Sales,Low,16.8M,16.6M,16.7M
2017-08-01 18:45,NZD,Employment Change q/q,High,0.7%,1.1%,-0.2%
2017-08-01 19:01,GBP,BRC Shop Price Index y/y,Low,,-0.3%,-0.4%
2017-08-01 19:50,JPY,Monetary Base y/y,Low,16.6%,17.0%,15.6%
2017-08-01 21:30,AUD,Building Approvals m/m,Medium,1.2%,-5.4%,10.9%
2017-08-02 00:00,NZD,Labor Cost Index q/q,Low,0.5%,0.4%,0.4%
2017-08-02 00:00,NZD,Unemployment Rate,High,4.8%,4.9%,4.8%
2017-08-02 01:00,JPY,Consumer Confidence,Low,43.5,43.3,43.8
2017-08-02 01:45,CHF,SECO Consumer Climate,Low,-3,-8,-3
2017-08-02 03:00,EUR,Spanish Unemployment Change,Medium,-66.5K,-98.3K,-26.9K
2017-08-02 03:15,CHF,Retail Sales y/y,Low,1.3%,-0.8%,1.5%
2017-08-02 03:30,CHF,Manufacturing PMI,Low,58.9,60.1,60.9
2017-08-02 04:30,GBP,Construction PMI,High,54.3,54.8,51.9
2017-08-02 05:00,EUR,PPI m/m,Low,-0.1%,-0.3%,-0.1%
2017-08-02 05:34,EUR,German 10-y Bond Auction,Low,,0.59|1.4,0.49|1.5
2017-08-02 08:15,USD,ADP Non-Farm Employment Change,High,187K,191K,178K
2017-08-02 10:30,USD,Crude Oil Inventories,High,-3.2M,-7.2M,-1.5M
2017-08-02 19:30,AUD,AIG Services Index,Low,,54.8,56.4
2017-08-02 20:58,NZD,ANZ Commodity Prices m/m,Low,,2.1%,-0.8%
2017-08-02 21:30,AUD,Goods Trade Balance,High,1.78B,2.02B,0.86B
2017-08-02 21:45,CNY,Caixin Services PMI,Low,51.9,51.6,51.5
2017-08-03 00:00,EUR,Final Services PMI,Low,55.4,55.4,55.4
2017-08-03 00:00,GBP,Asset Purchase Facility,Medium,435B,435B,435B
2017-08-03 00:00,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-8,0-0-8,0-0-8
2017-08-03 00:00,GBP,MPC Official Bank Rate Votes,High,2-0-6,3-0-5,2-0-6
2017-08-03 00:00,GBP,Monetary Policy Summary,High,,,
2017-08-03 00:00,GBP,Official Bank Rate,High,0.25%,0.25%,0.25%
2017-08-03 00:00,USD,Challenger Job Cuts y/y,Low,,-19.3%,-37.6%
2017-08-03 00:00,USD,Factory Orders m/m,Medium,2.9%,-0.3%,3.0%
2017-08-03 03:15,EUR,Spanish Services PMI,Low,58.4,58.3,57.6
2017-08-03 03:45,EUR,Italian Services PMI,Low,54.2,53.6,56.3
2017-08-03 03:50,EUR,French Final Services PMI,Low,55.9,55.9,56.0
2017-08-03 03:55,EUR,German Final Services PMI,Low,53.5,53.5,53.1
2017-08-03 04:00,EUR,ECB Economic Bulletin,Low,,,
2017-08-03 04:30,GBP,Final Services PMI,High,53.6,53.4,53.8
2017-08-03 04:45,EUR,Spanish 10-y Bond Auction,Low,,1.65|1.2,1.27|1.9
2017-08-03 05:00,EUR,Retail Sales m/m,Low,0.0%,0.4%,0.5%
2017-08-03 05:06,EUR,French 10-y Bond Auction,Low,,0.82|2.0,0.75|2.1
2017-08-03 07:00,GBP,BOE Monetary Policy Report,High,,,
2017-08-03 07:30,GBP,BOE Gov Carney Speaks,High,,,
2017-08-03 08:30,USD,Unemployment Claims,High,242K,245K,240K
2017-08-03 09:45,USD,Final Services PMI,Low,54.2,54.2,54.7
2017-08-03 10:00,USD,ISM Services PMI,High,56.9,57.4,53.9
2017-08-03 10:30,USD,Natural Gas Storage,Low,23B,17B,20B
2017-08-03 20:00,JPY,Average Cash Earnings y/y,Low,0.5%,0.6%,-0.4%
