datetime,currency,title,impact,forecast,previous,actual
2011-07-01 00:00,CNY,Manufacturing PMI,High,51.6,52.0,50.9
2011-07-01 00:00,EUR,Italian Monthly Unemployment Rate,Low,8.1%,8.0%,8.1%
2011-07-01 00:00,EUR,Italian Quarterly Unemployment Rate,Low,8.4%,8.4%,8.2%
2011-07-01 00:00,JPY,National Core CPI y/y,Low,0.5%,0.6%,0.6%
2011-07-01 00:00,JPY,Tankan Non-Manufacturing Index,Medium,-3,3,-5
2011-07-01 00:00,JPY,Tokyo Core CPI y/y,Medium,0.2%,0.1%,0.1%
2011-07-01 00:00,JPY,Unemployment Rate,Low,4.8%,4.7%,4.5%
2011-07-01 00:00,USD,Construction Spending m/m,Low,0.1%,-0.6%,-0.6%
2011-07-01 00:00,USD,ISM Manufacturing Prices,Low,72.3,76.5,68.0
2011-07-01 00:00,USD,Revised UoM Inflation Expectations,Low,,4.0%,3.8%
2011-07-01 02:30,AUD,Commodity Prices y/y,Medium,,29.1%,28.2%
2011-07-01 03:15,EUR,Spanish Manufacturing PMI,Medium,,48.2,47.3
2011-07-01 03:30,CHF,Manufacturing PMI,Medium,57.9,59.2,53.4
2011-07-01 03:45,EUR,Italian Manufacturing PMI,Medium,50.7,52.8,49.9
2011-07-01 03:50,EUR,French Final Manufacturing PMI,Low,52.5,52.5,52.5
2011-07-01 03:55,EUR,German Final Manufacturing PMI,Low,54.9,54.9,54.6
2011-07-01 04:00,EUR,Final Manufacturing PMI,Low,52.0,52.0,52.0
2011-07-01 04:30,GBP,Final Manufacturing PMI,High,52.2,52.0,51.3
2011-07-01 05:00,EUR,Unemployment Rate,Medium,9.9%,9.9%,9.9%
2011-07-01 09:55,USD,Revised UoM Consumer Sentiment,Medium,72.0,71.8,71.5
2011-07-01 10:00,USD,ISM Manufacturing PMI,High,51.9,53.5,55.3
2011-07-01 15:29,USD,Total Vehicle Sales,Low,12.0M,11.8M,11.5M
2011-07-02 21:00,CNY,Non-Manufacturing PMI,Low,,61.9,57.0
2011-07-03 19:50,JPY,Monetary Base y/y,Low,16.4%,16.2%,17.0%
2011-07-03 20:30,AUD,MI Inflation Gauge m/m,Low,,0.2%,0.0%
2011-07-03 21:02,NZD,ANZ Commodity Prices m/m,Low,,0.4%,-1.2%
2011-07-03 21:30,AUD,ANZ Job Advertisements m/m,High,,-6.5%,3.7%
2011-07-04 00:00,AUD,Building Approvals m/m,High,-0.5%,-0.3%,-7.9%
2011-07-04 00:00,AUD,Retail Sales m/m,High,0.3%,1.2%,-0.6%
2011-07-04 00:00,CAD,IPPI m/m,Low,0.0%,0.5%,-0.2%
2011-07-04 00:00,GBP,Construction PMI,High,53.6,54.0,53.6
2011-07-04 00:00,GBP,Housing Equity Withdrawal q/q,Low,-6.2B,-7.1B,-5.8B
2011-07-04 03:00,EUR,Spanish Unemployment Change,Medium,,-79.7K,-67.9K
2011-07-04 03:15,CHF,Retail Sales y/y,High,4.6%,7.8%,-4.1%
2011-07-04 04:30,EUR,Sentix Investor Confidence,Low,1.1,3.5,5.3
2011-07-04 05:00,EUR,PPI m/m,Low,-0.1%,0.9%,-0.2%
2011-07-04 08:30,CAD,RMPI m/m,Medium,-2.5%,6.9%,-5.2%
2011-07-04 09:30,CAD,Manufacturing PMI,Low,,54.8,52.8
2011-07-04 18:00,NZD,NZIER Business Confidence,High,,-27,27
2011-07-04 19:30,AUD,AIG Services Index,Medium,,49.9,48.5
2011-07-04 21:30,AUD,Goods Trade Balance,High,1.91B,1.62B,2.33B
2011-07-04 22:30,CNY,Caixin Services PMI,Low,,54.3,54.1
2011-07-04 23:45,JPY,10-y Bond Auction,Low,,1.17|2.7,1.17|3.2
2011-07-05 00:00,AUD,RBA Rate Statement,High,,,
2011-07-05 00:00,JPY,Average Cash Earnings y/y,Medium,-0.4%,-1.4%,1.1%
2011-07-05 00:30,AUD,Cash Rate,High,4.75%,4.75%,4.75%
2011-07-05 03:15,EUR,Spanish Services PMI,Low,,50.9,50.2
2011-07-05 03:45,EUR,Italian Services PMI,Low,49.7,50.1,47.4
2011-07-05 03:50,EUR,French Final Services PMI,Low,56.7,56.7,56.1
2011-07-05 03:55,EUR,German Final Services PMI,Low,58.3,58.3,56.7
2011-07-05 04:00,EUR,Final Services PMI,Low,54.2,54.2,53.7
2011-07-05 04:30,GBP,Final Services PMI,High,53.6,53.8,53.9
2011-07-05 05:00,EUR,Retail Sales m/m,Medium,-0.9%,0.7%,-1.1%
2011-07-05 05:37,GBP,10-y Bond Auction,Medium,,3.42|1.6,3.51|2.2
2011-07-05 10:00,USD,Factory Orders m/m,Medium,1.1%,-0.9%,0.8%
2011-07-05 10:30,NZD,GDT Price Index,Low,,-0.8%,-5.4%
2011-07-05 19:01,GBP,BRC Shop Price Index y/y,Low,,2.3%,2.9%
2011-07-06 00:00,GBP,Halifax HPI m/m,High,0.1%,0.4%,1.2%
2011-07-06 01:00,JPY,Leading Indicators,Low,99.9%,96.2%,99.8%
2011-07-06 03:00,CHF,Foreign Currency Reserves,High,,196B,196B
2011-07-06 05:00,EUR,Final GDP q/q,Low,0.8%,0.8%,0.8%
2011-07-06 06:00,EUR,German Factory Orders m/m,Medium,-0.5%,2.9%,1.8%
2011-07-06 07:30,USD,Challenger Job Cuts y/y,Low,,-4.3%,5.3%
2011-07-06 08:30,CAD,Building Permits m/m,High,5.1%,-21.5%,20.9%
2011-07-06 10:00,USD,ISM Services PMI,High,53.9,54.6,53.3
2011-07-06 19:25,AUD,AIG Construction Index,Low,,39.6,35.8
2011-07-06 19:50,JPY,Core Machinery Orders m/m,Medium,3.1%,-3.3%,3.0%
