datetime,currency,title,impact,forecast,previous,actual
2022-04-01 00:00,EUR,Core CPI Flash Estimate y/y,Low,3.1%,2.7%,3.0%
2022-04-01 00:00,JPY,Tankan Non-Manufacturing Index,Low,5,9,9
2022-04-01 00:00,USD,Construction Spending m/m,Low,1.0%,1.6%,0.5%
2022-04-01 00:00,USD,ISM Manufacturing Prices,Low,79.9,75.6,87.1
2022-04-01 00:00,USD,Non-Farm Employment Change,High,492K,750K,431K
2022-04-01 00:00,USD,Unemployment Rate,High,3.7%,3.8%,3.6%
2022-04-01 01:30,AUD,Commodity Prices y/y,Low,,34.0%,40.9%
2022-04-01 02:30,CHF,CPI m/m,Low,0.5%,0.7%,0.6%
2022-04-01 02:45,EUR,French Gov Budget Balance,Low,,-15.9B,-37.6B
2022-04-01 03:15,EUR,Spanish Manufacturing PMI,Low,55.8,56.9,54.2
2022-04-01 03:30,CHF,Manufacturing PMI,Low,61.0,62.6,64.0
2022-04-01 03:45,EUR,Italian Manufacturing PMI,Low,57.0,58.3,55.8
2022-04-01 03:50,EUR,French Final Manufacturing PMI,Low,54.8,54.8,54.7
2022-04-01 03:55,EUR,German Final Manufacturing PMI,Low,57.6,57.6,56.9
2022-04-01 04:00,EUR,Final Manufacturing PMI,Low,57.0,57.0,56.5
2022-04-01 04:30,GBP,Final Manufacturing PMI,Low,55.5,55.5,55.2
2022-04-01 05:00,EUR,CPI Flash Estimate y/y,Medium,6.7%,5.9%,7.5%
2022-04-01 08:30,USD,Average Hourly Earnings m/m,High,0.4%,0.1%,0.4%
2022-04-01 09:30,CAD,Manufacturing PMI,Low,,56.6,58.9
2022-04-01 09:45,USD,Final Manufacturing PMI,Low,58.5,58.5,58.8
2022-04-01 10:00,USD,ISM Manufacturing PMI,High,58.9,58.6,57.1
2022-04-01 10:45,USD,President Biden Speaks,Low,,,
2022-04-01 15:29,USD,Wards Total Vehicle Sales,Low,13.4M,14.1M,13.3M
2022-04-02 13:00,USD,FOMC Member Williams Speaks,Low,,,
2022-04-03 19:50,JPY,Monetary Base y/y,Low,8.0%,7.6%,7.9%
2022-04-03 21:00,AUD,MI Inflation Gauge m/m,Low,,0.5%,0.8%
2022-04-03 21:30,AUD,ANZ Job Advertisements m/m,Low,,10.9%,0.4%
2022-04-04 00:00,USD,Factory Orders m/m,Low,-0.5%,1.5%,-0.5%
2022-04-04 02:00,EUR,German Trade Balance,Low,11.3B,8.8B,11.5B
2022-04-04 03:00,EUR,Spanish Unemployment Change,Medium,15.3K,-11.4K,-2.9K
2022-04-04 04:30,EUR,Sentix Investor Confidence,Low,-9.3,-7.0,-18.0
2022-04-04 05:05,GBP,BOE Gov Bailey Speaks,Medium,,,
2022-04-04 08:30,CAD,Building Permits m/m,Low,6.9%,-8.2%,21.0%
2022-04-04 10:00,GBP,MPC Member Cunliffe Speaks,Low,,,
2022-04-04 10:30,CAD,BOC Business Outlook Survey,Medium,,,
2022-04-04 15:29,EUR,Eurogroup Meetings,Low,,,
2022-04-04 18:30,AUD,AIG Construction Index,Low,,53.4,56.5
2022-04-04 19:30,JPY,Average Cash Earnings y/y,Low,0.6%,1.1%,1.2%
2022-04-04 23:35,JPY,10-y Bond Auction,Low,,0.18|3.2,0.20|3.6
2022-04-05 00:00,AUD,RBA Rate Statement,High,,,
2022-04-05 00:00,GBP,Housing Equity Withdrawal q/q,Low,1.4B,-6.7B,-12.1B
2022-04-05 00:00,JPY,Household Spending y/y,Low,2.8%,6.9%,1.1%
2022-04-05 00:00,USD,Trade Balance,Low,-88.5B,-89.2B,-89.2B
2022-04-05 00:30,AUD,Cash Rate,High,0.10%,0.10%,0.10%
2022-04-05 02:45,EUR,French Industrial Production m/m,Low,-0.4%,1.8%,-0.9%
2022-04-05 03:15,EUR,Spanish Services PMI,Low,54.2,56.6,53.4
2022-04-05 03:45,EUR,Italian Services PMI,Low,51.6,52.8,52.1
2022-04-05 03:50,EUR,French Final Services PMI,Low,57.4,57.4,57.4
2022-04-05 03:55,EUR,German Final Services PMI,Low,55.0,55.0,56.1
2022-04-05 04:00,EUR,Final Services PMI,Low,54.8,54.8,55.6
2022-04-05 04:30,GBP,Final Services PMI,Low,60.9,61.0,62.6
2022-04-05 08:30,CAD,Trade Balance,Low,2.9B,3.1B,2.7B
2022-04-05 09:45,USD,Final Services PMI,Low,58.9,58.9,58.0
2022-04-05 10:00,USD,ISM Services PMI,High,58.6,56.5,58.3
2022-04-05 10:05,USD,FOMC Member Brainard Speaks,Medium,,,
2022-04-05 10:45,NZD,GDT Price Index,Low,,-0.9%,-1.0%
2022-04-05 14:00,USD,FOMC Member Williams Speaks,Low,,,
2022-04-05 15:29,EUR,ECOFIN Meetings,Low,,,
2022-04-05 21:08,NZD,ANZ Commodity Prices m/m,Low,,3.9%,3.9%
2022-04-05 21:45,CNY,Caixin Services PMI,Low,49.6,50.2,42.0
2022-04-06 00:00,USD,Treasury Sec Yellen Speaks,Medium,,,
2022-04-06 02:00,EUR,German Factory Orders m/m,Low,-0.2%,2.3%,-2.2%
2022-04-06 02:05,AUD,RBA Gov Bullock Speaks,Low,,,
2022-04-06 04:30,GBP,Construction PMI,Low,58.0,59.1,59.1
2022-04-06 05:00,EUR,PPI m/m,Low,1.2%,5.1%,1.1%
2022-04-06 10:00,CAD,Ivey PMI,Medium,62.3,60.6,74.2
2022-04-06 10:30,USD,Crude Oil Inventories,Low,-2.9M,-3.4M,2.4M
2022-04-06 14:00,USD,FOMC Meeting Minutes,High,,,
2022-04-06 18:30,AUD,AIG Services Index,Low,,60.0,56.2
2022-04-06 21:30,AUD,Goods Trade Balance,Low,11.70B,11.79B,7.46B
2022-04-06 23:35,JPY,30-y Bond Auction,Low,,0.89|3.1,0.99|3.0
2022-04-07 00:00,GBP,Halifax HPI m/m,Low,0.9%,0.8%,1.4%
2022-04-07 00:00,USD,Natural Gas Storage,Low,-28B,26B,-33B
2022-04-07 01:00,JPY,Leading Indicators,Low,100.9%,102.5%,100.9%
2022-04-07 01:45,CHF,Unemployment Rate,Low,2.2%,2.3%,2.2%
2022-04-07 02:00,EUR,German Industrial Production m/m,Low,0.1%,1.4%,0.2%
2022-04-07 03:00,CHF,Foreign Currency Reserves,Low,,938B,911B
2022-04-07 04:49,EUR,Spanish 10-y Bond Auction,Low,,1.23|1.5,1.60|2.3
2022-04-07 05:00,EUR,Retail Sales m/m,Low,0.6%,0.2%,0.3%
2022-04-07 05:03,EUR,French 10-y Bond Auction,Low,,0.52|1.7,1.17|1.8
2022-04-07 07:30,EUR,ECB Monetary Policy Meeting Accounts,Low,,,
2022-04-07 08:15,GBP,MPC Member Pill Speaks,Low,,,
2022-04-07 08:30,USD,Unemployment Claims,Medium,201K,171K,166K
2022-04-07 09:00,USD,FOMC Member Bullard Speaks,Medium,,,
2022-04-07 10:30,USD,Treasury Sec Yellen Speaks,Medium,,,
2022-04-07 15:00,USD,Consumer Credit m/m,Low,18.0B,8.9B,41.8B
2022-04-07 16:00,CAD,Annual Budget Release,Low,,,
2022-04-07 19:50,JPY,Current Account,Low,0.27T,0.18T,0.52T
2022-04-07 21:30,AUD,RBA Financial Stability Review,Low,,,
2022-04-08 00:00,CAD,Unemployment Rate,High,5.4%,5.5%,5.3%
2022-04-08 01:00,JPY,Consumer Confidence,Low,36.9,35.3,32.8
2022-04-08 02:00,JPY,Economy Watchers Sentiment,Low,45.0,37.7,47.8
2022-04-08 04:00,EUR,Italian Retail Sales m/m,Low,0.5%,-0.6%,0.7%
2022-04-08 08:30,CAD,Employment Change,High,77.5K,336.6K,72.5K
2022-04-08 10:00,USD,Final Wholesale Inventories m/m,Low,2.1%,2.1%,2.5%
2022-04-10 15:29,EUR,French Presidential Election,High,,,
2022-04-10 20:30,JPY,BOJ Gov Kuroda Speaks,Medium,,,
2022-04-10 21:30,CNY,CPI y/y,Low,1.3%,0.9%,1.5%
2022-04-11 00:00,CNY,New Loans,Low,2750B,1230B,3130B
2022-04-11 00:00,CNY,PPI y/y,Low,8.1%,8.8%,8.3%
2022-04-11 00:00,GBP,GDP m/m,Low,0.2%,0.8%,0.1%
2022-04-11 00:00,GBP,Goods Trade Balance,Low,-16.8B,-23.9B,-20.6B
2022-04-11 00:00,GBP,Index of Services 3m/3m,Low,0.7%,1.4%,0.8%
2022-04-11 00:00,GBP,Industrial Production m/m,Low,0.3%,0.7%,-0.6%
2022-04-11 00:00,GBP,Manufacturing Production m/m,Low,0.3%,0.9%,-0.4%
2022-04-11 01:59,JPY,Prelim Machine Tool Orders y/y,Low,,31.6%,30.2%
2022-04-11 02:00,GBP,Construction Output m/m,Low,0.5%,1.6%,-0.1%
2022-04-11 04:10,CNY,M2 Money Supply y/y,Low,9.2%,9.2%,9.7%
2022-04-11 06:00,GBP,NIESR GDP Estimate,Low,,1.0%,1.0%
2022-04-11 09:30,USD,FOMC Member Bowman Speaks,Low,,,
2022-04-11 18:04,NZD,NZIER Business Confidence,Low,,-28,-40
2022-04-11 18:45,NZD,Visitor Arrivals m/m,Low,,-34.5%,29.8%
2022-04-11 19:01,GBP,BRC Retail Sales Monitor y/y,Low,2.6%,2.7%,-0.4%
2022-04-11 19:50,JPY,Bank Lending y/y,Low,0.5%,0.3%,0.5%
2022-04-11 21:30,AUD,NAB Business Confidence,Low,,13,16
2022-04-12 00:00,EUR,German WPI m/m,Low,1.4%,1.7%,6.9%
2022-04-12 00:00,EUR,German ZEW Economic Sentiment,Medium,-48.4,-39.3,-41.0
2022-04-12 00:00,GBP,Average Earnings Index 3m/y,Low,5.4%,4.8%,5.4%
2022-04-12 00:00,GBP,Claimant Count Change,Low,-41.1K,-58.0K,-46.9K
2022-04-12 00:00,GBP,Unemployment Rate,Low,3.8%,3.9%,3.8%
2022-04-12 00:00,JPY,PPI y/y,Low,9.2%,9.7%,9.5%
2022-04-12 00:00,USD,CPI m/m,High,1.2%,0.8%,1.2%
2022-04-12 00:00,USD,CPI y/y,High,8.4%,7.9%,8.5%
2022-04-12 02:00,EUR,German Final CPI m/m,Low,2.5%,2.5%,2.5%
2022-04-12 02:45,EUR,French Trade Balance,Low,-9.3B,-8.0B,-10.3B
2022-04-12 05:00,EUR,ZEW Economic Sentiment,Medium,-46.5,-38.7,-43.0
2022-04-12 05:02,GBP,10-y Bond Auction,Low,,1.60|2.5,1.93|2.6
2022-04-12 06:00,USD,NFIB Small Business Index,Low,95.0,95.7,93.2
2022-04-12 08:30,USD,Core CPI m/m,High,0.5%,0.5%,0.3%
2022-04-12 10:00,USD,RCM/TIPP Economic Optimism,Low,43.2,41.0,45.5
2022-04-12 12:10,USD,FOMC Member Brainard Speaks,Medium,,,
2022-04-12 13:01,USD,10-y Bond Auction,Medium,,1.92|2.5,2.72|2.4
2022-04-12 14:00,USD,Federal Budget Balance,Low,-191.5B,-216.6B,-192.7B
2022-04-12 18:45,NZD,FPI m/m,Low,,-0.1%,0.7%
2022-04-12 19:50,JPY,Core Machinery Orders m/m,Low,-1.5%,-2.0%,-9.8%
2022-04-12 20:30,AUD,Westpac Consumer Sentiment,Low,,-4.2%,-0.9%
2022-04-12 22:00,NZD,Official Cash Rate,High,1.25%,1.00%,1.50%
2022-04-13 00:00,CAD,BOC Rate Statement,High,,,
2022-04-13 00:00,CAD,Overnight Rate,High,1.00%,0.50%,1.00%
2022-04-13 00:00,GBP,Core CPI y/y,Low,5.3%,5.2%,5.7%
2022-04-13 00:00,GBP,PPI Input m/m,Low,2.0%,1.8%,5.2%
2022-04-13 00:00,GBP,PPI Output m/m,Low,1.2%,0.9%,2.0%
2022-04-13 00:00,GBP,RPI y/y,Low,8.8%,8.2%,9.0%
2022-04-13 00:00,JPY,M2 Money Stock y/y,Low,3.6%,3.6%,3.5%
2022-04-13 00:00,NZD,RBNZ Rate Statement,High,,,
2022-04-13 00:00,USD,Core PPI m/m,Medium,0.5%,0.2%,1.0%
2022-04-13 00:08,CNY,Trade Balance,Low,140B,739B,301B
2022-04-13 00:43,CNY,USD-Denominated Trade Balance,Low,22.0B,116.0B,47.4B
2022-04-13 02:00,GBP,CPI y/y,High,6.7%,6.2%,7.0%
2022-04-13 02:15,JPY,BOJ Gov Kuroda Speaks,Medium,,,
2022-04-13 04:00,EUR,Italian Industrial Production m/m,Low,0.9%,-3.4%,4.0%
2022-04-13 04:30,GBP,HPI y/y,Low,10.1%,10.2%,10.9%
2022-04-13 05:38,EUR,German 10-y Bond Auction,Low,,0.38|1.3,0.83|1.3
2022-04-13 08:30,USD,PPI m/m,High,1.1%,0.8%,1.4%
2022-04-13 10:00,CAD,BOC Monetary Policy Report,High,,,
2022-04-13 10:30,USD,Crude Oil Inventories,Low,1.1M,2.4M,9.4M
2022-04-13 11:00,CAD,BOC Press Conference,High,,,
2022-04-13 13:01,USD,30-y Bond Auction,Medium,,2.38|2.5,2.82|2.3
2022-04-13 18:30,NZD,BusinessNZ Manufacturing Index,Low,,53.6,53.8
2022-04-13 19:01,GBP,RICS House Price Balance,Low,75%,78%,74%
2022-04-13 21:03,AUD,MI Inflation Expectations,Low,,4.9%,5.2%
2022-04-13 21:30,AUD,Employment Change,High,30.0K,77.4K,17.9K
2022-04-14 00:00,AUD,Unemployment Rate,High,3.9%,4.0%,4.0%
