datetime,currency,title,impact,forecast,previous,actual
2011-05-01 19:30,AUD,AIG Manufacturing Index,Low,,47.9,48.4
2011-05-01 20:30,AUD,MI Inflation Gauge m/m,Low,,0.6%,0.3%
2011-05-01 21:04,NZD,ANZ Commodity Prices m/m,Low,,4.8%,1.6%
2011-05-01 21:30,AUD,HPI q/q,Medium,-0.3%,0.8%,-1.7%
2011-05-01 23:35,USD,President Obama Speaks,Low,,,
2011-05-02 00:00,CAD,IPPI m/m,Low,0.9%,0.9%,0.9%
2011-05-02 00:00,EUR,Spanish Manufacturing PMI,Medium,,51.6,50.6
2011-05-02 00:00,JPY,Average Cash Earnings y/y,Medium,-0.1%,0.3%,-0.4%
2011-05-02 00:00,USD,Construction Spending m/m,Low,0.4%,-2.4%,1.4%
2011-05-02 00:00,USD,ISM Manufacturing Prices,Low,83.3,85.0,85.5
2011-05-02 02:30,AUD,Commodity Prices y/y,Medium,,42.2%,32.3%
2011-05-02 03:15,CHF,Retail Sales y/y,High,2.3%,1.8%,-0.2%
2011-05-02 03:30,CHF,Manufacturing PMI,Medium,58.8,59.3,58.4
2011-05-02 03:45,EUR,Italian Manufacturing PMI,Medium,56.1,56.2,55.5
2011-05-02 03:50,EUR,French Final Manufacturing PMI,Low,56.9,56.9,57.5
2011-05-02 03:55,EUR,German Final Manufacturing PMI,Low,61.7,61.7,62.0
2011-05-02 04:00,EUR,Final Manufacturing PMI,Low,57.7,57.7,58.0
2011-05-02 05:00,EUR,ECB President Trichet Speaks,Medium,,,
2011-05-02 08:30,CAD,RMPI m/m,Medium,1.9%,2.1%,5.7%
2011-05-02 09:00,GBP,BOE Gov King Speaks,High,,,
2011-05-02 10:00,USD,ISM Manufacturing PMI,High,59.9,61.2,60.4
2011-05-02 14:00,USD,Loan Officer Survey,Low,,,
2011-05-02 15:29,CAD,Federal Election,Low,,,
2011-05-02 18:45,NZD,Labor Cost Index q/q,High,0.6%,0.6%,0.4%
2011-05-02 21:00,CNY,Non-Manufacturing PMI,Low,,60.2,62.5
2011-05-03 00:00,AUD,RBA Rate Statement,High,,,
