datetime,currency,title,impact,forecast,previous,actual
2020-08-02 18:30,AUD,AIG Manufacturing Index,Low,,51.5,53.5
2020-08-02 20:30,JPY,Final Manufacturing PMI,Low,42.6,42.6,45.2
2020-08-02 21:00,AUD,MI Inflation Gauge m/m,Low,,0.6%,0.9%
2020-08-02 21:30,AUD,ANZ Job Advertisements m/m,Low,,41.4%,16.7%
2020-08-02 21:45,CNY,Caixin Manufacturing PMI,Low,51.1,51.2,52.8
2020-08-03 00:00,USD,Construction Spending m/m,Low,1.0%,-1.7%,-0.7%
2020-08-03 00:00,USD,ISM Manufacturing Prices,Low,52.2,51.3,53.2
2020-08-03 02:30,CHF,CPI m/m,Low,-0.4%,0.0%,-0.2%
2020-08-03 03:15,EUR,Spanish Manufacturing PMI,Low,52.6,49.0,53.5
2020-08-03 03:30,CHF,Manufacturing PMI,Low,50.0,41.9,49.2
2020-08-03 03:45,EUR,Italian Manufacturing PMI,Low,51.3,47.5,51.9
2020-08-03 03:50,EUR,French Final Manufacturing PMI,Low,52.0,52.0,52.4
2020-08-03 03:55,EUR,German Final Manufacturing PMI,Low,50.0,50.0,51.0
2020-08-03 04:00,EUR,Final Manufacturing PMI,Low,51.1,51.1,51.8
2020-08-03 04:30,GBP,Final Manufacturing PMI,Low,53.6,53.6,53.3
2020-08-03 09:45,USD,Final Manufacturing PMI,Low,51.3,51.3,50.9
2020-08-03 10:00,USD,ISM Manufacturing PMI,High,53.6,52.6,54.2
2020-08-03 14:00,USD,Loan Officer Survey,Low,,,
2020-08-03 15:29,USD,Wards Total Vehicle Sales,Low,14.0M,13.1M,14.5M
2020-08-03 19:30,JPY,Tokyo Core CPI y/y,Low,0.2%,0.2%,0.4%
2020-08-03 19:50,JPY,Monetary Base y/y,Low,7.1%,6.0%,9.8%
2020-08-03 21:30,AUD,Goods Trade Balance,Medium,8.80B,7.34B,8.20B
2020-08-03 23:35,JPY,10-y Bond Auction,Low,,0.06|3.7,0.02|3.6
2020-08-04 00:00,AUD,RBA Rate Statement,High,,,
2020-08-04 00:30,AUD,Cash Rate,High,0.25%,0.25%,0.25%
2020-08-04 01:45,CHF,SECO Consumer Climate,Low,-23,-39,-12
2020-08-04 02:30,AUD,Commodity Prices y/y,Low,,-10.6%,-12.0%
2020-08-04 02:45,EUR,French Gov Budget Balance,Low,,-117.9B,-124.9B
2020-08-04 03:00,EUR,Spanish Unemployment Change,Low,19.5K,5.1K,-89.8K
2020-08-04 05:00,EUR,PPI m/m,Low,0.6%,-0.6%,0.7%
2020-08-04 09:30,CAD,Manufacturing PMI,Low,,47.8,52.9
2020-08-04 09:59,USD,RCM/TIPP Economic Optimism,Low,45.3,44.0,46.8
2020-08-04 10:00,USD,Factory Orders m/m,Low,5.1%,7.7%,6.2%
2020-08-04 10:54,NZD,GDT Price Index,Low,,-0.7%,-5.1%
2020-08-04 18:30,AUD,AIG Construction Index,Low,,35.5,42.7
2020-08-04 18:45,NZD,Employment Change q/q,High,-2.0%,1.0%,-0.4%
2020-08-04 21:00,NZD,ANZ Commodity Prices m/m,Low,,-0.8%,2.3%
2020-08-04 21:45,CNY,Caixin Services PMI,Low,58.0,58.4,54.1
2020-08-05 00:00,NZD,Labor Cost Index q/q,Low,0.4%,0.3%,0.2%
