datetime,currency,title,impact,forecast,previous,actual
2021-01-03 19:30,JPY,Final Manufacturing PMI,Low,49.7,49.7,50.0
2021-01-03 20:45,CNY,Caixin Manufacturing PMI,Low,54.7,54.9,53.0
2021-01-04 00:00,GBP,M4 Money Supply m/m,Low,0.4%,0.7%,0.8%
2021-01-04 00:00,GBP,Mortgage Approvals,Low,82K,98K,105K
2021-01-04 00:00,GBP,Net Lending to Individuals m/m,Low,3.0B,3.8B,4.1B
2021-01-04 00:00,USD,FOMC Member Bostic Speaks,Low,,,
2021-01-04 00:00,USD,FOMC Member Evans Speaks,Low,,,
2021-01-04 00:30,AUD,Commodity Prices y/y,Low,,2.5%,11.7%
2021-01-04 03:15,EUR,Spanish Manufacturing PMI,Low,52.6,49.8,51.0
2021-01-04 03:30,CHF,Manufacturing PMI,Low,54.4,55.2,58.0
2021-01-04 03:45,EUR,Italian Manufacturing PMI,Low,53.5,51.5,52.8
2021-01-04 03:50,EUR,French Final Manufacturing PMI,Low,51.1,51.1,51.1
2021-01-04 03:55,EUR,German Final Manufacturing PMI,Low,58.6,58.6,58.3
2021-01-04 04:00,EUR,Final Manufacturing PMI,Low,55.5,55.5,55.2
2021-01-04 04:30,GBP,Final Manufacturing PMI,Medium,57.3,57.3,57.5
2021-01-04 09:30,CAD,Manufacturing PMI,Medium,,55.8,57.9
2021-01-04 09:45,USD,Final Manufacturing PMI,Low,56.3,56.5,57.1
2021-01-04 10:00,USD,Construction Spending m/m,Low,1.1%,1.6%,0.9%
2021-01-04 15:29,All,OPEC-JMMC Meetings,High,,,
2021-01-04 18:50,JPY,Monetary Base y/y,Low,18.0%,16.5%,18.3%
2021-01-04 19:30,AUD,ANZ Job Advertisements m/m,Low,,13.5%,9.2%
2021-01-05 00:00,CAD,RMPI m/m,Low,0.9%,0.5%,0.6%
2021-01-05 00:00,EUR,Private Loans y/y,Low,3.3%,3.2%,3.1%
2021-01-05 00:00,USD,ISM Manufacturing Prices,Low,66.0,65.4,77.6
2021-01-05 02:00,EUR,German Retail Sales m/m,Low,-2.0%,2.6%,1.9%
2021-01-05 02:30,CHF,CPI m/m,Low,0.0%,-0.2%,-0.1%
2021-01-05 03:00,EUR,Spanish Unemployment Change,Low,30.5K,25.3K,36.8K
2021-01-05 03:55,EUR,German Unemployment Change,Low,10K,-40K,-37K
2021-01-05 04:00,EUR,M3 Money Supply y/y,Low,10.6%,10.5%,11.0%
2021-01-05 08:30,CAD,IPPI m/m,Low,-0.2%,-0.4%,-0.6%
2021-01-05 09:53,NZD,GDT Price Index,Low,,1.3%,3.9%
2021-01-05 10:00,USD,ISM Manufacturing PMI,Medium,56.6,57.5,60.7
2021-01-05 15:29,All,OPEC-JMMC Meetings,High,,,
2021-01-05 15:29,USD,Wards Total Vehicle Sales,Low,15.8M,15.6M,16.3M
2021-01-05 15:45,USD,FOMC Member Evans Speaks,Low,,,
2021-01-05 19:01,GBP,BRC Shop Price Index y/y,Low,,-1.8%,-1.8%
2021-01-05 20:45,CNY,Caixin Services PMI,Low,58.1,57.8,56.3
2021-01-05 22:35,JPY,10-y Bond Auction,Low,,0.02|3.4,0.02|3.4
2021-01-06 00:00,JPY,Consumer Confidence,Low,32.6,33.7,31.8
2021-01-06 02:45,EUR,French Prelim CPI m/m,Low,0.4%,0.2%,0.2%
2021-01-06 03:15,EUR,Spanish Services PMI,Low,44.5,39.5,48.0
2021-01-06 03:45,EUR,Italian Services PMI,Low,45.0,39.4,39.7
2021-01-06 03:50,EUR,French Final Services PMI,Low,49.2,49.2,49.1
2021-01-06 03:55,EUR,German Final Services PMI,Low,47.7,47.7,47.0
2021-01-06 04:00,EUR,Final Services PMI,Low,47.4,47.3,46.4
2021-01-06 04:30,GBP,Final Services PMI,Low,49.9,49.9,49.4
2021-01-06 05:00,EUR,PPI m/m,Low,0.2%,0.4%,0.4%
2021-01-06 05:05,GBP,10-y Bond Auction,Low,,0.43|2.7,0.33|2.9
2021-01-06 05:36,EUR,German 10-y Bond Auction,Low,,-0.57|2.0,-0.52|1.6
2021-01-06 08:15,USD,ADP Non-Farm Employment Change,Medium,60K,304K,-123K
2021-01-06 09:30,GBP,BOE Gov Bailey Speaks,High,,,
2021-01-06 09:45,USD,Final Services PMI,Low,55.2,55.3,54.8
2021-01-06 10:00,USD,Factory Orders m/m,Low,0.7%,1.3%,1.0%
2021-01-06 10:30,USD,Crude Oil Inventories,Low,-2.8M,-6.1M,-8.0M
2021-01-06 14:00,USD,FOMC Meeting Minutes,High,,,
2021-01-06 15:29,EUR,German Prelim CPI m/m,Low,0.6%,-0.8%,0.5%
2021-01-06 18:30,JPY,Average Cash Earnings y/y,Low,-0.9%,-0.7%,-2.2%
2021-01-06 19:30,AUD,Building Approvals m/m,Low,1.9%,3.3%,2.6%
2021-01-07 00:00,AUD,Goods Trade Balance,Low,6.45B,6.58B,5.02B
2021-01-07 00:00,EUR,CPI Flash Estimate y/y,Low,-0.2%,-0.3%,-0.3%
2021-01-07 00:00,EUR,Italian Prelim CPI m/m,Low,0.2%,-0.1%,0.3%
2021-01-07 00:00,EUR,Retail Sales m/m,Low,-3.4%,1.4%,-6.1%
2021-01-07 00:00,USD,ISM Services PMI,Medium,54.5,55.9,57.2
2021-01-07 00:00,USD,Trade Balance,Low,-66.7B,-63.1B,-68.1B
2021-01-07 00:00,USD,Unemployment Claims,Medium,798K,790K,787K
2021-01-07 02:00,EUR,German Factory Orders m/m,Low,-0.6%,3.3%,2.3%
2021-01-07 02:30,CHF,Retail Sales y/y,Low,3.5%,4.3%,1.7%
2021-01-07 04:00,EUR,ECB Economic Bulletin,Low,,,
2021-01-07 04:30,GBP,Construction PMI,Low,54.6,54.7,54.6
2021-01-07 04:32,GBP,Housing Equity Withdrawal q/q,Low,-7.0B,-9.0B,-7.0B
2021-01-07 05:00,EUR,Core CPI Flash Estimate y/y,Low,0.2%,0.2%,0.2%
2021-01-07 05:04,EUR,French 10-y Bond Auction,Low,,-0.26|2.1,-0.33|1.9
2021-01-07 07:30,USD,Challenger Job Cuts y/y,Low,,45.4%,134.5%
2021-01-07 08:30,CAD,Trade Balance,Low,-3.6B,-3.7B,-3.3B
2021-01-07 10:00,CAD,Ivey PMI,Medium,53.1,52.7,46.7
2021-01-07 10:30,USD,Natural Gas Storage,Low,-142B,-114B,-130B
2021-01-07 13:00,USD,FOMC Member Evans Speaks,Low,,,
2021-01-07 18:30,JPY,Household Spending y/y,Low,-1.0%,1.9%,1.1%
2021-01-07 22:35,JPY,30-y Bond Auction,Low,,0.65|3.5,0.65|3.0
2021-01-08 00:00,CAD,Unemployment Rate,High,8.7%,8.5%,8.6%
2021-01-08 00:00,EUR,French Industrial Production m/m,Low,-1.0%,1.9%,-0.9%
2021-01-08 00:00,EUR,French Trade Balance,Low,-4.9B,-4.6B,-3.6B
2021-01-08 00:00,EUR,German Trade Balance,Low,18.5B,18.2B,16.4B
2021-01-08 00:00,EUR,Unemployment Rate,Low,8.5%,8.4%,8.3%
2021-01-08 00:00,JPY,Leading Indicators,Low,96.6%,94.3%,96.6%
2021-01-08 00:00,USD,Average Hourly Earnings m/m,High,0.2%,0.3%,0.8%
2021-01-08 00:00,USD,Non-Farm Employment Change,High,60K,336K,-140K
2021-01-08 00:00,USD,Unemployment Rate,High,6.8%,6.7%,6.7%
2021-01-08 01:45,CHF,Unemployment Rate,Low,3.4%,3.4%,3.4%
2021-01-08 02:00,EUR,German Industrial Production m/m,Low,0.7%,3.4%,0.9%
2021-01-08 02:45,EUR,French Consumer Spending m/m,Low,-15.8%,3.9%,-18.9%
2021-01-08 03:02,CHF,Foreign Currency Reserves,Low,,877B,891B
2021-01-08 03:30,GBP,Halifax HPI m/m,Low,1.0%,1.0%,0.2%
2021-01-08 05:00,EUR,Italian Monthly Unemployment Rate,Low,10.0%,9.5%,8.9%
2021-01-08 08:30,CAD,Employment Change,High,-32.5K,62.1K,-62.6K
2021-01-08 10:00,USD,Final Wholesale Inventories m/m,Low,-0.1%,-0.1%,0.0%
2021-01-08 11:00,USD,FOMC Member Clarida Speaks,Low,,,
2021-01-08 15:00,USD,Consumer Credit m/m,Low,9.0B,4.5B,15.3B
2021-01-10 19:00,AUD,MI Inflation Gauge m/m,Low,,0.3%,0.5%
2021-01-10 20:30,CNY,CPI y/y,Low,0.0%,-0.5%,0.2%
2021-01-11 00:00,CNY,PPI y/y,Low,-0.7%,-1.5%,-0.4%
2021-01-11 04:30,EUR,Sentix Investor Confidence,Low,2.0,-2.7,1.3
2021-01-11 09:00,GBP,MPC Member Tenreyro Speaks,Low,,,
2021-01-11 10:30,CAD,BOC Business Outlook Survey,Medium,,,
2021-01-11 12:00,USD,FOMC Member Bostic Speaks,Low,,,
2021-01-11 18:50,JPY,Bank Lending y/y,Low,6.5%,6.2%,6.2%
2021-01-11 19:01,GBP,BRC Retail Sales Monitor y/y,Low,5.9%,7.7%,4.8%
2021-01-12 00:00,CNY,New Loans,Low,1250B,1430B,1260B
2021-01-12 00:00,JPY,Current Account,Low,2.00T,1.98T,2.34T
2021-01-12 00:00,JPY,Economy Watchers Sentiment,Low,36.9,45.6,35.5
2021-01-12 04:00,EUR,Italian Retail Sales m/m,Low,-4.5%,0.5%,-6.9%
2021-01-12 05:00,GBP,MPC Member Broadbent Speaks,Medium,,,
2021-01-12 06:00,USD,NFIB Small Business Index,Low,100.1,101.4,95.9
2021-01-12 06:01,CNY,M2 Money Supply y/y,Low,10.7%,10.7%,10.1%
2021-01-12 09:35,USD,FOMC Member Brainard Speaks,Low,,,
2021-01-12 10:00,USD,JOLTS Job Openings,Low,6.42M,6.63M,6.53M
2021-01-12 10:02,USD,RCM/TIPP Economic Optimism,Low,50.1,49.0,50.1
2021-01-12 13:01,USD,10-y Bond Auction,Low,,0.95|2.3,1.16|2.5
2021-01-12 18:50,JPY,M2 Money Stock y/y,Low,9.2%,9.1%,9.2%
2021-01-12 19:00,NZD,ANZ Commodity Prices m/m,Low,,0.9%,1.8%
2021-01-12 20:30,CNY,New Home Prices m/m,Low,,0.12%,0.12%
2021-01-13 00:00,EUR,Italian Industrial Production m/m,Low,-0.4%,1.4%,-1.4%
2021-01-13 00:00,USD,CPI m/m,Medium,0.4%,0.2%,0.4%
2021-01-13 00:00,USD,Core CPI m/m,Medium,0.1%,0.2%,0.1%
2021-01-13 00:00,USD,Federal Budget Balance,Low,-144.5B,-145.3B,-143.6B
2021-01-13 00:58,JPY,Prelim Machine Tool Orders y/y,Low,,8.6%,8.7%
2021-01-13 02:00,EUR,German WPI m/m,Low,0.1%,0.1%,0.6%
2021-01-13 04:00,EUR,ECB President Lagarde Speaks,Medium,,,
2021-01-13 05:00,EUR,Industrial Production m/m,Low,0.2%,2.3%,2.5%
2021-01-13 08:30,USD,CPI y/y,High,1.4%,1.2%,1.4%
2021-01-13 10:30,USD,Crude Oil Inventories,Low,-3.2M,-8.0M,-3.2M
2021-01-13 13:00,USD,FOMC Member Brainard Speaks,Low,,,
2021-01-13 13:01,USD,30-y Bond Auction,Low,,1.67|2.5,1.83|2.5
2021-01-13 14:00,USD,Beige Book,Low,,,
2021-01-13 15:00,USD,FOMC Member Clarida Speaks,Low,,,
2021-01-13 16:45,NZD,Building Consents m/m,Low,,8.9%,1.2%
2021-01-13 18:50,JPY,Core Machinery Orders m/m,Low,-6.4%,17.1%,1.5%
2021-01-13 19:01,GBP,RICS House Price Balance,Low,61%,66%,65%
