datetime,currency,title,impact,forecast,previous,actual
2018-12-01 04:00,CHF,SNB Chairman Jordan Speaks,Medium,,,
2018-12-01 15:29,All,G20 Meetings,High,,,
2018-12-02 16:30,AUD,AIG Manufacturing Index,Low,,58.3,51.3
2018-12-02 16:45,NZD,Overseas Trade Index q/q,Low,0.1%,0.4%,-0.3%
2018-12-02 18:50,JPY,Capital Spending q/y,Low,8.6%,12.8%,4.5%
2018-12-02 19:00,AUD,MI Inflation Gauge m/m,Low,,0.1%,0.0%
2018-12-02 19:30,AUD,Building Approvals m/m,Medium,-1.4%,5.5%,-1.5%
2018-12-02 20:45,CNY,Caixin Manufacturing PMI,Low,50.1,50.1,50.2
2018-12-03 00:00,AUD,ANZ Job Advertisements m/m,Low,,0.3%,-0.3%
2018-12-03 00:00,AUD,Company Operating Profits q/q,Medium,2.9%,2.4%,1.9%
2018-12-03 00:00,EUR,Spanish Manufacturing PMI,Low,51.5,51.8,52.6
2018-12-03 00:00,JPY,Final Manufacturing PMI,Low,51.8,51.8,52.2
2018-12-03 00:00,USD,Construction Spending m/m,Low,0.4%,-0.1%,-0.1%
2018-12-03 00:00,USD,ISM Manufacturing Prices,Low,70.1,71.6,60.7
2018-12-03 00:30,AUD,Commodity Prices y/y,Low,,14.9%,14.9%
2018-12-03 03:15,CHF,Retail Sales y/y,Low,-0.7%,-2.5%,0.8%
2018-12-03 03:30,CHF,Manufacturing PMI,Low,56.3,57.4,57.7
2018-12-03 03:45,EUR,Italian Manufacturing PMI,Low,48.9,49.2,48.6
2018-12-03 03:50,EUR,French Final Manufacturing PMI,Low,50.7,50.7,50.8
2018-12-03 03:55,EUR,German Final Manufacturing PMI,Low,51.6,51.6,51.8
2018-12-03 04:00,EUR,Final Manufacturing PMI,Low,51.5,51.5,51.8
2018-12-03 04:30,GBP,Final Manufacturing PMI,Medium,51.6,51.1,53.1
2018-12-03 06:30,USD,FOMC Member Clarida Speaks,Medium,,,
2018-12-03 08:00,USD,FOMC Member Quarles Speaks,Medium,,,
2018-12-03 09:15,USD,FOMC Member Williams Speaks,Medium,,,
2018-12-03 09:30,CAD,Manufacturing PMI,Low,,53.9,54.9
2018-12-03 09:45,USD,Final Manufacturing PMI,Low,55.4,55.4,55.3
2018-12-03 10:00,USD,ISM Manufacturing PMI,High,57.5,57.7,59.3
2018-12-03 10:30,USD,FOMC Member Brainard Speaks,Medium,,,
2018-12-03 12:30,GBP,MPC Member Haldane Speaks,Medium,,,
2018-12-03 15:29,EUR,Eurogroup Meetings,Low,,,
2018-12-03 15:29,USD,Total Vehicle Sales,Low,17.3M,17.6M,17.5M
2018-12-03 15:29,USD,Wards Total Vehicle Sales,Low,17.2M,17.5M,17.4M
2018-12-03 18:00,USD,Fed Chair Powell Speaks,High,,,
2018-12-03 18:50,JPY,Monetary Base y/y,Low,5.7%,5.9%,6.1%
2018-12-03 19:01,GBP,BRC Retail Sales Monitor y/y,Low,0.3%,0.1%,-0.5%
2018-12-03 19:30,AUD,Current Account,Medium,-10.2B,-12.1B,-10.7B
2018-12-03 22:30,AUD,RBA Rate Statement,High,,,
2018-12-03 22:35,JPY,10-y Bond Auction,Low,,0.14|4.3,0.07|3.8
2018-12-04 00:00,AUD,Cash Rate,Medium,1.50%,1.50%,1.50%
2018-12-04 00:00,USD,FOMC Member Brainard Speaks,Medium,,,
2018-12-04 00:00,USD,RCM/TIPP Economic Optimism,Low,57.3,56.4,52.6
2018-12-04 02:45,EUR,French Gov Budget Balance,Low,,-87.1B,-87.0B
2018-12-04 03:00,EUR,Spanish Unemployment Change,Low,34.2K,52.2K,-1.8K
2018-12-04 03:15,CHF,CPI m/m,Low,-0.1%,0.2%,-0.3%
2018-12-04 04:15,GBP,BOE Gov Carney Speaks,High,,,
2018-12-04 04:30,GBP,Construction PMI,Medium,52.5,53.2,53.4
2018-12-04 05:00,EUR,PPI m/m,Low,0.5%,0.6%,0.8%
2018-12-04 08:30,CAD,Labor Productivity q/q,Low,0.4%,0.7%,0.3%
2018-12-04 09:35,NZD,GDT Price Index,Low,,-3.5%,2.2%
2018-12-04 10:00,USD,FOMC Member Williams Speaks,Medium,,,
2018-12-04 13:00,GBP,MPC Member Vlieghe Speaks,Medium,,,
2018-12-04 15:29,EUR,ECOFIN Meetings,Low,,,
2018-12-04 16:30,AUD,AIG Services Index,Low,,51.1,55.1
2018-12-04 19:00,NZD,ANZ Commodity Prices m/m,Low,,-2.4%,-0.6%
2018-12-04 19:30,AUD,GDP q/q,High,0.6%,0.9%,0.3%
2018-12-04 20:45,CNY,Caixin Services PMI,Low,50.7,50.8,53.8
2018-12-05 00:00,CAD,Overnight Rate,High,1.75%,1.75%,1.75%
2018-12-05 00:00,GBP,FPC Meeting Minutes,Low,,,
2018-12-05 03:15,EUR,Spanish Services PMI,Low,53.9,54.0,54.0
2018-12-05 03:30,EUR,ECB President Draghi Speaks,Medium,,,
2018-12-05 03:45,EUR,Italian Services PMI,Low,49.2,49.2,50.3
2018-12-05 03:50,EUR,French Final Services PMI,Low,55.0,55.0,55.1
2018-12-05 03:55,EUR,German Final Services PMI,Low,53.3,53.3,53.3
2018-12-05 04:00,EUR,Final Services PMI,Low,53.1,53.1,53.4
2018-12-05 04:30,GBP,Final Services PMI,Medium,52.5,52.2,50.4
2018-12-05 04:41,EUR,Spanish 10-y Bond Auction,Low,,1.61|1.6,1.46|1.9
2018-12-05 05:00,EUR,Retail Sales m/m,Low,0.2%,-0.5%,0.3%
2018-12-05 10:00,CAD,BOC Rate Statement,High,,,
2018-12-05 14:00,USD,Beige Book,Low,,,
2018-12-05 15:29,All,OPEC-JMMC Meetings,Medium,,,
2018-12-05 19:30,AUD,Retail Sales m/m,High,0.3%,0.1%,0.3%
2018-12-05 20:15,USD,FOMC Member Quarles Speaks,Medium,,,
2018-12-06 00:00,AUD,Goods Trade Balance,Medium,3.10B,2.94B,2.32B
2018-12-06 00:00,USD,Factory Orders m/m,Low,-1.9%,0.2%,-2.1%
2018-12-06 00:00,USD,ISM Services PMI,High,59.1,60.3,60.7
2018-12-06 00:00,USD,Revised Nonfarm Productivity q/q,Low,2.3%,2.2%,2.3%
2018-12-06 00:00,USD,Revised Unit Labor Costs q/q,Low,1.1%,1.2%,0.9%
2018-12-06 00:00,USD,Trade Balance,Low,-55.2B,-54.6B,-55.5B
2018-12-06 00:00,USD,Unemployment Claims,Low,226K,235K,231K
2018-12-06 02:00,EUR,German Factory Orders m/m,Low,-0.4%,0.1%,0.3%
2018-12-06 04:05,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2018-12-06 05:00,GBP,MPC Member Ramsden Speaks,Medium,,,
2018-12-06 05:34,GBP,30-y Bond Auction,Low,,1.83|1.8,1.91|2.4
2018-12-06 07:30,USD,Challenger Job Cuts y/y,Low,,153.6%,51.5%
2018-12-06 08:15,USD,ADP Non-Farm Employment Change,Medium,195K,225K,179K
2018-12-06 08:30,CAD,Trade Balance,High,-0.7B,-0.9B,-1.2B
2018-12-06 08:35,CAD,BOC Gov Poloz Speaks,High,,,
2018-12-06 09:45,USD,Final Services PMI,Low,54.4,54.4,54.7
2018-12-06 10:00,CAD,Ivey PMI,Low,59.9,61.8,57.2
2018-12-06 11:00,USD,Crude Oil Inventories,Medium,-1.3M,3.6M,-7.3M
2018-12-06 12:15,USD,FOMC Member Bostic Speaks,Medium,,,
2018-12-06 15:29,All,OPEC Meetings,High,,,
2018-12-06 16:30,AUD,AIG Construction Index,Low,,46.4,44.5
2018-12-06 18:30,JPY,Household Spending y/y,Low,1.2%,-1.6%,-0.3%
2018-12-06 18:45,USD,Fed Chair Powell Speaks,High,,,
2018-12-06 19:00,JPY,Average Cash Earnings y/y,Medium,1.0%,0.8%,1.5%
2018-12-07 00:00,CAD,Unemployment Rate,High,5.8%,5.8%,5.6%
2018-12-07 00:00,EUR,French Trade Balance,Low,-5.9B,-5.4B,-4.1B
2018-12-07 00:00,EUR,Revised GDP q/q,Low,0.2%,0.2%,0.2%
2018-12-07 00:00,USD,Average Hourly Earnings m/m,High,0.3%,0.1%,0.2%
2018-12-07 00:00,USD,FOMC Member Williams Speaks,Medium,,,
2018-12-07 00:00,USD,Final Wholesale Inventories m/m,Low,0.7%,0.7%,0.8%
2018-12-07 00:00,USD,Non-Farm Employment Change,High,198K,237K,155K
2018-12-07 00:00,USD,Prelim UoM Inflation Expectations,Low,,2.8%,2.7%
2018-12-07 00:00,USD,Unemployment Rate,High,3.7%,3.7%,3.7%
2018-12-07 00:02,JPY,Leading Indicators,Low,104.8%,104.3%,100.5%
2018-12-07 02:00,EUR,German Industrial Production m/m,Low,0.3%,0.1%,-0.5%
2018-12-07 02:45,EUR,French Industrial Production m/m,Low,0.8%,-1.6%,1.2%
