datetime,currency,title,impact,forecast,previous,actual
2016-04-01 00:00,EUR,Italian Monthly Unemployment Rate,Low,11.5%,11.6%,11.7%
2016-04-01 00:00,EUR,Spanish Manufacturing PMI,Medium,53.8,54.1,53.4
2016-04-01 00:00,JPY,Tankan Non-Manufacturing Index,Medium,24,25,22
2016-04-01 00:00,USD,Construction Spending m/m,Low,0.2%,2.1%,-0.5%
2016-04-01 00:00,USD,ISM Manufacturing Prices,Low,44.5,38.5,51.5
2016-04-01 00:00,USD,Non-Farm Employment Change,High,206K,245K,215K
2016-04-01 00:00,USD,Revised UoM Consumer Sentiment,Medium,90.6,90.0,91.0
2016-04-01 00:00,USD,Revised UoM Inflation Expectations,Low,,2.7%,2.7%
2016-04-01 00:00,USD,Unemployment Rate,High,4.9%,4.9%,5.0%
2016-04-01 01:30,AUD,Commodity Prices y/y,Low,,-22.2%,-15.4%
2016-04-01 02:00,GBP,Nationwide HPI m/m,Low,0.5%,0.4%,0.8%
2016-04-01 03:15,CHF,Retail Sales y/y,Low,0.5%,-0.1%,-0.2%
2016-04-01 03:30,CHF,Manufacturing PMI,Low,51.3,51.6,53.2
2016-04-01 03:45,EUR,Italian Manufacturing PMI,Low,52.6,52.2,53.5
2016-04-01 03:50,EUR,French Final Manufacturing PMI,Low,49.6,49.6,49.6
2016-04-01 03:55,EUR,German Final Manufacturing PMI,Low,50.4,50.4,50.7
2016-04-01 04:00,EUR,Final Manufacturing PMI,Low,51.4,51.4,51.6
2016-04-01 04:30,GBP,Final Manufacturing PMI,High,51.4,50.8,51.0
2016-04-01 08:30,USD,Average Hourly Earnings m/m,High,0.2%,-0.1%,0.3%
2016-04-01 09:30,CAD,Manufacturing PMI,Low,,49.4,51.5
2016-04-01 09:45,USD,Final Manufacturing PMI,Low,51.5,51.4,51.5
2016-04-01 10:00,USD,ISM Manufacturing PMI,High,50.8,49.5,51.8
2016-04-01 10:30,CAD,BOC Business Outlook Survey,Medium,,,
2016-04-01 12:00,USD,FOMC Member Mester Speaks,Medium,,,
2016-04-01 15:29,USD,Total Vehicle Sales,Low,17.6M,17.5M,16.6M
2016-04-01 15:29,USD,Wards Total Vehicle Sales,Low,17.5M,17.5M,16.5M
2016-04-03 19:50,JPY,Monetary Base y/y,Low,28.7%,29.0%,28.5%
2016-04-03 21:00,AUD,MI Inflation Gauge m/m,Low,,-0.2%,0.0%
2016-04-03 21:30,AUD,Building Approvals m/m,High,2.1%,-6.6%,3.1%
2016-04-04 00:00,AUD,ANZ Job Advertisements m/m,Low,,-1.2%,0.2%
2016-04-04 00:00,AUD,Retail Sales m/m,High,0.4%,0.3%,0.0%
2016-04-04 00:00,EUR,PPI m/m,Low,-0.5%,-1.1%,-0.7%
2016-04-04 00:00,GBP,Construction PMI,High,54.3,54.2,54.2
2016-04-04 00:00,USD,Factory Orders m/m,Medium,-1.5%,1.2%,-1.7%
2016-04-04 00:00,USD,Labor Market Conditions Index m/m,Low,,-2.5,-2.1
2016-04-04 03:00,EUR,Spanish Unemployment Change,Medium,21.3K,2.2K,-58.2K
2016-04-04 04:30,EUR,Sentix Investor Confidence,Low,6.9,5.5,5.7
2016-04-04 05:00,EUR,Unemployment Rate,Medium,10.3%,10.3%,10.3%
2016-04-04 10:00,CAD,BOC Gov Poloz Speaks,Low,,,
2016-04-04 18:00,NZD,NZIER Business Confidence,Medium,,15,2
2016-04-04 19:30,AUD,AIG Services Index,Low,,51.8,49.5
2016-04-04 20:00,JPY,Average Cash Earnings y/y,Low,0.2%,0.0%,0.9%
2016-04-04 21:00,NZD,ANZ Commodity Prices m/m,Low,,0.5%,-1.3%
2016-04-04 21:30,AUD,Goods Trade Balance,High,-2.55B,-3.16B,-3.41B
2016-04-04 23:45,JPY,10-y Bond Auction,Low,,-0.02|3.2,-0.07|3.9
2016-04-05 00:00,AUD,RBA Rate Statement,High,,,
2016-04-05 00:00,GBP,FPC Meeting Minutes,Low,,,
2016-04-05 00:00,USD,JOLTS Job Openings,Medium,5.57M,5.60M,5.45M
2016-04-05 00:00,USD,RCM/TIPP Economic Optimism,Low,47.7,46.8,46.3
2016-04-05 00:00,USD,Trade Balance,Medium,-46.3B,-45.9B,-47.1B
2016-04-05 00:30,AUD,Cash Rate,High,2.00%,2.00%,2.00%
