datetime,currency,title,impact,forecast,previous,actual
2008-02-01 00:00,CAD,IPPI m/m,Low,0.6%,0.6%,1.1%
2008-02-01 00:00,USD,Average Hourly Earnings m/m,Medium,0.3%,0.4%,0.2%
2008-02-01 00:00,USD,Construction Spending m/m,Low,-0.5%,-0.4%,-1.1%
2008-02-01 00:00,USD,ISM Manufacturing Prices,Low,68.0,68.0,76.0
2008-02-01 00:00,USD,Non-Farm Employment Change,High,65K,82K,-17K
2008-02-01 00:00,USD,Revised UoM Consumer Sentiment,Medium,79.0,80.5,78.4
2008-02-01 00:00,USD,Revised UoM Inflation Expectations,Low,,3.4%,3.4%
2008-02-01 00:00,USD,Unemployment Rate,High,5.0%,5.0%,4.9%
2008-02-01 00:30,AUD,Commodity Prices y/y,Medium,,2.2%,5.2%
2008-02-01 03:15,EUR,Spanish Manufacturing PMI,Low,,49.5,49.8
2008-02-01 03:30,CHF,Manufacturing PMI,Medium,60.3,61.3,61.6
2008-02-01 03:45,EUR,Italian Manufacturing PMI,Low,51.0,50.7,50.8
2008-02-01 04:00,EUR,Final Manufacturing PMI,Low,52.6,52.6,52.8
2008-02-01 04:30,GBP,Final Manufacturing PMI,Medium,52.5,52.4,50.6
2008-02-01 08:30,CAD,RMPI m/m,Medium,0.8%,3.4%,0.2%
2008-02-01 10:00,USD,ISM Manufacturing PMI,High,47.3,47.7,50.7
2008-02-01 15:29,All,OPEC Meetings,Medium,,,
2008-02-01 15:29,USD,Total Vehicle Sales,Low,16.0M,16.2M,15.3M
2008-02-02 20:00,CNY,Non-Manufacturing PMI,Low,,58.8,57.1
2008-02-03 16:45,NZD,Visitor Arrivals m/m,Low,,2.8%,-1.2%
2008-02-03 18:30,AUD,MI Inflation Gauge m/m,Low,,0.6%,0.3%
2008-02-03 18:50,JPY,Monetary Base y/y,Low,0.3%,0.4%,-0.1%
2008-02-03 19:30,AUD,Goods Trade Balance,High,-2.04B,-2.16B,-1.94B
2008-02-04 00:00,AUD,HPI q/q,Medium,2.9%,3.2%,3.2%
2008-02-04 00:00,GBP,Construction PMI,Low,55.0,56.0,53.9
2008-02-04 03:00,EUR,Spanish Unemployment Change,Low,,35.1K,132.4K
2008-02-04 04:30,EUR,Sentix Investor Confidence,Low,5.7,8.2,4.3
2008-02-04 05:00,EUR,PPI m/m,Low,0.2%,0.9%,0.1%
2008-02-04 07:30,USD,Challenger Job Cuts y/y,Low,,-4.7%,-18.7%
2008-02-04 10:00,USD,Factory Orders m/m,Medium,2.3%,1.7%,2.3%
2008-02-04 11:20,USD,FOMC Member Kroszner Speaks,Medium,,,
2008-02-04 14:00,USD,Loan Officer Survey,Low,,,
2008-02-04 16:45,NZD,Labor Cost Index q/q,High,0.8%,0.9%,1.1%
