datetime,currency,title,impact,forecast,previous,actual
2024-12-01 16:45,NZD,Building Consents m/m,Low,,2.4%,-5.2%
2024-12-01 18:50,JPY,Capital Spending q/y,Low,6.7%,7.4%,8.1%
2024-12-01 19:00,AUD,MI Inflation Gauge m/m,Low,,0.3%,0.2%
2024-12-01 19:30,AUD,ANZ Job Advertisements m/m,,,0.7%,-1.3%
2024-12-01 19:30,AUD,Building Approvals m/m,,1.2%,5.8%,4.2%
2024-12-01 19:30,AUD,Company Operating Profits q/q,,0.6%,-6.8%,-4.6%
2024-12-01 19:30,AUD,Retail Sales m/m,Medium,0.4%,0.1%,0.6%
2024-12-01 19:30,JPY,Final Manufacturing PMI,,49.0,49.0,49.0
2024-12-01 20:45,CNY,Caixin Manufacturing PMI,Low,50.6,50.3,51.5
2024-12-02 00:00,AUD,ANZ Job Advertisements m/m,Low,,0.7%,-1.3%
2024-12-02 00:00,AUD,Building Approvals m/m,Low,1.2%,5.8%,4.2%
2024-12-02 00:00,AUD,Company Operating Profits q/q,Low,0.6%,-6.8%,-4.6%
2024-12-02 00:00,EUR,Italian Monthly Unemployment Rate,Low,6.1%,6.0%,5.8%
2024-12-02 00:00,JPY,Final Manufacturing PMI,Low,49.0,49.0,49.0
2024-12-02 00:00,USD,Construction Spending m/m,Low,0.2%,0.1%,0.4%
2024-12-02 00:00,USD,ISM Manufacturing Prices,Medium,55.2,54.8,50.3
2024-12-02 00:30,AUD,Commodity Prices y/y,Low,,-9.3%,-11.8%
2024-12-02 02:00,GBP,Nationwide HPI m/m,Low,0.2%,0.1%,1.2%
2024-12-02 02:30,CHF,Retail Sales y/y,Low,2.6%,1.8%,1.4%
2024-12-02 03:15,EUR,Spanish Manufacturing PMI,Low,53.9,54.5,53.1
2024-12-02 03:30,CHF,Manufacturing PMI,Low,49.6,49.9,48.5
2024-12-02 03:45,EUR,Italian Manufacturing PMI,Low,46.1,46.9,44.5
2024-12-02 03:50,EUR,French Final Manufacturing PMI,Low,43.3,43.2,43.1
2024-12-02 03:55,EUR,German Final Manufacturing PMI,Low,43.2,43.2,43.0
2024-12-02 04:00,EUR,Final Manufacturing PMI,Low,45.2,45.2,45.2
2024-12-02 04:00,EUR,Italian Monthly Unemployment Rate,,6.1%,6.0%,5.8%
2024-12-02 04:30,GBP,Final Manufacturing PMI,Low,48.6,48.6,48.0
2024-12-02 05:00,EUR,Unemployment Rate,Low,6.3%,6.3%,6.3%
2024-12-02 09:30,CAD,Manufacturing PMI,Low,,51.1,52.0
2024-12-02 09:45,USD,Final Manufacturing PMI,Medium,48.8,48.8,49.7
2024-12-02 10:00,USD,Construction Spending m/m,,0.2%,0.1%,0.4%
2024-12-02 10:00,USD,ISM Manufacturing PMI,High,47.7,46.5,48.4
2024-12-02 10:00,USD,ISM Manufacturing Prices,,55.2,54.8,50.3
2024-12-02 15:15,USD,FOMC Member Waller Speaks,Medium,,,
