datetime,currency,title,impact,forecast,previous,actual
2017-11-01 00:00,NZD,Labor Cost Index q/q,Low,0.7%,0.4%,0.7%
2017-11-01 00:00,NZD,Unemployment Rate,High,4.7%,4.8%,4.6%
2017-11-01 00:00,USD,Construction Spending m/m,Low,-0.1%,0.1%,0.3%
2017-11-01 00:00,USD,Federal Funds Rate,Medium,1.25%,1.25%,1.25%
2017-11-01 00:00,USD,ISM Manufacturing Prices,Low,68.0,71.5,68.5
2017-11-01 01:30,AUD,Commodity Prices y/y,Low,,19.4%,9.1%
2017-11-01 03:00,GBP,Nationwide HPI m/m,Low,0.2%,0.4%,0.2%
2017-11-01 04:30,CHF,Manufacturing PMI,Low,61.4,61.7,62.0
2017-11-01 05:30,GBP,Final Manufacturing PMI,High,55.8,56.0,56.3
2017-11-01 08:15,USD,ADP Non-Farm Employment Change,High,202K,110K,235K
2017-11-01 09:30,CAD,Manufacturing PMI,Low,,55.0,54.3
2017-11-01 09:45,USD,Final Manufacturing PMI,Low,54.5,54.5,54.6
2017-11-01 10:00,USD,ISM Manufacturing PMI,High,59.5,60.8,58.7
2017-11-01 10:30,USD,Crude Oil Inventories,High,-1.5M,0.9M,-2.4M
2017-11-01 13:15,CHF,Gov Board Member Zurbrugg Speaks,Medium,,,
2017-11-01 14:00,USD,FOMC Statement,High,,,
2017-11-01 16:15,CAD,BOC Gov Poloz Speaks,High,,,
2017-11-01 16:29,USD,Total Vehicle Sales,Low,17.5M,18.6M,18.1M
2017-11-01 16:29,USD,Wards Total Vehicle Sales,Low,17.5M,18.5M,18.0M
2017-11-01 19:50,JPY,Monetary Base y/y,Low,15.7%,15.6%,14.5%
2017-11-01 20:30,AUD,Goods Trade Balance,High,1.42B,0.87B,1.75B
2017-11-02 00:00,AUD,Building Approvals m/m,Medium,-0.9%,0.1%,1.5%
2017-11-02 00:00,EUR,German Unemployment Change,Low,-10K,-22K,-11K
2017-11-02 00:00,EUR,Spanish Manufacturing PMI,Low,54.8,54.3,55.8
2017-11-02 00:00,GBP,Asset Purchase Facility,Medium,435B,435B,435B
2017-11-02 00:00,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-9,0-0-9,0-0-9
2017-11-02 00:00,GBP,MPC Official Bank Rate Votes,High,6-0-3,2-0-7,7-0-2
2017-11-02 00:00,GBP,Monetary Policy Summary,High,,,
2017-11-02 00:00,GBP,Official Bank Rate,High,0.50%,0.25%,0.50%
2017-11-02 00:00,USD,FOMC Member Powell Speaks,Medium,,,
2017-11-02 00:00,USD,Prelim Nonfarm Productivity q/q,Medium,2.5%,1.5%,3.0%
2017-11-02 00:00,USD,Prelim Unit Labor Costs q/q,Medium,0.5%,0.2%,0.5%
2017-11-02 00:00,USD,Unemployment Claims,High,235K,234K,229K
2017-11-02 01:00,JPY,Consumer Confidence,Low,43.6,43.9,44.5
2017-11-02 02:45,CHF,SECO Consumer Climate,Low,0,-3,-2
2017-11-02 04:15,CHF,Retail Sales y/y,Low,0.3%,-1.0%,-0.4%
2017-11-02 04:45,EUR,Italian Manufacturing PMI,Low,56.6,56.3,57.8
2017-11-02 04:50,EUR,French Final Manufacturing PMI,Low,56.7,56.7,56.1
2017-11-02 04:55,EUR,German Final Manufacturing PMI,Low,60.5,60.5,60.6
2017-11-02 05:00,EUR,Final Manufacturing PMI,Low,58.6,58.6,58.5
2017-11-02 05:30,GBP,Construction PMI,High,48.3,48.1,50.8
2017-11-02 05:44,EUR,Spanish 10-y Bond Auction,Low,,1.63|1.8,1.46|1.3
2017-11-02 06:00,EUR,French 10-y Bond Auction,Low,,0.88|1.9,0.76|1.6
2017-11-02 07:30,USD,Challenger Job Cuts y/y,Low,,-27.0%,-3.0%
2017-11-02 08:00,GBP,BOE Monetary Policy Report,High,,,
2017-11-02 08:30,GBP,BOE Gov Carney Speaks,High,,,
2017-11-02 10:30,USD,Natural Gas Storage,Low,63B,64B,65B
2017-11-02 12:20,USD,FOMC Member Dudley Speaks,Medium,,,
2017-11-02 18:30,AUD,AIG Services Index,Low,,52.1,51.4
2017-11-02 20:30,AUD,Retail Sales m/m,High,0.4%,-0.5%,0.0%
2017-11-02 21:45,CNY,Caixin Services PMI,Medium,50.8,50.6,51.2
2017-11-03 00:00,CAD,Trade Balance,High,-3.0B,-3.2B,-3.2B
2017-11-03 00:00,CAD,Unemployment Rate,High,6.2%,6.2%,6.3%
2017-11-03 00:00,USD,Average Hourly Earnings m/m,High,0.2%,0.5%,0.0%
2017-11-03 00:00,USD,Factory Orders m/m,Medium,1.3%,1.2%,1.4%
2017-11-03 00:00,USD,Non-Farm Employment Change,High,312K,18K,261K
2017-11-03 00:00,USD,Trade Balance,Medium,-43.3B,-42.8B,-43.5B
2017-11-03 00:00,USD,Unemployment Rate,High,4.2%,4.2%,4.1%
2017-11-03 05:00,EUR,Spanish Unemployment Change,Medium,44.6K,27.9K,56.8K
2017-11-03 05:30,GBP,Final Services PMI,High,53.3,53.6,55.6
2017-11-03 08:30,CAD,Employment Change,High,15.3K,10.0K,35.3K
2017-11-03 09:45,USD,Final Services PMI,Low,55.7,55.9,55.3
2017-11-03 10:00,USD,ISM Services PMI,High,58.5,59.8,60.1
2017-11-03 12:15,USD,FOMC Member Kashkari Speaks,Medium,,,
2017-11-05 18:50,JPY,Monetary Policy Meeting Minutes,Low,,,
2017-11-05 19:00,AUD,MI Inflation Gauge m/m,Low,,0.3%,0.3%
2017-11-05 19:30,AUD,ANZ Job Advertisements m/m,Low,,-0.7%,1.4%
2017-11-05 20:00,JPY,BOJ Gov Kuroda Speaks,High,,,
2017-11-05 21:00,NZD,Inflation Expectations q/q,High,,2.09%,2.02%
2017-11-06 00:00,EUR,Spanish Services PMI,Low,55.7,56.7,54.6
2017-11-06 00:00,NZD,ANZ Commodity Prices m/m,Low,,0.8%,-0.3%
2017-11-06 02:00,EUR,German Factory Orders m/m,Low,-1.0%,4.1%,1.0%
2017-11-06 03:15,CHF,CPI m/m,Low,0.1%,0.2%,0.1%
2017-11-06 03:45,EUR,Italian Services PMI,Low,53.1,53.2,52.1
2017-11-06 03:50,EUR,French Final Services PMI,Low,57.4,57.4,57.3
2017-11-06 03:55,EUR,German Final Services PMI,Low,55.2,55.2,54.7
2017-11-06 04:00,EUR,Final Services PMI,Low,54.9,54.9,55.0
2017-11-06 04:30,EUR,Sentix Investor Confidence,Low,31.2,29.7,34.0
2017-11-06 05:00,EUR,PPI m/m,Low,0.4%,0.3%,0.6%
2017-11-06 10:00,CAD,Ivey PMI,Medium,60.2,59.6,63.8
2017-11-06 12:10,USD,FOMC Member Dudley Speaks,Medium,,,
2017-11-06 14:00,USD,Loan Officer Survey,Low,,,
2017-11-06 15:29,EUR,Eurogroup Meetings,Medium,,,
2017-11-06 17:30,AUD,AIG Construction Index,Low,,54.7,53.2
2017-11-06 19:00,JPY,Average Cash Earnings y/y,Low,0.6%,0.7%,0.9%
2017-11-06 19:01,GBP,BRC Retail Sales Monitor y/y,Low,,1.9%,-1.0%
2017-11-06 22:30,AUD,RBA Rate Statement,High,,,
2017-11-07 00:00,AUD,Cash Rate,Medium,1.50%,1.50%,1.50%
2017-11-07 00:00,EUR,Italian Retail Sales m/m,Low,0.2%,-0.2%,0.9%
2017-11-07 00:00,GBP,Halifax HPI m/m,Medium,0.2%,0.8%,0.3%
2017-11-07 00:00,USD,RCM/TIPP Economic Optimism,Low,51.2,50.3,53.6
2017-11-07 02:00,EUR,German Industrial Production m/m,Low,-0.7%,2.6%,-1.6%
2017-11-07 03:00,CHF,Foreign Currency Reserves,Low,,724B,742B
2017-11-07 03:30,EUR,French Gov Budget Balance,Low,,-93.0B,-76.3B
2017-11-07 04:00,EUR,ECB President Draghi Speaks,High,,,
2017-11-07 04:10,EUR,Retail PMI,Low,,52.3,51.1
2017-11-07 05:00,EUR,Retail Sales m/m,Low,0.6%,-0.1%,0.7%
2017-11-07 09:31,NZD,GDT Price Index,Medium,,-1.0%,-3.5%
2017-11-07 10:00,USD,JOLTS Job Openings,Low,5.98M,6.09M,6.09M
2017-11-07 12:35,USD,FOMC Member Quarles Speaks,Medium,,,
2017-11-07 12:55,CAD,BOC Gov Poloz Speaks,High,,,
2017-11-07 14:30,USD,Fed Chair Yellen Speaks,High,,,
2017-11-07 15:00,USD,Consumer Credit m/m,Low,18.4B,13.1B,20.8B
2017-11-07 15:29,EUR,ECOFIN Meetings,Low,,,
2017-11-07 22:40,CNY,Trade Balance,Medium,275B,193B,254B
2017-11-07 22:50,CNY,USD-Denominated Trade Balance,Low,39.4B,28.5B,38.2B
2017-11-08 00:00,JPY,Leading Indicators,Low,106.7%,107.2%,106.6%
2017-11-08 00:00,NZD,Official Cash Rate,Medium,1.75%,1.75%,1.75%
2017-11-08 00:00,NZD,RBNZ Monetary Policy Statement,Medium,,,
2017-11-08 02:45,EUR,French Trade Balance,Low,-4.7B,-4.2B,-4.7B
2017-11-08 08:13,CAD,Housing Starts,Low,211K,219K,223K
2017-11-08 08:30,CAD,Building Permits m/m,Medium,0.7%,-5.1%,3.8%
2017-11-08 10:30,USD,Crude Oil Inventories,High,-2.5M,-2.4M,2.2M
2017-11-08 13:01,USD,10-y Bond Auction,Low,,2.35|2.5,2.31|2.5
2017-11-08 15:00,NZD,RBNZ Rate Statement,High,,,
2017-11-08 16:00,NZD,RBNZ Press Conference,High,,,
2017-11-08 18:50,JPY,Bank Lending y/y,Low,3.0%,2.9%,2.8%
2017-11-08 19:01,GBP,RICS House Price Balance,Low,4%,6%,1%
2017-11-08 19:30,AUD,Home Loans m/m,Low,2.5%,1.5%,-2.3%
2017-11-08 20:30,CNY,CPI y/y,Medium,1.8%,1.6%,1.9%
2017-11-08 22:45,JPY,30-y Bond Auction,Low,,0.88|4.0,0.79|3.4
2017-11-09 00:00,CNY,PPI y/y,Medium,6.6%,6.9%,6.9%
2017-11-09 00:00,JPY,BOJ Summary of Opinions,Low,,,
2017-11-09 00:00,JPY,Core Machinery Orders m/m,Low,-1.8%,3.4%,-8.1%
2017-11-09 00:00,JPY,Current Account,Low,2.05T,2.27T,1.84T
2017-11-09 00:00,JPY,Economy Watchers Sentiment,Low,50.7,51.3,52.2
2017-11-09 00:00,USD,Unemployment Claims,High,232K,229K,239K
2017-11-09 01:45,CHF,Unemployment Rate,Low,3.1%,3.1%,3.1%
2017-11-09 02:00,EUR,German Trade Balance,Low,21.0B,21.3B,21.8B
2017-11-09 04:00,EUR,ECB Economic Bulletin,Low,,,
2017-11-09 05:00,EUR,EU Economic Forecasts,Medium,,,
2017-11-09 08:30,CAD,NHPI m/m,Medium,0.2%,0.1%,0.2%
