datetime,currency,title,impact,forecast,previous,actual
2014-12-01 00:00,GBP,M4 Money Supply m/m,Low,0.2%,-0.7%,-0.1%
2014-12-01 00:00,GBP,Mortgage Approvals,Low,59K,61K,59K
2014-12-01 00:00,GBP,Net Lending to Individuals m/m,Medium,2.8B,2.7B,2.6B
2014-12-01 00:00,USD,ISM Manufacturing Prices,Low,52.6,53.5,44.5
2014-12-01 00:30,AUD,Commodity Prices y/y,Low,,-17.6%,-18.6%
2014-12-01 03:15,EUR,Spanish Manufacturing PMI,Medium,53.1,52.6,54.7
2014-12-01 03:30,CHF,Manufacturing PMI,Low,52.9,55.3,52.1
2014-12-01 03:45,EUR,Italian Manufacturing PMI,Medium,49.5,49.0,49.0
2014-12-01 03:50,EUR,French Final Manufacturing PMI,Low,47.6,47.6,48.4
2014-12-01 03:55,EUR,German Final Manufacturing PMI,Medium,50.0,50.0,49.5
2014-12-01 04:00,EUR,Final Manufacturing PMI,Low,50.4,50.4,50.1
2014-12-01 04:30,GBP,Final Manufacturing PMI,High,53.1,53.3,53.5
2014-12-01 09:30,CAD,Manufacturing PMI,Low,,55.3,55.3
2014-12-01 09:45,USD,Final Manufacturing PMI,Low,55.0,54.7,54.8
2014-12-01 10:00,USD,ISM Manufacturing PMI,High,57.9,59.0,58.7
2014-12-01 12:15,USD,FOMC Member Dudley Speaks,Medium,,,
2014-12-01 13:00,USD,FOMC Member Fischer Speaks,Medium,,,
2014-12-01 18:50,JPY,Monetary Base y/y,Low,37.2%,36.9%,36.7%
2014-12-01 19:00,NZD,ANZ Commodity Prices m/m,Low,,-0.8%,-1.6%
2014-12-01 19:30,AUD,Building Approvals m/m,High,5.2%,-11.2%,11.4%
2014-12-01 20:30,JPY,Average Cash Earnings y/y,Medium,0.8%,0.7%,0.5%
2014-12-01 22:30,AUD,Cash Rate,High,2.50%,2.50%,2.50%
2014-12-01 22:45,JPY,10-y Bond Auction,Low,,0.44|3.5,0.47|3.0
2014-12-02 00:00,AUD,Current Account,Medium,-13.5B,-13.9B,-12.5B
2014-12-02 00:00,AUD,RBA Rate Statement,High,,,
2014-12-02 03:00,EUR,Spanish Unemployment Change,Medium,21.3K,79.2K,-14.7K
2014-12-02 04:30,GBP,Construction PMI,High,61.1,61.4,59.4
2014-12-02 05:00,EUR,PPI m/m,Low,0.3%,0.2%,-0.4%
2014-12-02 08:10,USD,FOMC Member Fischer Speaks,Medium,,,
2014-12-02 08:30,USD,Fed Chair Yellen Speaks,Medium,,,
2014-12-02 09:33,NZD,GDT Price Index,High,,-3.1%,-1.1%
2014-12-02 10:00,USD,Construction Spending m/m,Low,0.6%,-0.1%,1.1%
2014-12-02 12:00,USD,FOMC Member Brainard Speaks,Medium,,,
2014-12-02 15:29,USD,Total Vehicle Sales,Low,16.6M,16.5M,17.2M
2014-12-02 17:21,AUD,AIG Services Index,Low,,43.6,43.8
2014-12-02 19:01,GBP,BRC Shop Price Index y/y,Low,,-1.9%,-1.9%
2014-12-02 19:30,AUD,GDP q/q,High,0.7%,0.5%,0.3%
2014-12-02 20:00,CNY,Non-Manufacturing PMI,Medium,,53.8,53.9
2014-12-02 20:45,CNY,Caixin Services PMI,Medium,,52.9,53.0
2014-12-03 00:00,CAD,Overnight Rate,High,1.00%,1.00%,1.00%
2014-12-03 00:00,USD,FOMC Member Brainard Speaks,Medium,,,
2014-12-03 00:00,USD,ISM Services PMI,High,57.5,57.1,59.3
2014-12-03 00:00,USD,Revised Unit Labor Costs q/q,Low,0.3%,0.3%,-1.0%
2014-12-03 01:45,CHF,GDP q/q,Low,0.3%,0.3%,0.6%
2014-12-03 03:15,EUR,Spanish Services PMI,Medium,56.2,55.9,52.7
2014-12-03 03:45,EUR,Italian Services PMI,Medium,50.9,50.8,51.8
2014-12-03 03:50,EUR,French Final Services PMI,Low,48.8,48.8,47.9
2014-12-03 03:55,EUR,German Final Services PMI,Medium,52.1,52.1,52.1
2014-12-03 04:00,EUR,Final Services PMI,Low,51.3,51.3,51.1
2014-12-03 04:30,GBP,Final Services PMI,High,56.6,56.2,58.6
2014-12-03 05:00,EUR,Retail Sales m/m,Medium,0.6%,-1.2%,0.4%
2014-12-03 07:30,GBP,Autumn Forecast Statement,High,,,
2014-12-03 08:15,USD,ADP Non-Farm Employment Change,High,223K,233K,208K
2014-12-03 08:30,USD,Revised Nonfarm Productivity q/q,Medium,2.3%,2.0%,2.3%
2014-12-03 09:45,USD,Final Services PMI,Low,56.3,56.3,56.2
2014-12-03 10:00,CAD,BOC Rate Statement,High,,,
2014-12-03 10:30,USD,Crude Oil Inventories,Medium,1.1M,1.9M,-3.7M
2014-12-03 12:30,USD,FOMC Member Plosser Speaks,Medium,,,
2014-12-03 14:00,USD,Beige Book,Medium,,,
2014-12-03 17:45,CAD,BOC Gov Poloz Speaks,High,,,
2014-12-03 19:30,AUD,Goods Trade Balance,High,-1.85B,-2.24B,-1.32B
2014-12-04 00:00,AUD,Retail Sales m/m,High,0.1%,1.3%,0.4%
2014-12-04 00:00,GBP,Asset Purchase Facility,Medium,375B,375B,375B
2014-12-04 00:00,USD,FOMC Member Fisher Speaks,Medium,,,
2014-12-04 00:00,USD,FOMC Member Mester Speaks,Medium,,,
2014-12-04 00:00,USD,Unemployment Claims,High,296K,314K,297K
2014-12-04 03:03,GBP,Halifax HPI m/m,Medium,0.2%,-0.4%,0.4%
2014-12-04 04:10,EUR,Retail PMI,Low,,47.0,48.9
2014-12-04 04:42,EUR,Spanish 10-y Bond Auction,Low,,2.12|3.0,1.84|2.2
2014-12-04 05:02,EUR,French 10-y Bond Auction,Low,,1.18|1.4,1.11|2.4
2014-12-04 07:00,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2014-12-04 07:30,USD,Challenger Job Cuts y/y,Low,,11.9%,-20.7%
2014-12-04 07:45,EUR,Main Refinancing Rate,High,0.05%,0.05%,0.05%
2014-12-04 08:30,EUR,ECB Press Conference,High,,,
2014-12-04 10:00,CAD,Ivey PMI,High,52.7,51.2,56.9
2014-12-04 10:30,USD,Natural Gas Storage,Low,-51B,-162B,-22B
2014-12-04 12:30,USD,FOMC Member Brainard Speaks,Medium,,,
2014-12-04 17:30,AUD,AIG Construction Index,Low,,53.4,45.4
2014-12-05 00:00,CAD,Labor Productivity q/q,Medium,-0.1%,2.0%,0.1%
2014-12-05 00:00,CAD,Trade Balance,High,0.4B,0.3B,0.1B
2014-12-05 00:00,CAD,Unemployment Rate,High,6.6%,6.5%,6.6%
2014-12-05 00:00,JPY,Leading Indicators,Low,104.2%,105.6%,104.0%
2014-12-05 00:00,USD,Average Hourly Earnings m/m,Medium,0.2%,0.1%,0.4%
2014-12-05 00:00,USD,Non-Farm Employment Change,High,231K,243K,321K
2014-12-05 00:00,USD,Trade Balance,High,-41.3B,-43.6B,-43.4B
2014-12-05 00:00,USD,Unemployment Rate,High,5.8%,5.8%,5.8%
