datetime,currency,title,impact,forecast,previous,actual
2010-07-01 00:00,AUD,Retail Sales m/m,High,0.3%,0.6%,0.2%
2010-07-01 00:00,GBP,BOE Credit Conditions Survey,Medium,,,
2010-07-01 00:00,JPY,Tankan Non-Manufacturing Index,Medium,-8,-14,-5
2010-07-01 00:00,USD,Construction Spending m/m,Low,-0.7%,2.3%,-0.2%
2010-07-01 00:00,USD,ISM Manufacturing Prices,Low,72.2,77.5,57.0
2010-07-01 00:00,USD,Pending Home Sales m/m,High,-7.4%,6.0%,-30.0%
2010-07-01 02:00,EUR,German Retail Sales m/m,Medium,0.5%,-0.5%,0.4%
2010-07-01 02:30,AUD,Commodity Prices y/y,Medium,,43.6%,43.0%
2010-07-01 03:15,EUR,Spanish Manufacturing PMI,Medium,,51.5,51.2
2010-07-01 03:30,CHF,Manufacturing PMI,Medium,65.7,66.4,65.7
2010-07-01 03:45,EUR,Italian Manufacturing PMI,Medium,53.9,54.0,54.3
2010-07-01 03:50,EUR,French Final Manufacturing PMI,Low,54.9,54.9,54.8
2010-07-01 03:55,EUR,German Final Manufacturing PMI,Low,58.1,58.1,58.4
2010-07-01 04:00,EUR,Final Manufacturing PMI,Low,55.6,55.6,55.6
2010-07-01 04:30,GBP,Final Manufacturing PMI,High,57.6,58.0,57.5
2010-07-01 05:06,EUR,French 10-y Bond Auction,Medium,,3.05|2.3,3.04|3.5
2010-07-01 07:30,USD,Challenger Job Cuts y/y,Low,,-65.1%,-47.1%
2010-07-01 08:30,USD,Unemployment Claims,High,454K,459K,472K
2010-07-01 10:00,USD,ISM Manufacturing PMI,High,58.9,59.7,56.2
2010-07-01 10:30,USD,Natural Gas Storage,Low,65B,81B,60B
2010-07-01 15:29,USD,Total Vehicle Sales,Low,11.4M,11.6M,11.1M
2010-07-01 19:50,JPY,Monetary Base y/y,Low,3.8%,3.7%,3.6%
2010-07-02 00:00,EUR,Italian Monthly Unemployment Rate,Low,8.9%,8.7%,8.7%
2010-07-02 00:00,EUR,PPI m/m,Low,0.3%,1.0%,0.3%
2010-07-02 00:00,USD,Average Hourly Earnings m/m,Medium,0.1%,0.2%,-0.1%
2010-07-02 00:00,USD,Unemployment Rate,High,9.8%,9.7%,9.5%
2010-07-02 03:00,EUR,Spanish Unemployment Change,Medium,,-76.2K,-83.8K
2010-07-02 04:30,GBP,Construction PMI,Medium,58.6,58.5,58.4
2010-07-02 05:00,EUR,Unemployment Rate,Medium,10.1%,10.0%,10.0%
2010-07-02 08:30,USD,Non-Farm Employment Change,High,-106K,433K,-125K
2010-07-02 10:00,USD,Factory Orders m/m,Medium,-0.5%,1.0%,-1.4%
2010-07-02 21:00,CNY,Non-Manufacturing PMI,Low,,62.7,57.4
2010-07-04 19:30,AUD,AIG Services Index,Medium,,47.5,48.8
2010-07-04 20:30,AUD,MI Inflation Gauge m/m,Low,,0.5%,0.3%
2010-07-04 21:30,AUD,ANZ Job Advertisements m/m,High,,2.7%,2.7%
2010-07-05 00:00,EUR,Spanish Services PMI,Low,,52.3,51.8
2010-07-05 00:00,GBP,Final Services PMI,High,55.1,55.4,54.4
2010-07-05 03:15,CHF,Retail Sales y/y,High,2.7%,1.3%,3.8%
2010-07-05 03:45,EUR,Italian Services PMI,Low,53.6,53.7,51.5
2010-07-05 03:50,EUR,French Final Services PMI,Low,61.6,61.6,60.8
2010-07-05 03:55,EUR,German Final Services PMI,Low,54.6,54.6,54.8
2010-07-05 04:00,EUR,Final Services PMI,Low,55.4,55.4,55.5
2010-07-05 04:30,EUR,Sentix Investor Confidence,Low,-4.5,-4.1,-1.3
2010-07-05 05:00,EUR,Retail Sales m/m,Medium,0.1%,-0.9%,0.2%
2010-07-05 18:00,NZD,NZIER Business Confidence,High,,22,18
2010-07-05 21:30,AUD,Goods Trade Balance,High,0.53B,1.12B,1.65B
2010-07-05 23:45,JPY,10-y Bond Auction,Low,,1.28|3.9,1.12|2.8
2010-07-06 00:00,AUD,RBA Rate Statement,High,,,
2010-07-06 00:30,AUD,Cash Rate,High,4.50%,4.50%,4.50%
2010-07-06 01:00,JPY,Leading Indicators,Low,99.7%,101.7%,98.7%
2010-07-06 03:00,CHF,Foreign Currency Reserves,High,,232B,225B
2010-07-06 03:15,CHF,CPI m/m,Medium,0.1%,-0.1%,-0.4%
2010-07-06 05:37,GBP,10-y Bond Auction,Medium,,3.63|1.9,3.47|2.5
2010-07-06 08:30,CAD,Building Permits m/m,High,-1.3%,5.9%,-10.8%
2010-07-06 10:00,USD,ISM Services PMI,High,55.1,55.4,53.8
2010-07-06 10:30,NZD,GDT Price Index,Low,,-2.7%,-14.0%
2010-07-06 19:01,GBP,BRC Shop Price Index y/y,Low,,1.8%,1.5%
2010-07-06 19:28,AUD,AIG Construction Index,Low,,53.2,46.4
2010-07-07 02:45,EUR,French Trade Balance,Low,-3.9B,-4.3B,-5.5B
2010-07-07 05:00,EUR,Final GDP q/q,Low,0.2%,0.2%,0.2%
2010-07-07 05:05,EUR,German 10-y Bond Auction,Medium,,2.67|1.6,2.56|1.4
2010-07-07 06:00,EUR,German Factory Orders m/m,Medium,0.5%,3.2%,-0.5%
2010-07-07 10:00,CAD,Ivey PMI,High,64.1,62.7,58.9
2010-07-07 19:50,JPY,Core Machinery Orders m/m,Medium,-3.0%,4.0%,-9.1%
2010-07-07 21:30,AUD,Employment Change,High,15.3K,22.8K,45.9K
2010-07-07 23:45,JPY,30-y Bond Auction,Low,,2.04|2.3,1.95|4.1
2010-07-08 00:00,AUD,Unemployment Rate,High,5.2%,5.1%,5.1%
2010-07-08 00:00,EUR,ECB Press Conference,High,,,
2010-07-08 00:00,GBP,Industrial Production m/m,Low,0.4%,-0.7%,0.7%
2010-07-08 00:00,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2010-07-08 00:00,JPY,Bank Lending y/y,Low,,-2.0%,-2.0%
2010-07-08 00:00,JPY,Current Account,Low,1.12T,1.38T,0.90T
2010-07-08 00:00,JPY,M2 Money Stock y/y,Low,3.1%,3.1%,2.9%
2010-07-08 00:00,JPY,Prelim Machine Tool Orders y/y,Low,,192.5%,138.8%
2010-07-08 00:00,USD,Unemployment Claims,High,461K,475K,454K
2010-07-08 01:00,JPY,Economy Watchers Sentiment,Low,48.3,47.7,47.5
2010-07-08 01:45,CHF,Unemployment Rate,Low,3.9%,4.0%,3.9%
2010-07-08 02:00,EUR,German Trade Balance,Low,13.4B,12.8B,10.6B
2010-07-08 02:45,EUR,French Gov Budget Balance,Low,,-56.2B,-67.9B
2010-07-08 04:00,GBP,Halifax HPI m/m,High,0.6%,-0.5%,-0.6%
