datetime,currency,title,impact,forecast,previous,actual
2007-08-01 00:00,AUD,Retail Sales m/m,High,1.0%,-0.3%,1.4%
2007-08-01 00:00,USD,FOMC Member Kroszner Speaks,Low,,,
2007-08-01 00:00,USD,ISM Manufacturing Prices,Low,66.5,68.0,65.0
2007-08-01 00:00,USD,Pending Home Sales m/m,High,-0.5%,-3.7%,5.0%
2007-08-01 02:30,AUD,Commodity Prices y/y,Medium,,7.3%,4.4%
2007-08-01 03:15,EUR,Spanish Manufacturing PMI,Low,,55.1,53.2
2007-08-01 03:45,EUR,Italian Manufacturing PMI,Low,53.6,54.0,53.3
2007-08-01 04:00,EUR,Final Manufacturing PMI,Low,54.8,54.8,54.9
2007-08-01 04:30,GBP,Final Manufacturing PMI,Medium,54.0,54.7,55.7
2007-08-01 05:30,GBP,BRC Shop Price Index y/y,Low,,0.5%,0.6%
2007-08-01 07:30,USD,Challenger Job Cuts y/y,Low,,32.4%,-25.8%
2007-08-01 08:15,USD,ADP Non-Farm Employment Change,Medium,103K,108K,48K
2007-08-01 10:00,USD,ISM Manufacturing PMI,High,55.7,56.0,53.8
2007-08-01 10:30,USD,Crude Oil Inventories,Low,-1.0M,-1.1M,-6.5M
2007-08-01 16:29,USD,Total Vehicle Sales,Low,16.0M,15.7M,15.3M
2007-08-01 19:50,JPY,Monetary Base y/y,Low,-3.5%,-4.1%,-2.3%
2007-08-01 23:45,JPY,10-y Bond Auction,Low,,1.88|2.7,1.81|2.7
2007-08-02 00:00,GBP,Halifax HPI m/m,High,0.6%,0.4%,0.7%
2007-08-02 00:00,USD,Unemployment Claims,Medium,315K,303K,307K
2007-08-02 03:00,EUR,Spanish Unemployment Change,Low,,-7.4K,4.5K
2007-08-02 03:30,CHF,Manufacturing PMI,Medium,62.0,62.8,63.0
2007-08-02 04:30,GBP,Construction PMI,Low,59.0,60.1,61.8
2007-08-02 05:00,EUR,PPI m/m,Low,0.3%,0.3%,0.1%
2007-08-02 07:00,GBP,Official Bank Rate,High,5.75%,5.75%,5.75%
2007-08-02 07:45,EUR,Main Refinancing Rate,Medium,4.00%,4.00%,4.00%
2007-08-02 08:30,USD,FOMC Member Kroszner Speaks,High,,,
2007-08-02 09:10,EUR,ECB Press Conference,High,,,
2007-08-02 10:00,USD,Factory Orders m/m,Medium,1.2%,-0.5%,0.6%
2007-08-02 10:30,USD,Natural Gas Storage,Low,74B,71B,77B
2007-08-02 19:30,AUD,AIG Services Index,Low,,54.9,56.0
2007-08-02 20:30,AUD,MI Inflation Gauge m/m,Low,,0.2%,0.6%
2007-08-02 21:00,CNY,Non-Manufacturing PMI,Low,,58.5,61.8
2007-08-03 00:00,USD,Average Hourly Earnings m/m,Medium,0.3%,0.4%,0.3%
2007-08-03 00:00,USD,ISM Services PMI,High,59.5,60.7,55.8
2007-08-03 00:00,USD,Non-Farm Employment Change,High,135K,126K,92K
2007-08-03 00:00,USD,Unemployment Rate,High,4.5%,4.5%,4.6%
2007-08-03 01:45,CHF,CPI m/m,High,-0.5%,0.1%,-0.6%
2007-08-03 03:15,EUR,Spanish Services PMI,Low,,55.3,56.3
2007-08-03 03:45,EUR,Italian Services PMI,Low,57.8,57.9,58.5
2007-08-03 04:00,EUR,Final Services PMI,Low,58.1,58.1,58.3
2007-08-03 04:30,GBP,Final Services PMI,Medium,57.5,57.7,57.0
2007-08-03 05:00,EUR,Retail Sales m/m,Low,0.8%,-0.7%,0.4%
2007-08-03 08:30,CAD,Building Permits m/m,Medium,-9.0%,23.2%,-0.4%
2007-08-03 10:00,CAD,Ivey PMI,High,58.0,67.4,54.6
2007-08-05 18:45,NZD,Labor Cost Index q/q,High,0.7%,0.7%,0.7%
2007-08-05 21:30,AUD,ANZ Job Advertisements m/m,Medium,,-0.8%,-0.5%
2007-08-06 00:00,GBP,Industrial Production m/m,Low,0.1%,0.6%,0.1%
2007-08-06 00:00,GBP,Manufacturing Production m/m,High,0.2%,0.4%,0.2%
2007-08-06 01:00,JPY,Leading Indicators,Low,80.0%,40.9%,80.0%
2007-08-06 03:00,CHF,Foreign Currency Reserves,Low,,46B,46B
2007-08-06 04:00,EUR,Italian Industrial Production m/m,Low,0.4%,0.8%,-0.5%
2007-08-06 04:30,EUR,Sentix Investor Confidence,Low,29.8,34.7,26.3
2007-08-06 06:00,EUR,German Factory Orders m/m,Medium,-0.4%,3.0%,4.6%
2007-08-06 19:01,GBP,BRC Retail Sales Monitor y/y,Medium,,3.0%,1.2%
2007-08-06 19:30,AUD,AIG Construction Index,Low,,51.3,48.8
2007-08-06 23:00,NZD,ANZ Commodity Prices m/m,Low,,6.2%,4.7%
2007-08-07 00:00,GBP,NIESR GDP Estimate,Low,,0.8%,0.8%
2007-08-07 00:00,USD,FOMC Statement,High,,,
2007-08-07 00:00,USD,Prelim Unit Labor Costs q/q,Medium,1.8%,1.8%,2.1%
2007-08-07 06:00,EUR,German Industrial Production m/m,Medium,0.4%,1.9%,-0.4%
2007-08-07 08:30,USD,Prelim Nonfarm Productivity q/q,Medium,2.1%,1.0%,1.8%
2007-08-07 14:15,USD,Federal Funds Rate,High,5.25%,5.25%,5.25%
2007-08-07 15:00,USD,Consumer Credit m/m,Low,5.5B,15.9B,13.2B
2007-08-07 19:30,AUD,Cash Rate,High,6.50%,6.25%,6.50%
2007-08-07 19:50,JPY,Core Machinery Orders m/m,Medium,-1.0%,5.9%,-10.4%
2007-08-07 21:30,AUD,Home Loans m/m,Medium,1.8%,0.2%,1.1%
2007-08-08 00:00,AUD,HPI q/q,Low,2.7%,1.4%,3.2%
2007-08-08 00:00,AUD,RBA Rate Statement,High,,,
2007-08-08 00:00,GBP,BOE Monetary Policy Report,High,,,
2007-08-08 00:00,JPY,Bank Lending y/y,Low,,0.7%,0.3%
2007-08-08 00:00,JPY,M2 Money Stock y/y,Low,1.8%,1.8%,2.0%
2007-08-08 00:00,JPY,Prelim Machine Tool Orders y/y,Low,,3.0%,18.2%
2007-08-08 00:00,USD,JOLTS Job Openings,Low,,4.10M,4.31M
2007-08-08 01:00,JPY,Economy Watchers Sentiment,Low,46.0,46.0,44.7
2007-08-08 01:45,CHF,Unemployment Rate,Low,2.7%,2.7%,2.7%
2007-08-08 02:00,EUR,German Trade Balance,Low,17.2B,17.4B,14.9B
2007-08-08 02:45,EUR,French Trade Balance,Low,-2.8B,-3.2B,-3.0B
2007-08-08 05:30,GBP,BOE Gov King Speaks,High,,,
2007-08-08 10:00,USD,Final Wholesale Inventories m/m,Low,0.4%,0.5%,0.5%
2007-08-08 10:30,USD,Crude Oil Inventories,Low,-2.8M,-6.5M,-4.1M
2007-08-08 13:00,USD,10-y Bond Auction,Medium,,5.23|2.6,4.86|2.3
2007-08-08 18:45,NZD,Employment Change q/q,High,0.6%,1.2%,0.7%
2007-08-08 21:30,AUD,Employment Change,High,24.5K,9.0K,21.8K
2007-08-09 00:00,AUD,Unemployment Rate,Medium,4.4%,4.3%,4.3%
2007-08-09 00:00,NZD,Unemployment Rate,High,3.7%,3.7%,3.6%
2007-08-09 00:00,USD,Unemployment Claims,Medium,310K,309K,316K
2007-08-09 01:45,CHF,SECO Consumer Climate,Medium,23,20,15
2007-08-09 04:30,GBP,Goods Trade Balance,High,-6.5B,-6.4B,-6.3B
2007-08-09 05:00,EUR,ECB Monthly Bulletin,Medium,,,
2007-08-09 06:00,GBP,10-y Bond Auction,Low,,5.16|2.2,5.23|1.7
2007-08-09 08:15,CAD,Housing Starts,High,223K,225K,216K
2007-08-09 08:30,CAD,NHPI m/m,Low,0.6%,1.1%,0.7%
2007-08-09 10:30,USD,Natural Gas Storage,Low,50B,77B,42B
2007-08-09 13:00,USD,30-y Bond Auction,Low,,4.84|2.0,5.06|1.6
2007-08-09 19:50,JPY,PPI y/y,Low,2.2%,2.3%,2.1%
2007-08-09 22:00,CNY,New Loans,Medium,,452B,231B
2007-08-10 00:00,CAD,Unemployment Rate,High,6.1%,6.1%,6.0%
2007-08-10 00:00,CNY,M2 Money Supply y/y,Low,17.1%,17.1%,18.5%
2007-08-10 00:00,CNY,PPI y/y,Medium,2.6%,2.5%,2.4%
2007-08-10 00:00,EUR,French Gov Budget Balance,Low,,-49.6B,-29.7B
2007-08-10 00:20,CNY,USD-Denominated Trade Balance,High,23.1B,26.9B,24.4B
2007-08-10 00:30,JPY,Revised Industrial Production m/m,Low,1.2%,1.2%,1.3%
2007-08-10 01:00,JPY,Consumer Confidence,Low,45.0,45.0,44.4
2007-08-10 02:45,EUR,French Industrial Production m/m,Medium,0.4%,0.5%,-0.5%
2007-08-10 04:00,EUR,Italian Prelim GDP q/q,Low,0.4%,0.3%,0.1%
2007-08-10 07:00,CAD,Employment Change,High,21.0K,34.8K,11.3K
2007-08-10 08:30,USD,Import Prices m/m,Medium,1.0%,0.9%,1.5%
2007-08-10 14:00,USD,Federal Budget Balance,Medium,-35.0B,27.5B,-36.3B
2007-08-12 18:45,NZD,FPI m/m,Low,,0.0%,1.2%
2007-08-12 19:50,JPY,Prelim GDP q/q,High,0.2%,0.8%,0.1%
2007-08-12 21:30,AUD,RBA Monetary Policy Statement,High,,,
