datetime,currency,title,impact,forecast,previous,actual
2023-04-02 18:50,JPY,Tankan Manufacturing Index,Low,3,7,1
2023-04-02 19:30,JPY,Final Manufacturing PMI,Low,48.6,48.6,49.2
2023-04-02 20:00,AUD,MI Inflation Gauge m/m,Low,,0.4%,0.3%
2023-04-02 20:30,AUD,ANZ Job Advertisements m/m,Low,,-0.5%,-2.4%
2023-04-02 20:45,CNY,Caixin Manufacturing PMI,Low,51.4,51.6,50.0
2023-04-03 00:00,AUD,Building Approvals m/m,Low,10.4%,-27.1%,4.0%
2023-04-03 00:00,CHF,CPI m/m,High,0.4%,0.7%,0.2%
2023-04-03 00:00,JPY,Tankan Non-Manufacturing Index,Low,20,19,20
2023-04-03 00:00,USD,Construction Spending m/m,Low,0.0%,0.4%,-0.1%
2023-04-03 00:00,USD,ISM Manufacturing Prices,Medium,51.2,51.3,49.2
2023-04-03 01:30,AUD,Commodity Prices y/y,Low,,4.7%,-9.1%
2023-04-03 01:45,EUR,French Gov Budget Balance,Low,,-21.1B,-50.3B
2023-04-03 02:15,EUR,Spanish Manufacturing PMI,Low,50.1,50.7,51.3
2023-04-03 02:30,CHF,Manufacturing PMI,Low,48.5,48.9,47.0
2023-04-03 02:45,EUR,Italian Manufacturing PMI,Low,51.1,52.0,51.1
2023-04-03 02:50,EUR,French Final Manufacturing PMI,Low,47.7,47.7,47.3
2023-04-03 02:55,EUR,German Final Manufacturing PMI,Low,44.4,44.4,44.7
2023-04-03 03:00,EUR,Final Manufacturing PMI,Low,47.1,47.1,47.3
2023-04-03 03:30,GBP,Final Manufacturing PMI,Low,48.0,48.0,47.9
2023-04-03 08:30,CAD,Manufacturing PMI,Low,,52.4,48.6
2023-04-03 08:45,USD,Final Manufacturing PMI,Low,49.3,49.3,49.2
2023-04-03 09:00,USD,ISM Manufacturing PMI,High,47.5,47.7,46.3
2023-04-03 09:30,CAD,BOC Business Outlook Survey,Medium,,,
2023-04-03 15:15,USD,FOMC Member Cook Speaks,Low,,,
2023-04-03 15:29,All,OPEC-JMMC Meetings,Medium,,,
2023-04-03 15:29,USD,Wards Total Vehicle Sales,Low,14.5M,14.9M,14.8M
2023-04-03 17:00,NZD,NZIER Business Confidence,Low,,-70,-66
2023-04-03 18:50,JPY,Monetary Base y/y,Low,2.0%,-1.6%,-1.0%
2023-04-03 22:35,JPY,10-y Bond Auction,Low,,0.50|7.6,0.46|3.8
2023-04-03 23:30,AUD,Cash Rate,High,3.60%,3.60%,3.60%
2023-04-04 00:00,AUD,RBA Rate Statement,High,,,
2023-04-04 00:00,USD,Factory Orders m/m,Low,-0.4%,-2.1%,-0.7%
2023-04-04 00:00,USD,RCM/TIPP Economic Optimism,Low,47.2,46.9,47.4
2023-04-04 01:00,EUR,German Trade Balance,Low,16.8B,16.0B,16.0B
2023-04-04 02:00,EUR,Spanish Unemployment Change,Low,8.5K,2.6K,-48.8K
2023-04-04 04:00,EUR,PPI m/m,Low,-0.5%,-2.8%,-0.5%
2023-04-04 04:15,GBP,MPC Member Tenreyro Speaks,Low,,,
2023-04-04 07:30,CAD,Building Permits m/m,Low,2.2%,-3.7%,8.6%
2023-04-04 09:00,USD,JOLTS Job Openings,High,10.49M,10.56M,9.93M
2023-04-04 09:28,NZD,GDT Price Index,Low,,-2.6%,-4.7%
2023-04-04 09:30,GBP,MPC Member Pill Speaks,Low,,,
2023-04-04 12:30,USD,FOMC Member Cook Speaks,Low,,,
2023-04-04 21:00,NZD,Official Cash Rate,High,5.00%,4.75%,5.25%
2023-04-04 21:30,AUD,RBA Gov Lowe Speaks,High,,,
2023-04-04 22:00,NZD,Official Cash Rate,,5.00%,4.75%,5.25%
2023-04-04 22:00,NZD,RBNZ Rate Statement,,,,
2023-04-04 22:30,AUD,RBA Gov Lowe Speaks,,,,
2023-04-05 00:00,NZD,RBNZ Rate Statement,High,,,
2023-04-05 00:00,USD,Trade Balance,Low,-68.9B,-68.7B,-70.5B
2023-04-05 01:00,EUR,German Factory Orders m/m,Low,0.2%,0.5%,4.8%
2023-04-05 01:45,EUR,French Industrial Production m/m,Low,0.5%,-1.4%,1.2%
