datetime,currency,title,impact,forecast,previous,actual
2021-04-01 00:00,CHF,Retail Sales y/y,Low,1.9%,-0.7%,-6.3%
2021-04-01 00:00,JPY,Final Manufacturing PMI,Low,52.1,52.0,52.7
2021-04-01 00:00,JPY,Tankan Non-Manufacturing Index,Low,-4,-5,-1
2021-04-01 00:00,USD,Construction Spending m/m,Low,-0.9%,1.2%,-0.8%
2021-04-01 00:00,USD,ISM Manufacturing Prices,Low,83.5,86.0,85.6
2021-04-01 00:00,USD,Unemployment Claims,Low,678K,658K,719K
2021-04-01 01:30,AUD,Commodity Prices y/y,Low,,24.4%,28.2%
2021-04-01 02:00,EUR,German Retail Sales m/m,Low,2.0%,-4.5%,1.2%
2021-04-01 02:30,CHF,CPI m/m,Low,0.4%,0.2%,0.3%
2021-04-01 03:15,EUR,Spanish Manufacturing PMI,Low,56.0,52.9,56.9
2021-04-01 03:30,CHF,Manufacturing PMI,Low,64.4,61.3,66.3
2021-04-01 03:45,EUR,Italian Manufacturing PMI,Low,59.7,56.9,59.8
2021-04-01 03:50,EUR,French Final Manufacturing PMI,Low,58.8,58.8,59.3
2021-04-01 03:55,EUR,German Final Manufacturing PMI,Low,66.6,66.6,66.6
2021-04-01 04:00,EUR,Final Manufacturing PMI,Low,62.4,62.4,62.5
2021-04-01 04:30,GBP,Final Manufacturing PMI,Low,57.9,57.9,58.9
2021-04-01 07:30,USD,Challenger Job Cuts y/y,Low,,-39.1%,-86.2%
2021-04-01 08:30,CAD,Building Permits m/m,Low,-1.5%,6.9%,2.1%
2021-04-01 09:30,CAD,Manufacturing PMI,Low,,54.8,58.5
2021-04-01 09:45,USD,Final Manufacturing PMI,Low,59.2,59.0,59.1
2021-04-01 10:00,USD,ISM Manufacturing PMI,Medium,61.5,60.8,64.7
2021-04-01 10:30,USD,Natural Gas Storage,Low,-20B,-36B,14B
2021-04-01 15:29,All,OPEC-JMMC Meetings,High,,,
2021-04-01 15:29,USD,Wards Total Vehicle Sales,Low,16.4M,15.7M,17.7M
2021-04-01 19:50,JPY,Monetary Base y/y,Low,19.9%,19.6%,20.8%
2021-04-02 00:00,USD,Non-Farm Employment Change,High,652K,468K,916K
2021-04-02 00:00,USD,Unemployment Rate,High,6.0%,6.2%,6.0%
2021-04-02 02:45,EUR,French Gov Budget Balance,Low,,-21.9B,-47.5B
2021-04-02 08:30,USD,Average Hourly Earnings m/m,High,0.1%,0.3%,-0.1%
2021-04-02 11:00,USD,FOMC Member Bostic Speaks,Low,,,
2021-04-04 21:00,AUD,MI Inflation Gauge m/m,Low,,0.1%,0.4%
2021-04-05 00:00,USD,Factory Orders m/m,Low,-0.5%,2.7%,-0.8%
2021-04-05 09:45,USD,Final Services PMI,Low,60.3,60.0,60.4
2021-04-05 10:00,USD,ISM Services PMI,Medium,58.3,55.3,63.7
2021-04-05 11:00,USD,Treasury Sec Yellen Speaks,High,,,
2021-04-05 15:29,All,IMF Meetings,Low,,,
2021-04-05 19:30,JPY,Average Cash Earnings y/y,Low,-0.5%,-0.8%,-0.2%
2021-04-05 21:30,AUD,ANZ Job Advertisements m/m,Low,,8.8%,7.4%
2021-04-05 21:45,CNY,Caixin Services PMI,Low,52.2,51.5,54.3
2021-04-05 23:35,JPY,30-y Bond Auction,Low,,0.69|2.8,0.69|3.1
2021-04-06 00:00,AUD,Cash Rate,Medium,0.10%,0.10%,0.10%
2021-04-06 00:00,EUR,Italian Monthly Unemployment Rate,Low,9.0%,9.8%,10.3%
2021-04-06 00:00,JPY,Household Spending y/y,Low,-5.0%,-6.1%,-6.6%
2021-04-06 00:30,AUD,RBA Rate Statement,High,,,
2021-04-06 03:00,EUR,Spanish Unemployment Change,Low,-45.0K,44.4K,-59.1K
2021-04-06 04:00,EUR,Italian Monthly Unemployment Rate,Low,8.9%,10.3%,10.2%
2021-04-06 04:30,EUR,Sentix Investor Confidence,Low,6.8,5.0,13.1
2021-04-06 05:00,EUR,Unemployment Rate,Low,8.1%,8.3%,8.3%
2021-04-06 09:37,USD,RCM/TIPP Economic Optimism,Low,56.2,55.4,56.4
2021-04-06 10:00,USD,JOLTS Job Openings,Low,6.91M,7.10M,7.37M
2021-04-06 10:29,NZD,GDT Price Index,Low,,-3.8%,0.3%
2021-04-06 15:29,All,IMF Meetings,Low,,,
2021-04-06 18:30,AUD,AIG Construction Index,Low,,57.4,61.8
2021-04-06 21:00,NZD,ANZ Commodity Prices m/m,Low,,3.3%,6.1%
2021-04-07 00:00,USD,FOMC Member Evans Speaks,Low,,,
2021-04-07 00:00,USD,Trade Balance,Low,-70.2B,-67.8B,-71.1B
2021-04-07 00:59,JPY,Leading Indicators,Low,99.7%,98.5%,99.7%
2021-04-07 03:15,EUR,Spanish Services PMI,Low,45.6,43.1,48.1
2021-04-07 03:45,EUR,Italian Services PMI,Low,49.2,48.8,48.6
2021-04-07 03:50,EUR,French Final Services PMI,Low,47.8,47.8,48.2
2021-04-07 03:55,EUR,German Final Services PMI,Low,50.8,50.8,51.5
2021-04-07 04:00,EUR,Final Services PMI,Low,48.8,48.8,49.6
2021-04-07 04:30,GBP,Final Services PMI,Low,56.8,56.8,56.3
2021-04-07 08:30,CAD,Trade Balance,Low,1.3B,1.2B,1.0B
2021-04-07 10:00,CAD,Ivey PMI,Medium,62.0,60.0,72.9
2021-04-07 10:30,USD,Crude Oil Inventories,Medium,-2.0M,-0.9M,-3.5M
2021-04-07 12:00,USD,FOMC Member Barkin Speaks,Low,,,
2021-04-07 13:00,USD,FOMC Member Daly Speaks,Low,,,
2021-04-07 13:45,USD,President Biden Speaks,High,,,
2021-04-07 14:00,USD,FOMC Meeting Minutes,High,,,
2021-04-07 15:00,USD,Consumer Credit m/m,Low,2.9B,0.1B,27.6B
2021-04-07 15:29,All,G20 Meetings,Medium,,,
2021-04-07 15:29,All,IMF Meetings,Low,,,
