datetime,currency,title,impact,forecast,previous,actual
2021-07-01 00:00,CHF,CPI m/m,Low,0.2%,0.3%,0.1%
2021-07-01 00:00,CHF,Retail Sales y/y,Low,17.5%,37.7%,2.8%
2021-07-01 00:00,EUR,Italian Monthly Unemployment Rate,Low,10.7%,10.7%,10.5%
2021-07-01 00:00,GBP,BOE Gov Bailey Speaks,Medium,,,
2021-07-01 00:00,JPY,Tankan Non-Manufacturing Index,Low,3,-1,1
2021-07-01 00:00,USD,Construction Spending m/m,Low,0.4%,0.1%,-0.3%
2021-07-01 00:00,USD,ISM Manufacturing Prices,Low,86.0,88.0,92.1
2021-07-01 02:00,EUR,German Retail Sales m/m,Low,4.5%,-6.8%,4.2%
2021-07-01 02:30,AUD,Commodity Prices y/y,Low,,40.7%,49.1%
2021-07-01 03:00,EUR,ECB President Lagarde Speaks,Medium,,,
2021-07-01 03:15,EUR,Spanish Manufacturing PMI,Low,59.6,59.4,60.4
2021-07-01 03:30,CHF,Manufacturing PMI,Low,69.4,69.9,66.7
2021-07-01 03:45,EUR,Italian Manufacturing PMI,Low,62.3,62.3,62.2
2021-07-01 03:50,EUR,French Final Manufacturing PMI,Low,58.6,58.6,59.0
2021-07-01 03:55,EUR,German Final Manufacturing PMI,Medium,64.9,64.9,65.1
2021-07-01 04:00,EUR,Final Manufacturing PMI,Low,63.1,63.1,63.4
2021-07-01 04:30,GBP,Final Manufacturing PMI,Medium,64.2,64.2,63.9
2021-07-01 05:00,EUR,Unemployment Rate,Low,8.0%,8.1%,7.9%
2021-07-01 05:02,EUR,French 10-y Bond Auction,Low,,0.16|2.0,0.13|2.1
2021-07-01 07:30,USD,Challenger Job Cuts y/y,Low,,-93.8%,-88.0%
2021-07-01 08:30,USD,Unemployment Claims,Medium,388K,415K,364K
2021-07-01 09:45,USD,Final Manufacturing PMI,Low,62.6,62.6,62.1
2021-07-01 10:00,USD,ISM Manufacturing PMI,High,61.0,61.2,60.6
2021-07-01 10:30,USD,Natural Gas Storage,Low,68B,55B,76B
2021-07-01 15:29,All,OPEC-JMMC Meetings,High,,,
2021-07-01 15:29,USD,Wards Total Vehicle Sales,Low,16.9M,17.0M,15.4M
2021-07-01 19:50,JPY,Monetary Base y/y,Low,24.3%,22.4%,19.1%
2021-07-02 00:00,CAD,Trade Balance,Low,0.4B,0.5B,-1.4B
2021-07-02 00:00,EUR,ECB President Lagarde Speaks,Medium,,,
2021-07-02 00:00,USD,Average Hourly Earnings m/m,High,0.3%,0.4%,0.3%
2021-07-02 00:00,USD,Non-Farm Employment Change,High,725K,583K,850K
2021-07-02 00:00,USD,Trade Balance,Low,-71.4B,-69.1B,-71.2B
2021-07-02 00:00,USD,Unemployment Rate,High,5.6%,5.8%,5.9%
2021-07-02 02:45,EUR,French Gov Budget Balance,Low,,-91.4B,-118.8B
2021-07-02 03:00,EUR,Spanish Unemployment Change,Medium,-110.5K,-129.4K,-166.9K
2021-07-02 05:00,EUR,PPI m/m,Low,1.2%,0.9%,1.3%
2021-07-02 08:30,CAD,Building Permits m/m,Low,0.3%,0.2%,-14.8%
2021-07-02 09:30,CAD,Manufacturing PMI,Low,,57.0,56.5
2021-07-02 10:00,USD,Factory Orders m/m,Low,1.7%,-0.1%,1.7%
2021-07-02 15:29,All,OPEC-JMMC Meetings,High,,,
2021-07-04 18:30,AUD,AIG Construction Index,Low,,58.3,55.5
2021-07-04 21:00,AUD,MI Inflation Gauge m/m,Low,,-0.2%,0.4%
2021-07-04 21:30,AUD,ANZ Job Advertisements m/m,Low,,6.8%,3.0%
2021-07-04 21:45,CNY,Caixin Services PMI,Low,54.8,55.1,50.3
2021-07-05 00:00,AUD,Building Approvals m/m,Low,-5.0%,-5.7%,-7.1%
2021-07-05 00:00,GBP,Final Services PMI,Low,61.7,61.7,62.4
2021-07-05 00:00,NZD,ANZ Commodity Prices m/m,Low,,2.1%,0.8%
2021-07-05 02:45,EUR,French Industrial Production m/m,Low,0.8%,0.1%,-0.3%
2021-07-05 03:15,EUR,Spanish Services PMI,Low,60.6,59.4,62.5
2021-07-05 03:45,EUR,Italian Services PMI,Low,56.3,53.1,56.7
2021-07-05 03:50,EUR,French Final Services PMI,Low,57.4,57.4,57.8
2021-07-05 03:55,EUR,German Final Services PMI,Low,58.1,58.1,57.5
2021-07-05 04:00,EUR,Final Services PMI,Low,58.0,58.0,58.3
2021-07-05 04:30,EUR,Sentix Investor Confidence,Low,30.2,28.1,29.8
2021-07-05 10:30,CAD,BOC Business Outlook Survey,Medium,,,
2021-07-05 18:00,NZD,NZIER Business Confidence,Low,,-13,7
2021-07-05 19:30,JPY,Average Cash Earnings y/y,Low,2.1%,1.4%,1.9%
2021-07-05 23:35,JPY,30-y Bond Auction,Low,,0.69|3.4,0.68|3.6
2021-07-06 00:00,AUD,Cash Rate,Medium,0.10%,0.10%,0.10%
2021-07-06 00:00,EUR,German Factory Orders m/m,Low,0.9%,1.2%,-3.7%
2021-07-06 00:00,EUR,German ZEW Economic Sentiment,Medium,75.0,79.8,63.3
2021-07-06 00:00,EUR,Retail Sales m/m,Low,4.3%,-3.9%,4.6%
2021-07-06 00:00,GBP,Housing Equity Withdrawal q/q,Low,-3.7B,0.0B,4.0B
2021-07-06 00:00,JPY,Household Spending y/y,Low,10.9%,13.0%,11.6%
2021-07-06 00:30,AUD,RBA Rate Statement,High,,,
2021-07-06 02:00,AUD,RBA Gov Lowe Speaks,High,,,
2021-07-06 04:30,GBP,Construction PMI,Low,63.9,64.2,66.3
2021-07-06 05:00,EUR,ZEW Economic Sentiment,Medium,79.0,81.3,61.2
2021-07-06 05:03,GBP,10-y Bond Auction,Low,,0.94|2.6,0.82|2.7
2021-07-06 09:45,USD,Final Services PMI,Low,64.8,64.8,64.6
2021-07-06 10:00,USD,ISM Services PMI,High,63.4,64.0,60.1
2021-07-06 10:01,NZD,GDT Price Index,Low,,-1.3%,-3.6%
2021-07-06 18:30,AUD,AIG Services Index,Low,,61.2,57.8
2021-07-07 00:00,USD,JOLTS Job Openings,Medium,9.30M,9.19M,9.21M
2021-07-07 01:00,JPY,Leading Indicators,Low,102.8%,103.8%,102.6%
2021-07-07 02:00,EUR,German Industrial Production m/m,Low,0.5%,-0.3%,-0.3%
2021-07-07 02:45,EUR,French Trade Balance,Low,-6.0B,-6.3B,-6.8B
2021-07-07 03:00,CHF,Foreign Currency Reserves,Low,,903B,941B
2021-07-07 03:29,GBP,Halifax HPI m/m,Low,1.5%,1.2%,-0.5%
2021-07-07 04:00,EUR,Italian Retail Sales m/m,Low,3.1%,-0.1%,0.2%
2021-07-07 05:00,EUR,EU Economic Forecasts,Medium,,,
2021-07-07 10:00,CAD,Ivey PMI,Medium,65.0,64.7,71.9
2021-07-07 10:01,USD,RCM/TIPP Economic Optimism,Low,57.3,56.4,54.3
2021-07-07 14:00,USD,FOMC Meeting Minutes,High,,,
2021-07-07 19:01,GBP,RICS House Price Balance,Low,80%,82%,83%
2021-07-07 19:50,JPY,Bank Lending y/y,Low,3.0%,2.8%,1.4%
2021-07-07 22:30,AUD,RBA Gov Lowe Speaks,High,,,
2021-07-08 00:00,JPY,Current Account,Low,1.59T,1.55T,1.87T
2021-07-08 00:00,USD,FOMC Member Bostic Speaks,Low,,,
2021-07-08 00:00,USD,Unemployment Claims,Medium,345K,371K,373K
2021-07-08 01:00,JPY,Economy Watchers Sentiment,Low,41.9,38.1,47.6
2021-07-08 01:45,CHF,Unemployment Rate,Low,2.9%,3.2%,3.1%
2021-07-08 02:00,EUR,German Trade Balance,Low,15.8B,15.6B,12.6B
2021-07-08 08:30,EUR,ECB President Lagarde Speaks,Medium,,,
2021-07-08 10:30,USD,Natural Gas Storage,Low,29B,76B,16B
2021-07-08 11:00,USD,Crude Oil Inventories,Medium,-4.0M,-6.7M,-6.9M
2021-07-08 15:00,USD,Consumer Credit m/m,Low,17.9B,20.0B,35.3B
2021-07-08 19:50,JPY,M2 Money Stock y/y,Low,6.0%,7.9%,5.9%
2021-07-08 21:32,CNY,CPI y/y,Low,1.3%,1.3%,1.1%
