datetime,currency,title,impact,forecast,previous,actual
2012-04-01 19:21,AUD,AIG Manufacturing Index,Low,,51.3,49.5
2012-04-01 19:50,JPY,Tankan Manufacturing Index,Medium,0,-4,-4
2012-04-01 20:30,AUD,MI Inflation Gauge m/m,Low,,0.1%,0.5%
2012-04-01 21:30,AUD,Building Approvals m/m,High,0.4%,1.1%,-7.8%
2012-04-02 00:00,EUR,Italian Monthly Unemployment Rate,Low,9.2%,9.1%,9.3%
2012-04-02 00:00,EUR,Italian Quarterly Unemployment Rate,Low,8.6%,8.4%,8.8%
2012-04-02 00:00,EUR,Spanish Manufacturing PMI,Medium,,45.0,44.5
2012-04-02 00:00,GBP,Housing Equity Withdrawal q/q,Low,-7.4B,-8.5B,-8.5B
2012-04-02 00:00,JPY,Tankan Non-Manufacturing Index,Medium,5,4,5
2012-04-02 00:00,USD,Construction Spending m/m,Low,0.7%,-0.8%,-1.1%
2012-04-02 00:00,USD,ISM Manufacturing Prices,Low,63.2,61.5,61.0
2012-04-02 02:30,AUD,Commodity Prices y/y,Low,,3.2%,2.7%
2012-04-02 03:15,CHF,Retail Sales y/y,High,3.2%,4.7%,0.8%
2012-04-02 03:30,CHF,Manufacturing PMI,Medium,49.5,49.0,51.1
2012-04-02 03:45,EUR,Italian Manufacturing PMI,Medium,47.8,47.8,47.9
2012-04-02 03:50,EUR,French Final Manufacturing PMI,Low,47.6,47.6,46.7
2012-04-02 03:55,EUR,German Final Manufacturing PMI,Low,48.1,48.1,48.4
2012-04-02 04:00,EUR,Final Manufacturing PMI,Low,47.7,47.7,47.7
2012-04-02 04:30,GBP,Final Manufacturing PMI,High,50.6,51.5,52.1
2012-04-02 05:00,EUR,Unemployment Rate,Medium,10.8%,10.7%,10.8%
2012-04-02 09:30,CAD,Manufacturing PMI,Low,,51.8,52.4
2012-04-02 10:00,USD,ISM Manufacturing PMI,High,53.3,52.4,53.4
2012-04-02 12:30,CAD,BOC Gov Carney Speaks,Medium,,,
2012-04-02 12:35,USD,FOMC Member Pianalto Speaks,Medium,,,
2012-04-02 19:50,JPY,Monetary Base y/y,Low,12.6%,11.3%,-0.2%
2012-04-02 21:00,CNY,Non-Manufacturing PMI,Low,,57.3,58.0
2012-04-02 21:30,AUD,Retail Sales m/m,High,0.2%,0.3%,0.2%
2012-04-02 23:45,JPY,10-y Bond Auction,Low,,0.97|3.3,1.01|2.7
2012-04-03 00:00,AUD,RBA Rate Statement,High,,,
2012-04-03 00:00,JPY,Average Cash Earnings y/y,Medium,0.2%,-0.9%,0.7%
2012-04-03 00:30,AUD,Cash Rate,High,4.25%,4.25%,4.25%
2012-04-03 03:00,EUR,Spanish Unemployment Change,Medium,,112.3K,38.8K
2012-04-03 04:30,GBP,Construction PMI,High,53.6,54.3,56.7
2012-04-03 05:00,EUR,PPI m/m,Low,0.5%,0.8%,0.6%
2012-04-03 05:08,EUR,Final GDP q/q,Low,-0.3%,-0.3%,-0.3%
2012-04-03 05:36,GBP,10-y Bond Auction,Medium,,2.18|2.1,2.22|1.9
2012-04-03 09:30,NZD,GDT Price Index,Low,,-5.1%,0.6%
2012-04-03 10:00,USD,Factory Orders m/m,Medium,1.5%,-1.1%,1.3%
2012-04-03 14:00,USD,FOMC Meeting Minutes,High,,,
2012-04-03 15:29,USD,Total Vehicle Sales,Low,14.6M,15.1M,14.4M
2012-04-03 16:05,USD,FOMC Member Williams Speaks,Medium,,,
2012-04-03 19:00,GBP,BRC Shop Price Index y/y,Low,,1.2%,1.5%
2012-04-03 19:22,AUD,AIG Services Index,Medium,,46.7,47.0
2012-04-03 21:00,NZD,ANZ Commodity Prices m/m,Low,,0.0%,-1.7%
2012-04-03 21:30,AUD,Goods Trade Balance,High,1.12B,-0.97B,-0.48B
2012-04-04 03:00,GBP,Halifax HPI m/m,High,-0.3%,-0.4%,2.2%
2012-04-04 03:15,EUR,Spanish Services PMI,Low,,41.9,46.3
2012-04-04 03:45,EUR,Italian Services PMI,Low,44.5,44.1,44.3
2012-04-04 03:50,EUR,French Final Services PMI,Low,50.0,50.0,50.1
2012-04-04 03:55,EUR,German Final Services PMI,Low,51.8,51.8,52.1
2012-04-04 04:00,EUR,Final Services PMI,Low,48.7,48.7,49.2
2012-04-04 04:30,GBP,Final Services PMI,High,53.5,53.8,55.3
