datetime,currency,title,impact,forecast,previous,actual
2023-03-01 00:00,AUD,GDP q/q,Medium,0.8%,0.7%,0.5%
2023-03-01 00:00,CNY,Non-Manufacturing PMI,Low,55.0,54.4,56.3
2023-03-01 00:00,EUR,German Unemployment Change,Low,-9K,-11K,2K
2023-03-01 00:00,GBP,BOE Gov Bailey Speaks,High,,,
2023-03-01 00:00,GBP,M4 Money Supply m/m,Low,-0.9%,-0.9%,1.3%
2023-03-01 00:00,GBP,Mortgage Approvals,Low,37K,41K,40K
2023-03-01 00:00,GBP,Net Lending to Individuals m/m,Low,4.6B,3.9B,4.1B
2023-03-01 00:00,JPY,Final Manufacturing PMI,Low,47.4,47.4,47.7
2023-03-01 00:00,USD,Construction Spending m/m,Low,0.2%,-0.7%,-0.1%
2023-03-01 00:00,USD,ISM Manufacturing Prices,Low,45.5,44.5,51.3
2023-03-01 00:30,AUD,Commodity Prices y/y,Low,,11.0%,3.6%
2023-03-01 02:00,GBP,Nationwide HPI m/m,Low,-0.5%,-0.6%,-0.5%
2023-03-01 02:30,CHF,Retail Sales y/y,Low,-2.2%,-3.0%,-2.2%
2023-03-01 03:15,EUR,Spanish Manufacturing PMI,Low,49.1,48.4,50.7
2023-03-01 03:30,CHF,Manufacturing PMI,Low,50.4,49.3,48.9
2023-03-01 03:45,EUR,Italian Manufacturing PMI,Low,50.9,50.4,52.0
2023-03-01 03:50,EUR,French Final Manufacturing PMI,Low,47.9,47.9,47.4
2023-03-01 03:55,EUR,German Final Manufacturing PMI,Low,46.5,46.5,46.3
2023-03-01 03:55,EUR,German Unemployment Change,,-9K,-11K,2K
2023-03-01 04:00,EUR,Final Manufacturing PMI,Low,48.5,48.5,48.5
2023-03-01 04:30,GBP,Final Manufacturing PMI,Low,49.2,49.2,49.3
2023-03-01 04:30,GBP,M4 Money Supply m/m,,-0.9%,-0.9%,1.3%
2023-03-01 04:30,GBP,Mortgage Approvals,,37K,41K,40K
2023-03-01 04:30,GBP,Net Lending to Individuals m/m,,4.6B,3.9B,4.1B
2023-03-01 05:00,EUR,German Buba President Nagel Speaks,Low,,,
2023-03-01 05:00,GBP,BOE Gov Bailey Speaks,,,,
