datetime,currency,title,impact,forecast,previous,actual
2015-02-01 00:00,CNY,Non-Manufacturing PMI,Medium,,54.1,53.7
2015-02-01 17:25,AUD,AIG Manufacturing Index,Low,,46.9,49.0
2015-02-01 18:30,AUD,MI Inflation Gauge m/m,Low,,0.0%,0.1%
2015-02-01 20:35,JPY,Final Manufacturing PMI,Low,52.1,52.1,52.2
2015-02-01 20:45,CNY,Caixin Manufacturing PMI,High,49.8,49.8,49.7
2015-02-02 00:00,USD,Construction Spending m/m,Low,0.9%,-0.2%,0.4%
2015-02-02 00:00,USD,ISM Manufacturing Prices,Low,40.1,38.5,35.0
2015-02-02 00:00,USD,Personal Income m/m,Low,0.2%,0.3%,0.3%
2015-02-02 00:00,USD,Personal Spending m/m,Medium,-0.1%,0.5%,-0.3%
2015-02-02 00:30,AUD,Commodity Prices y/y,Low,,-20.6%,-20.4%
2015-02-02 03:15,EUR,Spanish Manufacturing PMI,Medium,54.2,53.8,54.7
2015-02-02 03:30,CHF,Manufacturing PMI,Low,54.5,54.0,48.2
2015-02-02 03:45,EUR,Italian Manufacturing PMI,Medium,49.3,48.4,49.9
2015-02-02 03:50,EUR,French Final Manufacturing PMI,Low,49.5,49.5,49.2
2015-02-02 03:55,EUR,German Final Manufacturing PMI,Medium,51.0,51.0,50.9
2015-02-02 04:00,EUR,Final Manufacturing PMI,Low,51.0,51.0,51.0
2015-02-02 04:30,GBP,Final Manufacturing PMI,High,52.9,52.7,53.0
2015-02-02 08:30,USD,Core PCE Price Index m/m,Medium,0.0%,0.0%,0.0%
2015-02-02 09:30,CAD,Manufacturing PMI,Low,,53.9,51.0
2015-02-02 09:45,USD,Final Manufacturing PMI,Low,54.1,53.7,53.9
2015-02-02 10:00,USD,ISM Manufacturing PMI,High,54.9,55.5,53.5
2015-02-02 14:00,USD,Loan Officer Survey,Low,,,
2015-02-02 18:50,JPY,Monetary Base y/y,Low,40.1%,38.2%,37.4%
2015-02-02 19:00,NZD,ANZ Commodity Prices m/m,Low,,-4.4%,-0.9%
2015-02-02 19:30,AUD,Building Approvals m/m,High,-4.8%,7.7%,-3.3%
2015-02-02 22:30,AUD,Cash Rate,High,2.50%,2.50%,2.25%
2015-02-02 22:45,JPY,10-y Bond Auction,Low,,0.30|3.4,0.31|2.7
2015-02-03 00:00,AUD,Goods Trade Balance,High,-0.85B,-1.02B,-0.44B
2015-02-03 00:00,AUD,RBA Rate Statement,High,,,
2015-02-03 00:00,CAD,IPPI m/m,Low,-0.5%,-0.5%,-1.6%
2015-02-03 00:00,EUR,Italian Prelim CPI m/m,Low,-0.1%,0.0%,-0.4%
2015-02-03 02:00,CHF,Trade Balance,Medium,2.17B,3.80B,1.52B
2015-02-03 03:00,EUR,Spanish Unemployment Change,High,83.4K,-64.4K,78.0K
2015-02-03 04:30,GBP,Construction PMI,High,56.9,57.6,59.1
2015-02-03 05:00,EUR,PPI m/m,Low,-0.7%,-0.3%,-1.0%
2015-02-03 08:30,CAD,RMPI m/m,Medium,-8.8%,-5.7%,-7.6%
2015-02-03 10:00,USD,Factory Orders m/m,Medium,-1.8%,-1.7%,-3.4%
2015-02-03 10:06,NZD,GDT Price Index,High,,1.0%,9.4%
2015-02-03 15:29,USD,Total Vehicle Sales,Low,17.0M,16.9M,16.7M
2015-02-03 16:45,NZD,Employment Change q/q,High,0.8%,0.9%,1.2%
2015-02-03 17:30,AUD,AIG Services Index,Low,,47.5,49.9
2015-02-03 19:00,NZD,RBNZ Gov Wheeler Speaks,High,,,
2015-02-03 19:01,GBP,BRC Shop Price Index y/y,Low,,-1.7%,-1.3%
2015-02-03 19:30,AUD,NAB Quarterly Business Confidence,Medium,,6,2
2015-02-03 20:30,JPY,Average Cash Earnings y/y,Medium,1.6%,0.1%,1.6%
2015-02-03 20:45,CNY,Caixin Services PMI,Medium,,53.4,51.8
2015-02-04 00:00,NZD,Labor Cost Index q/q,Low,0.5%,0.5%,0.5%
2015-02-04 00:00,NZD,Unemployment Rate,High,5.3%,5.4%,5.7%
2015-02-04 00:00,USD,ISM Services PMI,High,56.6,56.2,56.7
2015-02-04 03:15,EUR,Spanish Services PMI,Medium,54.5,54.3,56.7
2015-02-04 03:45,EUR,Italian Services PMI,Medium,49.9,49.4,51.2
2015-02-04 03:50,EUR,French Final Services PMI,Low,49.5,49.5,49.4
2015-02-04 03:55,EUR,German Final Services PMI,Medium,52.7,52.7,54.0
2015-02-04 04:00,EUR,Final Services PMI,Low,52.3,52.3,52.7
2015-02-04 04:30,GBP,Final Services PMI,High,56.6,55.8,57.2
2015-02-04 05:00,EUR,Retail Sales m/m,Medium,-0.1%,0.7%,0.3%
2015-02-04 08:15,USD,ADP Non-Farm Employment Change,High,224K,253K,213K
2015-02-04 09:45,USD,Final Services PMI,Low,54.3,54.0,54.2
2015-02-04 10:00,CAD,Ivey PMI,High,53.8,55.4,45.4
2015-02-04 10:30,USD,Crude Oil Inventories,Medium,4.0M,8.9M,6.3M
2015-02-04 19:00,AUD,HIA New Home Sales m/m,Low,,2.2%,-1.9%
2015-02-04 19:30,AUD,Retail Sales m/m,High,0.3%,0.1%,0.2%
2015-02-04 22:45,JPY,30-y Bond Auction,Low,,1.12|3.6,1.46|2.7
2015-02-05 00:00,EUR,French 10-y Bond Auction,Low,,0.79|2.0,0.61|1.9
2015-02-05 00:00,GBP,Asset Purchase Facility,Medium,375B,375B,375B
2015-02-05 00:00,USD,Prelim Nonfarm Productivity q/q,Medium,0.3%,2.3%,-1.8%
2015-02-05 00:00,USD,Prelim Unit Labor Costs q/q,Medium,1.3%,-1.0%,2.7%
2015-02-05 00:00,USD,Trade Balance,High,-38.2B,-39.8B,-46.6B
2015-02-05 00:00,USD,Unemployment Claims,High,287K,267K,278K
2015-02-05 01:45,CHF,SECO Consumer Climate,Low,-13,-11,-6
2015-02-05 02:00,EUR,German Factory Orders m/m,Medium,1.4%,-2.4%,4.2%
2015-02-05 03:00,GBP,Halifax HPI m/m,Medium,0.1%,1.1%,2.0%
2015-02-05 04:00,EUR,ECB Economic Bulletin,Medium,,,
2015-02-05 04:10,EUR,Retail PMI,Low,,47.6,46.6
2015-02-05 05:00,EUR,EU Economic Forecasts,Medium,,,
2015-02-05 07:00,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2015-02-05 07:30,USD,Challenger Job Cuts y/y,Low,,6.6%,17.6%
2015-02-05 08:30,CAD,Trade Balance,High,-1.2B,-0.3B,-0.6B
2015-02-05 10:30,USD,Natural Gas Storage,Low,-119B,-94B,-115B
2015-02-05 17:30,AUD,AIG Construction Index,Low,,44.4,45.9
2015-02-05 19:30,AUD,RBA Monetary Policy Statement,High,,,
2015-02-06 00:00,CAD,Employment Change,High,4.7K,-4.3K,35.4K
