datetime,currency,title,impact,forecast,previous,actual
2020-12-01 00:00,AUD,Cash Rate,Medium,0.10%,0.10%,0.10%
2020-12-01 00:00,AUD,Current Account,Low,7.2B,16.3B,10.0B
2020-12-01 00:00,EUR,CPI Flash Estimate y/y,Low,-0.2%,-0.3%,-0.3%
2020-12-01 00:00,EUR,German Unemployment Change,Low,9K,-38K,-39K
2020-12-01 00:00,JPY,Final Manufacturing PMI,Low,48.3,48.3,49.0
2020-12-01 00:00,USD,Construction Spending m/m,Low,0.8%,-0.5%,1.3%
2020-12-01 00:00,USD,FOMC Member Brainard Speaks,Low,,,
2020-12-01 00:00,USD,ISM Manufacturing PMI,High,57.9,59.3,57.5
2020-12-01 00:00,USD,ISM Manufacturing Prices,Low,65.0,65.5,65.4
2020-12-01 00:30,AUD,Commodity Prices y/y,Low,,-0.4%,2.2%
2020-12-01 01:45,CHF,GDP q/q,Low,6.0%,-7.3%,7.2%
2020-12-01 02:00,GBP,Nationwide HPI m/m,Low,0.2%,0.8%,0.9%
2020-12-01 03:15,EUR,Spanish Manufacturing PMI,Low,50.8,52.5,49.8
2020-12-01 03:30,CHF,Manufacturing PMI,Low,51.5,52.3,55.2
2020-12-01 03:45,EUR,Italian Manufacturing PMI,Low,52.0,53.8,51.5
2020-12-01 03:50,EUR,French Final Manufacturing PMI,Low,49.1,49.1,49.6
2020-12-01 03:55,EUR,German Final Manufacturing PMI,Low,57.9,57.9,57.8
2020-12-01 04:00,EUR,Final Manufacturing PMI,Low,53.6,53.6,53.8
2020-12-01 04:30,GBP,Final Manufacturing PMI,Medium,55.2,55.2,55.6
2020-12-01 05:00,EUR,Core CPI Flash Estimate y/y,Low,0.2%,0.2%,0.2%
2020-12-01 08:30,CAD,GDP m/m,Medium,0.9%,0.9%,0.8%
2020-12-01 09:30,CAD,Manufacturing PMI,Low,,55.5,55.8
2020-12-01 09:40,NZD,GDT Price Index,Low,,1.8%,4.3%
2020-12-01 09:45,USD,Final Manufacturing PMI,Low,56.7,56.7,56.7
2020-12-01 10:00,USD,Fed Chair Powell Testifies,High,,,
2020-12-01 12:00,EUR,ECB President Lagarde Speaks,Medium,,,
2020-12-01 15:29,EUR,ECOFIN Meetings,Low,,,
2020-12-01 15:29,USD,Wards Total Vehicle Sales,Low,16.1M,16.2M,15.6M
2020-12-01 16:45,NZD,Overseas Trade Index q/q,Low,-3.7%,2.4%,-4.7%
2020-12-01 18:50,JPY,Monetary Base y/y,Low,17.2%,16.3%,16.5%
2020-12-01 19:00,AUD,RBA Gov Lowe Speaks,High,,,
2020-12-01 19:01,GBP,BRC Shop Price Index y/y,Low,,-1.2%,-1.8%
2020-12-01 19:30,AUD,GDP q/q,High,2.5%,-7.0%,3.3%
2020-12-01 23:59,JPY,Consumer Confidence,Low,33.0,33.6,33.7
2020-12-02 00:00,EUR,Unemployment Rate,Low,8.4%,8.5%,8.4%
2020-12-02 00:00,USD,FOMC Member Harker Speaks,Low,,,
2020-12-02 02:00,EUR,German Retail Sales m/m,Low,1.3%,-1.9%,2.6%
2020-12-02 02:30,CHF,CPI m/m,Low,-0.1%,0.0%,-0.2%
2020-12-02 03:00,EUR,Spanish Unemployment Change,Low,54.5K,49.6K,25.3K
2020-12-02 04:00,EUR,Italian Monthly Unemployment Rate,Low,9.9%,9.7%,9.8%
2020-12-02 05:00,EUR,PPI m/m,Low,0.2%,0.4%,0.4%
2020-12-02 06:33,GBP,10-y Bond Auction,Low,,0.24|3.0,0.43|2.7
2020-12-02 08:15,USD,ADP Non-Farm Employment Change,Medium,433K,404K,307K
2020-12-02 08:30,CAD,Labor Productivity q/q,Low,-6.9%,10.5%,-10.3%
2020-12-02 09:00,USD,FOMC Member Quarles Speaks,Low,,,
2020-12-02 10:00,USD,Fed Chair Powell Testifies,High,,,
2020-12-02 10:30,USD,Crude Oil Inventories,Low,-1.7M,-0.8M,-0.7M
2020-12-02 13:00,USD,FOMC Member Williams Speaks,Low,,,
2020-12-02 14:00,USD,Beige Book,Low,,,
2020-12-02 16:30,AUD,AIG Construction Index,Low,,52.7,55.3
2020-12-02 16:45,NZD,Building Consents m/m,Low,,3.6%,8.8%
2020-12-02 19:00,NZD,ANZ Commodity Prices m/m,Low,,2.0%,0.9%
2020-12-02 19:30,AUD,Goods Trade Balance,Low,5.83B,5.82B,7.46B
2020-12-02 20:45,CNY,Caixin Services PMI,Low,56.5,56.8,57.8
2020-12-02 22:35,JPY,30-y Bond Auction,Low,,0.64|3.8,0.65|3.5
2020-12-03 03:15,EUR,Spanish Services PMI,Low,36.5,41.4,39.5
2020-12-03 03:45,EUR,Italian Services PMI,Low,40.9,46.7,39.4
2020-12-03 03:50,EUR,French Final Services PMI,Low,49.1,38.0,38.8
2020-12-03 03:55,EUR,German Final Services PMI,Low,46.2,46.2,46.0
2020-12-03 04:00,EUR,Final Services PMI,Low,41.3,41.3,41.7
2020-12-03 04:30,GBP,Final Services PMI,Low,45.8,45.8,47.6
2020-12-03 05:00,EUR,Retail Sales m/m,Low,0.7%,-1.7%,1.5%
2020-12-03 05:04,EUR,French 10-y Bond Auction,Low,,-0.38|2.4,-0.26|2.1
2020-12-03 07:30,USD,Challenger Job Cuts y/y,Low,,60.4%,45.4%
2020-12-03 08:30,USD,Unemployment Claims,Medium,775K,787K,712K
2020-12-03 09:45,USD,Final Services PMI,Low,57.5,57.7,58.4
2020-12-03 10:00,USD,ISM Services PMI,Medium,55.9,56.6,55.9
2020-12-03 10:30,USD,Natural Gas Storage,Low,-17B,-18B,-1B
2020-12-03 15:29,All,OPEC-JMMC Meetings,High,,,
2020-12-04 00:00,CAD,Trade Balance,Low,-3.2B,-3.8B,-3.8B
2020-12-04 00:00,CAD,Unemployment Rate,High,9.0%,8.9%,8.5%
2020-12-04 00:00,GBP,Construction PMI,Low,52.3,53.1,54.7
2020-12-04 00:00,USD,Average Hourly Earnings m/m,High,0.1%,0.1%,0.3%
2020-12-04 00:00,USD,FOMC Member Bowman Speaks,Low,,,
2020-12-04 00:00,USD,Non-Farm Employment Change,High,480K,610K,245K
2020-12-04 00:00,USD,Trade Balance,Low,-64.7B,-62.1B,-63.1B
2020-12-04 00:00,USD,Unemployment Rate,High,6.8%,6.9%,6.7%
2020-12-04 02:00,EUR,German Factory Orders m/m,Low,1.4%,1.1%,2.9%
2020-12-04 02:45,EUR,French Gov Budget Balance,Low,,-161.6B,-159.9B
2020-12-04 04:00,EUR,Italian Retail Sales m/m,Low,0.2%,-0.7%,0.6%
2020-12-04 04:30,GBP,MPC Member Saunders Speaks,Medium,,,
2020-12-04 08:30,CAD,Employment Change,High,22.0K,83.6K,62.1K
2020-12-04 08:45,GBP,MPC Member Tenreyro Speaks,Low,,,
2020-12-04 10:00,USD,Factory Orders m/m,Low,0.8%,1.3%,1.0%
2020-12-06 16:30,AUD,AIG Services Index,Low,,51.4,52.9
2020-12-06 17:00,AUD,RBA Gov Lowe Speaks,Medium,,,
2020-12-06 19:30,AUD,ANZ Job Advertisements m/m,Low,,11.9%,13.9%
2020-12-06 21:59,CNY,USD-Denominated Trade Balance,Low,53.8B,58.4B,75.4B
2020-12-06 22:00,CNY,Trade Balance,Low,373B,402B,507B
2020-12-06 23:59,JPY,Leading Indicators,Low,93.4%,92.5%,93.8%
2020-12-07 02:00,EUR,German Industrial Production m/m,Low,1.8%,2.3%,3.2%
2020-12-07 03:10,CHF,Foreign Currency Reserves,Low,,872B,876B
2020-12-07 03:30,GBP,Halifax HPI m/m,Low,0.6%,0.3%,1.2%
2020-12-07 04:30,EUR,Sentix Investor Confidence,Low,-11.9,-10.0,-2.7
2020-12-07 10:00,CAD,Ivey PMI,Medium,52.3,54.5,52.7
2020-12-07 15:00,USD,Consumer Credit m/m,Low,17.6B,15.0B,7.2B
2020-12-07 15:29,All,G7 Meetings,Low,,,
2020-12-07 18:30,JPY,Average Cash Earnings y/y,Low,-0.7%,-1.3%,-0.8%
2020-12-07 18:50,JPY,Bank Lending y/y,Low,6.3%,6.1%,6.3%
2020-12-07 18:52,JPY,Final GDP Price Index y/y,Low,1.1%,1.1%,1.2%
2020-12-07 19:01,GBP,BRC Retail Sales Monitor y/y,Low,5.0%,5.2%,7.7%
2020-12-07 19:30,AUD,HPI q/q,Low,-1.6%,-1.8%,0.8%
2020-12-08 00:00,AUD,NAB Business Confidence,Low,,3,12
2020-12-08 00:00,EUR,German ZEW Economic Sentiment,Low,45.9,39.0,55.0
2020-12-08 00:00,EUR,Revised GDP q/q,Low,12.6%,12.6%,12.5%
2020-12-08 00:00,EUR,ZEW Economic Sentiment,Low,37.5,32.8,54.4
2020-12-08 00:00,JPY,Current Account,Low,1.83T,1.35T,1.98T
2020-12-08 00:00,JPY,Economy Watchers Sentiment,Low,52.7,54.5,45.6
2020-12-08 00:00,JPY,Final GDP q/q,Low,5.0%,5.0%,5.3%
2020-12-08 00:00,JPY,Household Spending y/y,Low,2.7%,-10.2%,1.9%
2020-12-08 00:00,USD,Revised Unit Labor Costs q/q,Low,-8.9%,-8.9%,-6.6%
2020-12-08 01:30,EUR,French Final Private Payrolls q/q,Low,-1.0%,1.8%,1.6%
2020-12-08 01:45,CHF,Unemployment Rate,Low,3.4%,3.4%,3.4%
2020-12-08 02:45,EUR,French Trade Balance,Low,-5.5B,-5.6B,-4.8B
2020-12-08 05:00,EUR,Final Employment Change q/q,Low,0.9%,0.9%,1.0%
2020-12-08 06:00,USD,NFIB Small Business Index,Low,102.6,104.0,101.4
2020-12-08 06:36,GBP,30-y Bond Auction,Low,,0.92|2.3,0.84|2.6
2020-12-08 08:30,USD,Revised Nonfarm Productivity q/q,Low,4.9%,4.9%,4.6%
2020-12-08 10:00,USD,RCM/TIPP Economic Optimism,Low,50.0,50.0,49.0
2020-12-08 16:45,NZD,Manufacturing Sales q/q,Low,,-11.9%,10.0%
2020-12-08 18:30,AUD,Westpac Consumer Sentiment,Low,,2.5%,4.1%
2020-12-08 18:50,JPY,Core Machinery Orders m/m,Low,2.6%,-4.4%,17.1%
2020-12-08 20:30,CNY,CPI y/y,Low,0.0%,0.5%,-0.5%
2020-12-09 00:00,CAD,Overnight Rate,Medium,0.25%,0.25%,0.25%
2020-12-09 00:00,CNY,New Loans,Low,1450B,690B,1430B
2020-12-09 00:00,CNY,PPI y/y,Low,-1.8%,-2.1%,-1.5%
2020-12-09 00:00,JPY,M2 Money Stock y/y,Low,8.9%,9.0%,9.1%
2020-12-09 00:00,USD,Final Wholesale Inventories m/m,Low,0.9%,0.9%,1.1%
2020-12-09 00:00,USD,JOLTS Job Openings,Low,6.30M,6.49M,6.65M
2020-12-09 01:00,JPY,Prelim Machine Tool Orders y/y,Low,,-6.0%,8.0%
2020-12-09 02:00,EUR,German Trade Balance,Low,18.7B,17.6B,18.2B
2020-12-09 03:15,CNY,M2 Money Supply y/y,Low,10.5%,10.5%,10.7%
2020-12-09 10:00,CAD,BOC Rate Statement,High,,,
2020-12-09 10:30,USD,Crude Oil Inventories,Low,-0.9M,-0.7M,15.2M
2020-12-09 13:01,USD,10-y Bond Auction,Low,,0.96|2.3,0.95|2.3
2020-12-09 18:50,JPY,BSI Manufacturing Index,Low,3.5,0.1,21.6
2020-12-09 19:00,AUD,MI Inflation Expectations,Low,,3.5%,3.5%
2020-12-09 19:01,GBP,RICS House Price Balance,Low,64%,67%,66%
2020-12-09 19:30,AUD,RBA Bulletin,Low,,,
2020-12-10 00:00,EUR,Monetary Policy Statement,High,,,
2020-12-10 00:00,GBP,GDP m/m,Low,0.4%,1.1%,0.4%
2020-12-10 00:00,GBP,Goods Trade Balance,Low,-9.6B,-9.3B,-12.0B
2020-12-10 00:00,GBP,Index of Services 3m/3m,Low,9.8%,14.2%,9.7%
2020-12-10 00:00,GBP,Industrial Production m/m,Low,0.3%,0.5%,1.3%
2020-12-10 00:00,GBP,Manufacturing Production m/m,Low,0.3%,0.2%,1.7%
2020-12-10 00:00,JPY,PPI y/y,Low,-2.2%,-2.1%,-2.2%
2020-12-10 00:00,USD,CPI m/m,Medium,0.1%,0.0%,0.2%
2020-12-10 00:00,USD,CPI y/y,High,1.2%,1.2%,1.2%
2020-12-10 00:00,USD,Core CPI m/m,Medium,0.1%,0.0%,0.2%
2020-12-10 00:00,USD,Unemployment Claims,Medium,723K,716K,853K
2020-12-10 02:00,GBP,Construction Output m/m,Low,1.2%,2.9%,1.0%
2020-12-10 02:45,EUR,French Industrial Production m/m,Low,0.4%,1.6%,1.6%
2020-12-10 04:44,EUR,Spanish 10-y Bond Auction,Low,,0.22|3.2,-0.03|3.0
2020-12-10 07:45,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
2020-12-10 08:19,GBP,NIESR GDP Estimate,Low,,10.3%,1.5%
2020-12-10 08:30,EUR,ECB Press Conference,High,,,
2020-12-10 10:30,USD,Natural Gas Storage,Low,-85B,-1B,-91B
