datetime,currency,title,impact,forecast,previous,actual
2013-03-01 00:00,EUR,Italian Monthly Unemployment Rate,Low,11.1%,11.3%,11.7%
2013-03-01 00:00,EUR,Italian Prelim CPI m/m,Low,0.3%,0.2%,0.1%
2013-03-01 00:00,EUR,Italian Quarterly Unemployment Rate,Low,10.8%,10.7%,11.2%
2013-03-01 00:00,EUR,Unemployment Rate,Medium,11.8%,11.8%,11.9%
2013-03-01 00:00,GBP,M4 Money Supply m/m,Low,0.3%,0.7%,0.9%
2013-03-01 00:00,GBP,Mortgage Approvals,Low,57K,56K,55K
2013-03-01 00:00,GBP,Nationwide HPI m/m,Medium,0.2%,0.5%,0.2%
2013-03-01 00:00,GBP,Net Lending to Individuals m/m,Medium,1.1B,1.8B,0.6B
2013-03-01 00:00,JPY,National Core CPI y/y,Low,-0.2%,-0.2%,-0.2%
2013-03-01 00:00,JPY,Tokyo Core CPI y/y,Medium,-0.6%,-0.5%,-0.6%
2013-03-01 00:00,JPY,Unemployment Rate,Low,4.2%,4.2%,4.2%
2013-03-01 00:00,USD,Construction Spending m/m,Low,0.6%,1.1%,-2.1%
2013-03-01 00:00,USD,Core PCE Price Index m/m,Medium,0.1%,0.0%,0.1%
2013-03-01 00:00,USD,ISM Manufacturing Prices,Low,57.3,56.5,61.5
2013-03-01 00:00,USD,Personal Income m/m,Low,-2.3%,2.6%,-3.6%
2013-03-01 00:00,USD,Personal Spending m/m,Medium,0.2%,0.1%,0.2%
2013-03-01 00:00,USD,Revised UoM Inflation Expectations,Low,,3.3%,3.3%
2013-03-01 00:30,AUD,Commodity Prices y/y,Low,,-8.9%,-7.2%
2013-03-01 02:00,EUR,German Retail Sales m/m,Medium,1.1%,-2.1%,3.1%
2013-03-01 03:15,EUR,Spanish Manufacturing PMI,Medium,46.3,46.1,46.8
2013-03-01 03:30,CHF,Manufacturing PMI,Medium,52.2,52.5,50.8
2013-03-01 03:45,EUR,Italian Manufacturing PMI,Medium,47.6,47.8,45.8
2013-03-01 03:50,EUR,French Final Manufacturing PMI,Low,43.6,43.6,43.9
2013-03-01 03:55,EUR,German Final Manufacturing PMI,Low,50.1,50.1,50.3
2013-03-01 04:00,EUR,Final Manufacturing PMI,Low,47.8,47.8,47.9
2013-03-01 04:30,GBP,Final Manufacturing PMI,High,51.0,50.8,47.9
2013-03-01 05:00,EUR,CPI Flash Estimate y/y,Medium,2.0%,2.0%,1.8%
2013-03-01 08:30,CAD,GDP m/m,High,-0.2%,0.3%,-0.2%
2013-03-01 09:00,USD,Final Manufacturing PMI,Low,55.2,55.2,54.3
2013-03-01 09:30,CAD,Manufacturing PMI,Low,,50.5,51.7
2013-03-01 09:55,USD,Revised UoM Consumer Sentiment,Medium,76.3,76.3,77.6
2013-03-01 10:00,USD,ISM Manufacturing PMI,High,52.7,53.1,54.2
2013-03-01 11:35,USD,President Obama Speaks,Low,,,
2013-03-01 15:29,USD,Total Vehicle Sales,Low,15.1M,15.3M,15.4M
2013-03-01 22:00,USD,Fed Chairman Bernanke Speaks,High,,,
2013-03-02 20:00,CNY,Non-Manufacturing PMI,Low,,56.2,54.5
2013-03-03 18:30,AUD,MI Inflation Gauge m/m,Low,,0.3%,0.0%
2013-03-03 18:50,JPY,Monetary Base y/y,Low,11.5%,10.9%,15.0%
2013-03-03 19:00,NZD,ANZ Commodity Prices m/m,Low,,0.3%,1.0%
2013-03-03 19:30,AUD,Building Approvals m/m,High,2.8%,-1.7%,-2.4%
2013-03-04 00:00,AUD,ANZ Job Advertisements m/m,Medium,,0.6%,3.0%
2013-03-04 00:00,AUD,Company Operating Profits q/q,Medium,-0.9%,-2.7%,-1.0%
2013-03-04 00:00,GBP,Construction PMI,High,49.2,48.7,46.8
2013-03-04 03:00,EUR,Spanish Unemployment Change,High,77.5K,132.1K,59.4K
2013-03-04 04:30,EUR,Sentix Investor Confidence,Low,-4.5,-3.9,-10.6
2013-03-04 05:00,EUR,PPI m/m,Low,0.5%,-0.2%,0.6%
2013-03-04 08:00,USD,FOMC Member Yellen Speaks,Medium,,,
2013-03-04 13:15,USD,FOMC Member Powell Speaks,Medium,,,
2013-03-04 15:29,EUR,Eurogroup Meetings,Medium,,,
2013-03-04 17:25,AUD,AIG Services Index,Low,,45.3,48.5
2013-03-04 19:00,GBP,BRC Retail Sales Monitor y/y,Medium,,1.9%,2.7%
2013-03-04 19:30,AUD,Retail Sales m/m,High,0.4%,-0.4%,0.9%
2013-03-04 20:30,JPY,Average Cash Earnings y/y,Medium,-0.3%,-1.7%,0.7%
2013-03-04 20:45,CNY,Caixin Services PMI,Low,,54.0,52.1
2013-03-04 22:30,AUD,Cash Rate,High,3.00%,3.00%,3.00%
2013-03-04 22:45,JPY,10-y Bond Auction,Low,,0.80|2.8,0.64|2.4
2013-03-05 00:00,AUD,Current Account,Medium,-15.4B,-15.0B,-14.7B
2013-03-05 00:00,AUD,RBA Rate Statement,High,,,
2013-03-05 00:00,USD,RCM/TIPP Economic Optimism,Low,47.8,47.3,42.2
2013-03-05 03:15,EUR,Spanish Services PMI,High,45.9,47.0,44.7
2013-03-05 03:45,EUR,Italian Services PMI,High,43.6,43.9,43.6
2013-03-05 03:50,EUR,French Final Services PMI,Low,42.7,42.7,42.7
2013-03-05 03:55,EUR,German Final Services PMI,Low,54.1,54.1,54.1
2013-03-05 04:00,EUR,Final Services PMI,Low,47.3,47.3,47.9
2013-03-05 04:30,GBP,Final Services PMI,High,51.1,51.5,51.8
2013-03-05 05:00,EUR,Retail Sales m/m,Medium,0.3%,-0.8%,1.2%
2013-03-05 08:30,NZD,GDT Price Index,Low,,4.1%,11.5%
2013-03-05 10:00,USD,ISM Services PMI,High,55.0,55.2,56.0
2013-03-05 15:29,EUR,ECOFIN Meetings,Medium,,,
2013-03-05 19:01,GBP,BRC Shop Price Index y/y,Low,,0.6%,1.1%
2013-03-05 19:30,AUD,GDP q/q,High,0.6%,0.7%,0.6%
2013-03-06 00:00,CAD,Ivey PMI,High,56.2,58.9,51.1
2013-03-06 00:00,CAD,Overnight Rate,High,1.00%,1.00%,1.00%
2013-03-06 00:00,USD,Factory Orders m/m,Medium,-2.2%,1.3%,-2.0%
