datetime,currency,title,impact,forecast,previous,actual
2019-06-02 18:30,AUD,AIG Manufacturing Index,Low,,54.8,52.7
2019-06-02 19:50,JPY,Capital Spending q/y,Low,2.6%,5.7%,6.1%
2019-06-02 20:30,JPY,Final Manufacturing PMI,Low,49.7,49.6,49.8
2019-06-02 21:30,AUD,Company Operating Profits q/q,Medium,2.9%,2.8%,1.7%
2019-06-02 21:33,AUD,MI Inflation Gauge m/m,Low,,0.2%,0.0%
2019-06-02 21:45,CNY,Caixin Manufacturing PMI,High,50.0,50.2,50.2
2019-06-03 00:00,AUD,ANZ Job Advertisements m/m,Low,,0.2%,-8.4%
2019-06-03 00:00,CHF,CPI m/m,Low,0.3%,0.2%,0.3%
2019-06-03 00:00,USD,Construction Spending m/m,Low,0.5%,0.1%,0.0%
2019-06-03 00:00,USD,ISM Manufacturing Prices,Low,51.5,50.0,53.2
2019-06-03 02:30,AUD,Commodity Prices y/y,Low,,15.1%,12.6%
2019-06-03 03:15,EUR,Spanish Manufacturing PMI,Low,51.4,51.8,50.1
2019-06-03 03:30,CHF,Manufacturing PMI,Low,49.1,48.5,48.6
2019-06-03 03:45,EUR,Italian Manufacturing PMI,Low,48.5,49.1,49.7
2019-06-03 03:50,EUR,French Final Manufacturing PMI,Low,50.6,50.6,50.6
2019-06-03 03:55,EUR,German Final Manufacturing PMI,Low,44.3,44.3,44.3
2019-06-03 04:00,EUR,Final Manufacturing PMI,Low,47.7,47.7,47.7
2019-06-03 04:30,GBP,Final Manufacturing PMI,Medium,52.5,53.1,49.4
2019-06-03 09:10,USD,FOMC Member Quarles Speaks,Medium,,,
2019-06-03 09:30,CAD,Manufacturing PMI,Low,,49.7,49.1
2019-06-03 09:45,USD,Final Manufacturing PMI,Low,50.8,50.6,50.5
2019-06-03 10:00,USD,ISM Manufacturing PMI,High,53.0,52.8,52.1
2019-06-03 13:25,USD,FOMC Member Bullard Speaks,Medium,,,
2019-06-03 15:29,USD,Wards Total Vehicle Sales,Low,16.8M,16.4M,17.3M
2019-06-03 18:45,NZD,Overseas Trade Index q/q,Low,0.5%,-3.2%,1.0%
2019-06-03 19:01,GBP,BRC Retail Sales Monitor y/y,Low,0.9%,3.7%,-3.0%
2019-06-03 19:50,JPY,Monetary Base y/y,Low,3.2%,3.1%,3.6%
2019-06-03 21:30,AUD,Retail Sales m/m,High,0.2%,0.3%,-0.1%
2019-06-03 23:35,JPY,10-y Bond Auction,Low,,-0.06|4.4,-0.11|4.0
2019-06-04 00:00,AUD,Current Account,Medium,-2.9B,-6.3B,-2.9B
2019-06-04 00:00,AUD,RBA Rate Statement,High,,,
2019-06-04 00:00,EUR,CPI Flash Estimate y/y,Medium,1.4%,1.7%,1.2%
2019-06-04 00:00,EUR,Unemployment Rate,Low,7.7%,7.7%,7.6%
2019-06-04 00:30,AUD,Cash Rate,High,1.25%,1.50%,1.25%
2019-06-04 02:45,EUR,French Gov Budget Balance,Low,,-40.7B,-67.2B
2019-06-04 03:00,EUR,Spanish Unemployment Change,Low,-67.0K,-91.5K,-84.1K
2019-06-04 04:00,EUR,Italian Monthly Unemployment Rate,Low,10.3%,10.2%,10.2%
2019-06-04 04:30,GBP,Construction PMI,Low,50.6,50.5,48.6
2019-06-04 05:00,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,1.3%,0.8%
2019-06-04 05:30,AUD,RBA Gov Lowe Speaks,High,,,
2019-06-04 08:30,USD,FOMC Member Williams Speaks,Medium,,,
2019-06-04 09:55,USD,Fed Chair Powell Speaks,High,,,
2019-06-04 10:00,USD,Factory Orders m/m,Low,-1.0%,1.3%,-0.8%
2019-06-04 10:13,NZD,GDT Price Index,Low,,-1.2%,-3.4%
2019-06-04 18:30,AUD,AIG Services Index,Low,,46.5,52.5
2019-06-04 21:30,AUD,GDP q/q,High,0.4%,0.2%,0.4%
2019-06-04 21:45,CNY,Caixin Services PMI,Low,54.3,54.5,52.7
2019-06-05 00:00,EUR,Retail Sales m/m,Low,-0.5%,0.0%,-0.4%
2019-06-05 00:00,GBP,MPC Member Ramsden Speaks,Medium,,,
2019-06-05 00:00,USD,FOMC Member Bowman Speaks,Medium,,,
2019-06-05 00:00,USD,Final Services PMI,Low,50.9,50.9,50.9
2019-06-05 03:15,EUR,Spanish Services PMI,Low,52.5,53.1,52.8
2019-06-05 03:45,EUR,Italian Services PMI,Low,49.9,50.4,50.0
2019-06-05 03:50,EUR,French Final Services PMI,Low,51.7,51.7,51.5
