datetime,currency,title,impact,forecast,previous,actual
2023-01-02 03:15,EUR,Spanish Manufacturing PMI,Low,45.9,45.7,46.4
2023-01-02 03:45,EUR,Italian Manufacturing PMI,Low,48.5,48.4,48.5
2023-01-02 03:50,EUR,French Final Manufacturing PMI,Low,48.9,48.9,49.2
2023-01-02 03:55,EUR,German Final Manufacturing PMI,Low,47.4,47.4,47.1
2023-01-02 04:00,EUR,Final Manufacturing PMI,Low,47.8,47.8,47.8
2023-01-02 20:45,CNY,Caixin Manufacturing PMI,Low,49.2,49.4,49.0
2023-01-03 00:30,AUD,Commodity Prices y/y,Low,,19.6%,15.6%
2023-01-03 03:00,EUR,Spanish Unemployment Change,Low,-40.3K,-33.5K,-43.7K
2023-01-03 03:30,CHF,Manufacturing PMI,Low,53.0,53.9,54.1
2023-01-03 03:55,EUR,German Unemployment Change,Low,15K,15K,-13K
2023-01-03 04:30,GBP,Final Manufacturing PMI,Low,44.7,44.7,45.3
2023-01-03 09:30,CAD,Manufacturing PMI,Low,,49.6,49.2
2023-01-03 09:39,NZD,GDT Price Index,Low,,-3.8%,-2.8%
2023-01-03 09:45,USD,Final Manufacturing PMI,Low,46.2,46.2,46.2
2023-01-03 10:00,USD,Construction Spending m/m,Low,-0.4%,-0.2%,0.2%
2023-01-03 15:29,EUR,German Prelim CPI m/m,Low,-0.6%,-0.5%,-0.8%
2023-01-03 19:01,GBP,BRC Shop Price Index y/y,Low,,7.4%,7.3%
2023-01-03 19:30,JPY,Final Manufacturing PMI,Low,48.8,48.8,48.9
2023-01-04 00:00,GBP,Mortgage Approvals,Low,54K,58K,46K
2023-01-04 00:00,GBP,Net Lending to Individuals m/m,Low,4.5B,4.3B,5.9B
2023-01-04 00:00,USD,ISM Manufacturing Prices,Low,42.9,43.0,39.4
2023-01-04 00:00,USD,JOLTS Job Openings,High,10.04M,10.51M,10.46M
2023-01-04 02:00,EUR,German Import Prices m/m,Low,-1.7%,-1.2%,-4.5%
2023-01-04 02:30,CHF,CPI m/m,High,-0.1%,0.0%,-0.2%
2023-01-04 02:45,EUR,French Prelim CPI m/m,Low,0.5%,0.3%,-0.1%
