datetime,currency,title,impact,forecast,previous,actual
2009-05-01 00:00,GBP,Mortgage Approvals,Low,39K,38K,39K
2009-05-01 00:00,GBP,Net Lending to Individuals m/m,Medium,1.6B,1.5B,0.9B
2009-05-01 00:00,JPY,Household Spending y/y,Medium,-2.6%,-3.5%,-0.4%
2009-05-01 00:00,JPY,National Core CPI y/y,Low,-0.2%,0.0%,-0.1%
2009-05-01 00:00,JPY,Tokyo Core CPI y/y,Medium,0.2%,0.4%,0.0%
2009-05-01 00:00,JPY,Unemployment Rate,Low,4.6%,4.4%,4.8%
2009-05-01 00:00,USD,Factory Orders m/m,Medium,-0.7%,0.7%,-0.9%
2009-05-01 00:00,USD,ISM Manufacturing Prices,Low,33.5,31.0,32.0
2009-05-01 00:00,USD,Revised UoM Inflation Expectations,Low,,3.0%,2.8%
2009-05-01 02:30,AUD,Commodity Prices y/y,Medium,,7.1%,-15.0%
2009-05-01 04:30,GBP,Final Manufacturing PMI,High,40.2,39.5,42.9
2009-05-01 09:55,USD,Revised UoM Consumer Sentiment,Medium,61.7,61.9,65.1
2009-05-01 10:00,USD,ISM Manufacturing PMI,High,38.4,36.3,40.1
2009-05-01 14:00,USD,Fed Announcement,High,,,
2009-05-01 15:29,USD,Total Vehicle Sales,Low,9.7M,9.9M,9.3M
2009-05-02 21:00,CNY,Non-Manufacturing PMI,Low,,55.7,59.0
2009-05-03 20:30,AUD,MI Inflation Gauge m/m,Low,,-0.1%,0.0%
2009-05-03 21:30,AUD,ANZ Job Advertisements m/m,Medium,,-8.5%,-7.5%
2009-05-03 22:30,CNY,Caixin Manufacturing PMI,Medium,,44.8,50.1
2009-05-04 00:00,AUD,HPI q/q,Medium,0.0%,-1.2%,-2.2%
2009-05-04 00:00,USD,Construction Spending m/m,Low,-1.4%,-1.0%,0.3%
2009-05-04 00:00,USD,Loan Officer Survey,Low,,,
2009-05-04 02:00,EUR,German Retail Sales m/m,Medium,0.0%,0.0%,-1.0%
2009-05-04 03:15,EUR,Spanish Manufacturing PMI,Low,,32.9,34.6
2009-05-04 03:30,CHF,Manufacturing PMI,Medium,34.0,32.6,34.7
2009-05-04 03:45,EUR,Italian Manufacturing PMI,Low,36.9,34.6,37.2
2009-05-04 03:50,EUR,French Final Manufacturing PMI,Low,40.0,40.0,40.1
2009-05-04 03:55,EUR,German Final Manufacturing PMI,Low,35.1,35.0,35.4
2009-05-04 04:00,EUR,Final Manufacturing PMI,Low,36.7,36.7,36.8
