datetime,currency,title,impact,forecast,previous,actual
2015-06-01 00:00,AUD,Company Operating Profits q/q,Low,0.1%,-0.4%,0.2%
2015-06-01 00:00,USD,Construction Spending m/m,Low,0.7%,0.5%,2.2%
2015-06-01 00:00,USD,FOMC Member Fischer Speaks,Medium,,,
2015-06-01 00:00,USD,ISM Manufacturing Prices,Low,43.0,40.5,49.5
2015-06-01 00:00,USD,Personal Income m/m,Low,0.3%,0.0%,0.4%
2015-06-01 00:00,USD,Personal Spending m/m,Medium,0.2%,0.5%,0.0%
2015-06-01 02:30,AUD,Commodity Prices y/y,Low,,-20.7%,-19.5%
2015-06-01 03:15,EUR,Spanish Manufacturing PMI,Medium,54.4,54.2,55.8
2015-06-01 03:30,CHF,Manufacturing PMI,Low,47.2,47.9,49.4
2015-06-01 03:45,EUR,Italian Manufacturing PMI,Medium,53.1,53.8,54.8
2015-06-01 03:50,EUR,French Final Manufacturing PMI,Low,49.3,49.3,49.4
2015-06-01 03:55,EUR,German Final Manufacturing PMI,Medium,51.4,51.4,51.1
2015-06-01 04:00,EUR,Final Manufacturing PMI,Low,52.3,52.3,52.2
2015-06-01 04:30,GBP,Final Manufacturing PMI,High,52.7,51.8,52.0
2015-06-01 08:30,USD,Core PCE Price Index m/m,Medium,0.2%,0.1%,0.1%
2015-06-01 09:30,CAD,Manufacturing PMI,Low,,49.0,49.8
2015-06-01 09:45,USD,Final Manufacturing PMI,Low,54.2,53.8,54.0
2015-06-01 10:00,USD,ISM Manufacturing PMI,High,51.9,51.5,52.8
2015-06-01 15:29,EUR,German Prelim CPI m/m,Medium,0.0%,0.0%,0.1%
2015-06-01 18:45,NZD,Overseas Trade Index q/q,Medium,1.6%,-2.3%,1.5%
2015-06-01 19:50,JPY,Monetary Base y/y,Low,34.3%,35.2%,35.6%
2015-06-01 21:30,AUD,Current Account,Medium,-10.9B,-10.2B,-10.7B
2015-06-01 23:45,JPY,10-y Bond Auction,Low,,0.43|2.2,0.45|2.7
2015-06-02 00:00,AUD,RBA Rate Statement,High,,,
2015-06-02 00:00,EUR,CPI Flash Estimate y/y,Medium,0.2%,0.0%,0.3%
2015-06-02 00:00,EUR,PPI m/m,Low,0.1%,0.2%,-0.1%
2015-06-02 00:00,GBP,M4 Money Supply m/m,Low,0.4%,0.3%,0.4%
2015-06-02 00:00,GBP,Mortgage Approvals,Low,64K,62K,68K
2015-06-02 00:00,GBP,Net Lending to Individuals m/m,Medium,2.3B,3.3B,2.9B
2015-06-02 00:00,JPY,Average Cash Earnings y/y,Medium,0.4%,0.0%,0.9%
2015-06-02 00:00,USD,FOMC Member Brainard Speaks,Medium,,,
2015-06-02 00:00,USD,RCM/TIPP Economic Optimism,Low,49.8,49.7,48.1
2015-06-02 00:30,AUD,Cash Rate,High,2.00%,2.00%,2.00%
2015-06-02 03:00,EUR,Spanish Unemployment Change,Medium,-115.4K,-118.9K,-118.0K
2015-06-02 03:55,EUR,German Unemployment Change,Medium,-10K,-9K,-6K
2015-06-02 04:30,GBP,Construction PMI,High,55.1,54.2,55.9
2015-06-02 05:00,EUR,Core CPI Flash Estimate y/y,Medium,0.7%,0.6%,0.9%
2015-06-02 05:38,GBP,10-y Bond Auction,Low,,1.88|1.5,2.02|1.2
2015-06-02 10:00,USD,Factory Orders m/m,Medium,0.0%,2.2%,-0.4%
2015-06-02 10:08,NZD,GDT Price Index,High,,-2.2%,-4.3%
2015-06-02 15:29,USD,Total Vehicle Sales,Low,17.0M,16.5M,17.8M
2015-06-02 19:01,GBP,BRC Shop Price Index y/y,Low,,-1.9%,-1.9%
2015-06-02 19:30,AUD,AIG Services Index,Low,,49.7,49.6
2015-06-02 21:00,NZD,ANZ Commodity Prices m/m,Low,,-7.4%,-4.7%
2015-06-02 21:30,AUD,GDP q/q,High,0.7%,0.5%,0.9%
2015-06-02 21:45,CNY,Caixin Services PMI,Medium,53.3,52.9,53.5
2015-06-03 00:00,EUR,ECB Press Conference,High,,,
2015-06-03 00:00,EUR,Italian Monthly Unemployment Rate,Low,12.8%,12.6%,12.4%
2015-06-03 00:00,EUR,Italian Quarterly Unemployment Rate,Low,12.9%,12.7%,12.4%
2015-06-03 00:00,EUR,Unemployment Rate,Medium,11.2%,11.2%,11.1%
2015-06-03 00:00,USD,Trade Balance,High,-43.9B,-50.6B,-40.9B
2015-06-03 01:57,GBP,Nationwide HPI m/m,Low,0.4%,1.0%,0.3%
2015-06-03 03:15,EUR,Spanish Services PMI,Medium,59.5,60.3,58.4
2015-06-03 03:45,EUR,Italian Services PMI,Medium,52.8,53.1,52.5
2015-06-03 03:50,EUR,French Final Services PMI,Low,51.6,51.6,52.8
2015-06-03 03:55,EUR,German Final Services PMI,Medium,52.9,52.9,53.0
2015-06-03 04:00,EUR,Final Services PMI,Low,53.3,53.3,53.8
2015-06-03 04:30,GBP,Final Services PMI,High,59.2,59.5,56.5
2015-06-03 05:00,EUR,Retail Sales m/m,Medium,0.7%,-0.6%,0.7%
2015-06-03 07:45,EUR,Main Refinancing Rate,High,0.05%,0.05%,0.05%
2015-06-03 08:15,USD,ADP Non-Farm Employment Change,High,198K,165K,201K
2015-06-03 08:30,CAD,Trade Balance,High,-2.1B,-3.9B,-3.0B
2015-06-03 09:45,USD,Final Services PMI,Low,56.5,56.4,56.2
2015-06-03 10:00,USD,ISM Services PMI,High,57.1,57.8,55.7
2015-06-03 10:30,USD,Crude Oil Inventories,Medium,-1.9M,-2.8M,-1.9M
2015-06-03 14:00,USD,Beige Book,Low,,,
2015-06-03 14:15,USD,FOMC Member Evans Speaks,Medium,,,
