datetime,currency,title,impact,forecast,previous,actual
2014-02-02 17:23,AUD,AIG Manufacturing Index,Low,,47.6,46.7
2014-02-02 18:30,AUD,MI Inflation Gauge m/m,Low,,0.7%,0.1%
2014-02-02 19:30,AUD,Building Approvals m/m,High,-0.3%,-0.3%,-2.9%
2014-02-02 19:49,CNY,Non-Manufacturing PMI,Medium,,54.6,53.4
2014-02-03 00:00,AUD,ANZ Job Advertisements m/m,Medium,,-0.8%,-0.3%
2014-02-03 00:00,CAD,IPPI m/m,Low,0.4%,0.2%,0.7%
2014-02-03 00:00,USD,Construction Spending m/m,Low,0.3%,0.8%,0.1%
2014-02-03 00:00,USD,Final Manufacturing PMI,Low,53.8,53.7,53.7
2014-02-03 00:00,USD,ISM Manufacturing Prices,Low,54.2,53.5,60.5
2014-02-03 00:30,AUD,Commodity Prices y/y,Low,,-3.6%,-9.9%
2014-02-03 03:15,EUR,Spanish Manufacturing PMI,Medium,51.3,50.8,52.2
2014-02-03 03:30,CHF,Manufacturing PMI,Medium,55.1,53.9,56.1
2014-02-03 03:45,EUR,Italian Manufacturing PMI,Medium,54.2,53.3,53.1
2014-02-03 03:50,EUR,French Final Manufacturing PMI,Low,48.8,48.8,49.3
2014-02-03 03:55,EUR,German Final Manufacturing PMI,Low,56.3,56.3,56.5
2014-02-03 04:00,EUR,Final Manufacturing PMI,Low,53.9,53.9,54.0
2014-02-03 04:30,GBP,Final Manufacturing PMI,High,57.1,57.2,56.7
2014-02-03 08:30,CAD,RMPI m/m,Medium,2.1%,-4.2%,1.9%
2014-02-03 09:00,USD,Treasury Sec Lew Speaks,Medium,,,
2014-02-03 09:30,CAD,Manufacturing PMI,Low,,53.5,51.7
2014-02-03 10:00,USD,ISM Manufacturing PMI,High,56.2,57.0,51.3
2014-02-03 14:00,USD,Loan Officer Survey,Low,,,
2014-02-03 15:29,USD,Total Vehicle Sales,Low,15.6M,15.4M,15.2M
2014-02-03 18:50,JPY,Monetary Base y/y,Low,47.2%,46.6%,51.9%
2014-02-03 19:00,NZD,ANZ Commodity Prices m/m,Low,,1.0%,1.2%
2014-02-03 22:30,AUD,Cash Rate,High,2.50%,2.50%,2.50%
2014-02-03 22:45,JPY,10-y Bond Auction,Low,,0.72|3.8,0.60|3.2
2014-02-04 00:00,AUD,RBA Rate Statement,High,,,
2014-02-04 00:00,EUR,Italian Prelim CPI m/m,Low,0.3%,0.2%,0.2%
2014-02-04 00:00,USD,RCM/TIPP Economic Optimism,Low,46.1,45.2,44.9
2014-02-04 03:00,EUR,Spanish Unemployment Change,Medium,-21.3K,-107.6K,113.1K
2014-02-04 04:30,GBP,Construction PMI,High,61.6,62.1,64.6
2014-02-04 05:00,EUR,PPI m/m,Low,0.3%,-0.1%,0.2%
2014-02-04 08:30,NZD,GDT Price Index,Low,,1.4%,0.5%
2014-02-04 10:00,USD,Factory Orders m/m,Medium,-1.9%,1.5%,-1.5%
2014-02-04 16:45,NZD,Employment Change q/q,High,0.6%,1.2%,1.1%
2014-02-04 17:01,AUD,AIG Services Index,Low,,46.1,49.3
2014-02-04 19:01,GBP,BRC Shop Price Index y/y,Low,,-0.8%,-1.0%
2014-02-04 20:30,JPY,Average Cash Earnings y/y,Medium,0.7%,0.6%,0.8%
2014-02-05 00:00,NZD,Labor Cost Index q/q,Low,0.5%,0.4%,0.6%
2014-02-05 00:00,NZD,Unemployment Rate,High,6.0%,6.2%,6.0%
2014-02-05 00:00,USD,FOMC Member Tarullo Speaks,Low,,,
2014-02-05 03:15,EUR,Spanish Services PMI,Medium,55.3,54.2,54.9
2014-02-05 03:45,EUR,Italian Services PMI,Medium,48.2,47.9,49.4
2014-02-05 03:50,EUR,French Final Services PMI,Low,48.6,48.6,48.9
2014-02-05 03:55,EUR,German Final Services PMI,Low,53.6,53.6,53.1
2014-02-05 04:00,EUR,Final Services PMI,Low,51.9,51.9,51.6
2014-02-05 04:30,GBP,Final Services PMI,High,59.1,58.8,58.3
2014-02-05 05:00,EUR,Retail Sales m/m,Medium,-0.7%,0.9%,-1.6%
2014-02-05 08:15,USD,ADP Non-Farm Employment Change,High,191K,227K,175K
