datetime,currency,title,impact,forecast,previous,actual
2011-08-01 00:00,CNY,Manufacturing PMI,High,50.2,50.9,50.7
2011-08-01 00:00,EUR,Italian Monthly Unemployment Rate,Low,8.0%,8.1%,8.0%
2011-08-01 00:00,USD,Construction Spending m/m,Low,-0.1%,0.3%,0.2%
2011-08-01 00:00,USD,ISM Manufacturing Prices,Low,64.4,68.0,59.0
2011-08-01 03:15,EUR,Spanish Manufacturing PMI,Medium,,47.3,45.6
2011-08-01 03:45,EUR,Italian Manufacturing PMI,Medium,50.6,49.9,50.1
2011-08-01 03:50,EUR,French Final Manufacturing PMI,Low,50.2,50.1,50.5
2011-08-01 03:55,EUR,German Final Manufacturing PMI,Low,52.1,52.1,52.0
2011-08-01 04:00,EUR,Final Manufacturing PMI,Low,50.4,50.4,50.4
2011-08-01 04:30,GBP,Final Manufacturing PMI,High,51.1,51.4,49.1
2011-08-01 05:00,EUR,Unemployment Rate,Medium,9.9%,9.9%,9.9%
2011-08-01 10:00,USD,ISM Manufacturing PMI,High,55.0,55.3,50.9
2011-08-01 18:45,NZD,Labor Cost Index q/q,High,0.5%,0.4%,0.5%
2011-08-01 19:50,JPY,Monetary Base y/y,Low,18.1%,17.0%,15.0%
2011-08-01 21:30,AUD,Building Approvals m/m,High,2.6%,-6.3%,-3.5%
2011-08-01 23:45,JPY,10-y Bond Auction,Low,,1.17|3.2,1.04|3.1
2011-08-02 00:00,AUD,HPI q/q,Medium,-0.9%,-1.1%,-0.1%
2011-08-02 00:00,AUD,RBA Rate Statement,High,,,
2011-08-02 00:00,JPY,Average Cash Earnings y/y,Medium,0.4%,1.0%,-0.8%
2011-08-02 00:00,USD,Personal Income m/m,Low,0.3%,0.2%,0.1%
2011-08-02 00:00,USD,Personal Spending m/m,Medium,0.2%,0.1%,-0.2%
2011-08-02 00:30,AUD,Cash Rate,High,4.75%,4.75%,4.75%
2011-08-02 02:30,AUD,Commodity Prices y/y,Medium,,28.2%,27.6%
2011-08-02 03:00,EUR,Spanish Unemployment Change,Medium,,-67.9K,-42.1K
2011-08-02 03:15,CHF,Retail Sales y/y,High,1.6%,-3.9%,7.4%
2011-08-02 03:30,CHF,Manufacturing PMI,Medium,52.3,53.4,53.5
2011-08-02 04:30,GBP,Construction PMI,High,53.2,53.6,53.5
2011-08-02 05:00,EUR,PPI m/m,Low,0.1%,-0.2%,0.0%
2011-08-02 08:30,USD,Core PCE Price Index m/m,Medium,0.2%,0.2%,0.1%
2011-08-02 09:30,CAD,Manufacturing PMI,Low,,52.8,53.1
2011-08-02 10:30,NZD,GDT Price Index,Low,,-6.1%,-2.0%
2011-08-02 12:15,USD,President Obama Speaks,Low,,,
2011-08-02 15:29,USD,Total Vehicle Sales,Low,11.9M,11.5M,12.2M
2011-08-02 19:01,GBP,BRC Shop Price Index y/y,Low,,2.9%,2.8%
2011-08-02 19:30,AUD,AIG Services Index,Medium,,48.5,48.8
2011-08-02 21:00,CNY,Non-Manufacturing PMI,Low,,57.0,59.6
2011-08-02 21:30,AUD,Goods Trade Balance,High,2.22B,2.70B,2.05B
2011-08-02 22:30,CNY,Caixin Services PMI,Low,,54.1,53.5
2011-08-03 00:00,AUD,Retail Sales m/m,High,0.4%,-0.6%,-0.1%
2011-08-03 00:00,USD,Factory Orders m/m,Medium,-0.4%,0.6%,-0.8%
2011-08-03 03:00,CHF,Libor Rate,High,,0.25%,<0.25%
2011-08-03 03:15,EUR,Spanish Services PMI,Low,,50.2,46.5
2011-08-03 03:45,EUR,Italian Services PMI,Low,47.0,47.4,48.6
2011-08-03 03:50,EUR,French Final Services PMI,Low,54.2,54.2,53.2
2011-08-03 03:55,EUR,German Final Services PMI,Low,52.9,52.9,52.9
2011-08-03 04:00,EUR,Final Services PMI,Low,51.4,51.4,51.6
2011-08-03 04:30,GBP,Final Services PMI,High,53.3,53.9,55.4
2011-08-03 05:00,EUR,Retail Sales m/m,Medium,0.5%,-1.3%,0.9%
2011-08-03 07:30,USD,Challenger Job Cuts y/y,Low,,5.3%,59.4%
2011-08-03 08:15,USD,ADP Non-Farm Employment Change,High,101K,145K,114K
2011-08-03 10:00,USD,ISM Services PMI,High,53.8,53.3,52.7
2011-08-03 10:30,USD,Crude Oil Inventories,Medium,1.3M,2.3M,1.0M
2011-08-03 18:45,NZD,Employment Change q/q,High,0.0%,1.3%,0.0%
2011-08-04 00:00,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2011-08-04 00:00,JPY,Overnight Call Rate,High,<0.10%,<0.10%,<0.10%
2011-08-04 00:00,NZD,Unemployment Rate,High,6.5%,6.5%,6.5%
2011-08-04 00:00,USD,Unemployment Claims,High,404K,401K,400K
2011-08-04 01:00,JPY,Monetary Policy Statement,High,,,
2011-08-04 03:47,JPY,BOJ Press Conference,High,,,
2011-08-04 06:00,EUR,German Factory Orders m/m,Medium,-0.4%,1.5%,1.8%
2011-08-04 07:00,GBP,Asset Purchase Facility,High,200B,200B,200B
2011-08-04 07:45,EUR,Main Refinancing Rate,High,1.50%,1.50%,1.50%
2011-08-04 08:30,EUR,ECB Press Conference,High,,,
2011-08-04 10:30,USD,Natural Gas Storage,Low,39B,43B,44B
2011-08-04 19:23,AUD,AIG Construction Index,Low,,35.8,36.1
2011-08-04 21:30,AUD,RBA Monetary Policy Statement,High,,,
2011-08-05 00:00,CAD,Unemployment Rate,High,7.4%,7.4%,7.2%
2011-08-05 00:00,GBP,Halifax HPI m/m,High,0.1%,1.5%,0.3%
2011-08-05 00:00,GBP,PPI Output m/m,Low,0.2%,0.1%,0.2%
2011-08-05 00:00,JPY,Leading Indicators,Low,103.6%,99.4%,103.2%
2011-08-05 00:00,USD,Average Hourly Earnings m/m,Medium,0.2%,0.0%,0.4%
2011-08-05 00:00,USD,Non-Farm Employment Change,High,89K,46K,117K
2011-08-05 00:00,USD,Unemployment Rate,High,9.2%,9.2%,9.1%
2011-08-05 01:00,JPY,BOJ Monthly Report,Medium,,,
2011-08-05 02:45,EUR,French Trade Balance,Low,-6.3B,-6.4B,-5.6B
2011-08-05 03:00,CHF,Foreign Currency Reserves,High,,196B,182B
2011-08-05 03:15,CHF,CPI m/m,Medium,-0.5%,-0.2%,-0.8%
2011-08-05 04:00,EUR,Italian Industrial Production m/m,Low,0.4%,-0.6%,-0.6%
2011-08-05 04:30,GBP,PPI Input m/m,High,0.6%,0.2%,0.6%
2011-08-05 05:00,EUR,Italian Prelim GDP q/q,Low,0.2%,0.1%,0.3%
2011-08-05 06:00,EUR,German Industrial Production m/m,Medium,0.1%,0.9%,-1.1%
2011-08-05 07:00,CAD,Employment Change,High,17.7K,28.4K,7.1K
2011-08-05 08:30,CAD,Building Permits m/m,High,-4.8%,20.9%,2.1%
2011-08-05 10:00,CAD,Ivey PMI,High,61.2,59.9,46.8
2011-08-05 11:00,USD,President Obama Speaks,Low,,,
2011-08-05 15:00,USD,Consumer Credit m/m,Low,5.0B,5.1B,15.5B
2011-08-05 17:30,USD,RCM/TIPP Economic Optimism,Low,43.1,41.4,35.8
2011-08-05 21:30,USD,Fed Announcement,Low,,,
2011-08-07 19:50,JPY,Bank Lending y/y,Low,,-0.6%,-0.5%
2011-08-07 21:30,AUD,ANZ Job Advertisements m/m,High,,3.8%,-0.7%
2011-08-08 00:00,JPY,Current Account,Low,0.96T,0.39T,0.92T
2011-08-08 01:00,JPY,Economy Watchers Sentiment,Low,50.3,49.6,52.6
2011-08-08 01:45,CHF,Unemployment Rate,Low,3.0%,3.0%,3.0%
2011-08-08 04:30,EUR,Sentix Investor Confidence,Low,3.6,5.3,-13.5
2011-08-08 13:30,USD,President Obama Speaks,Low,,,
2011-08-08 15:29,All,G20 Meetings,Medium,,,
2011-08-08 15:29,All,G7 Meetings,Medium,,,
2011-08-08 19:01,GBP,BRC Retail Sales Monitor y/y,Medium,,-0.6%,0.6%
2011-08-08 19:50,JPY,Monetary Policy Meeting Minutes,Medium,,,
2011-08-08 21:30,AUD,Home Loans m/m,High,0.7%,2.8%,0.0%
2011-08-08 21:35,CNY,CPI y/y,High,6.4%,6.4%,6.5%
2011-08-09 00:00,AUD,NAB Business Confidence,Medium,,0,2
2011-08-09 00:00,CNY,Industrial Production y/y,Medium,14.7%,15.1%,14.0%
2011-08-09 00:00,CNY,PPI y/y,Medium,7.4%,7.1%,7.5%
2011-08-09 00:00,GBP,Goods Trade Balance,Medium,-8.2B,-8.5B,-8.9B
2011-08-09 00:00,GBP,Industrial Production m/m,Low,0.4%,0.8%,0.0%
2011-08-09 00:00,GBP,RICS House Price Balance,Medium,-25%,-26%,-22%
2011-08-09 00:00,JPY,M2 Money Stock y/y,Low,2.9%,2.9%,2.9%
2011-08-09 00:00,JPY,Prelim Machine Tool Orders y/y,Low,,53.5%,34.6%
2011-08-09 00:00,USD,FOMC Statement,High,,,
2011-08-09 00:00,USD,Prelim Unit Labor Costs q/q,Medium,2.1%,0.7%,2.2%
2011-08-09 01:00,JPY,Consumer Confidence,Low,37.6,35.3,37.0
2011-08-09 01:45,CHF,SECO Consumer Climate,Medium,-7,-1,-17
