datetime,currency,title,impact,forecast,previous,actual
2017-01-01 00:00,CNY,Non-Manufacturing PMI,Medium,,54.7,54.5
2017-01-02 03:15,EUR,Spanish Manufacturing PMI,Medium,54.6,54.5,55.3
2017-01-02 03:45,EUR,Italian Manufacturing PMI,Low,52.3,52.2,53.2
2017-01-02 03:50,EUR,French Final Manufacturing PMI,Low,53.5,53.5,53.5
2017-01-02 03:55,EUR,German Final Manufacturing PMI,Low,55.5,55.5,55.6
2017-01-02 04:00,EUR,Final Manufacturing PMI,Low,54.9,54.9,54.9
2017-01-02 17:30,AUD,AIG Manufacturing Index,Low,,54.2,55.4
2017-01-02 20:45,CNY,Caixin Manufacturing PMI,High,50.9,50.9,51.9
2017-01-03 00:00,USD,Construction Spending m/m,Low,0.5%,0.6%,0.9%
2017-01-03 00:00,USD,ISM Manufacturing Prices,Low,55.6,54.5,65.5
2017-01-03 00:33,AUD,Commodity Prices y/y,Low,,28.7%,45.5%
2017-01-03 02:45,EUR,French Prelim CPI m/m,Low,0.5%,0.0%,0.3%
2017-01-03 03:30,CHF,Manufacturing PMI,Low,56.1,56.6,56.0
2017-01-03 03:55,EUR,German Unemployment Change,Medium,-5K,-6K,-17K
2017-01-03 04:30,GBP,Final Manufacturing PMI,High,53.3,53.6,56.1
2017-01-03 09:09,NZD,GDT Price Index,High,,-0.5%,-3.9%
2017-01-03 09:30,CAD,Manufacturing PMI,Low,,51.5,51.8
2017-01-03 09:45,USD,Final Manufacturing PMI,Low,54.2,54.2,54.3
2017-01-03 10:00,USD,ISM Manufacturing PMI,High,53.7,53.2,54.7
2017-01-03 15:29,EUR,German Prelim CPI m/m,Medium,0.6%,0.1%,0.7%
2017-01-03 19:01,GBP,BRC Shop Price Index y/y,Low,,-1.7%,-1.4%
2017-01-03 19:30,JPY,Final Manufacturing PMI,Low,51.9,51.9,52.4
2017-01-04 00:00,EUR,CPI Flash Estimate y/y,Medium,1.0%,0.6%,1.1%
2017-01-04 00:00,EUR,Italian Prelim CPI m/m,Low,0.3%,-0.1%,0.4%
2017-01-04 00:00,GBP,M4 Money Supply m/m,Low,1.4%,1.1%,0.4%
2017-01-04 00:00,GBP,Mortgage Approvals,Low,69K,67K,68K
2017-01-04 00:00,GBP,Net Lending to Individuals m/m,Medium,4.9B,4.9B,5.1B
2017-01-04 03:00,EUR,Spanish Unemployment Change,Medium,-44.2K,24.8K,-86.8K
2017-01-04 03:15,EUR,Spanish Services PMI,Low,54.8,55.1,55.0
2017-01-04 03:45,EUR,Italian Services PMI,Low,52.7,53.3,52.3
2017-01-04 03:50,EUR,French Final Services PMI,Low,52.6,52.6,52.9
2017-01-04 03:55,EUR,German Final Services PMI,Low,53.8,53.8,54.3
2017-01-04 04:00,EUR,Final Services PMI,Low,53.1,53.1,53.7
2017-01-04 04:30,GBP,Construction PMI,High,52.6,52.8,54.2
2017-01-04 05:00,EUR,Core CPI Flash Estimate y/y,Medium,0.8%,0.8%,0.9%
2017-01-04 14:00,USD,FOMC Meeting Minutes,High,,,
2017-01-04 15:29,USD,Total Vehicle Sales,Low,17.8M,17.9M,18.4M
2017-01-04 15:29,USD,Wards Total Vehicle Sales,Low,17.7M,17.6M,18.3M
2017-01-04 17:30,AUD,AIG Services Index,Low,,51.1,57.7
2017-01-04 18:50,JPY,Monetary Base y/y,Low,22.3%,21.5%,23.1%
2017-01-04 20:45,CNY,Caixin Services PMI,Medium,53.3,53.1,53.4
2017-01-04 22:45,JPY,10-y Bond Auction,Low,,0.03|3.8,0.06|3.6
2017-01-05 00:00,CAD,IPPI m/m,Low,0.2%,0.7%,0.3%
2017-01-05 00:00,EUR,Italian Prelim CPI m/m,Low,,,
2017-01-05 00:00,USD,Unemployment Claims,High,262K,263K,235K
2017-01-05 03:15,CHF,CPI m/m,Low,-0.1%,-0.2%,-0.1%
2017-01-05 04:10,EUR,Retail PMI,Low,,48.6,50.4
2017-01-05 04:30,GBP,Final Services PMI,High,54.8,55.2,56.2
2017-01-05 04:50,EUR,Spanish 10-y Bond Auction,Low,,1.54|2.0,1.45|1.4
2017-01-05 05:00,EUR,PPI m/m,Low,0.2%,0.8%,0.3%
2017-01-05 05:03,EUR,French 10-y Bond Auction,Low,,0.46|2.0,0.78|2.0
2017-01-05 07:30,USD,Challenger Job Cuts y/y,Low,,-13.0%,42.4%
2017-01-05 08:00,GBP,MPC Member Haldane Speaks,Medium,,,
2017-01-05 08:15,USD,ADP Non-Farm Employment Change,High,171K,215K,153K
2017-01-05 08:30,CAD,RMPI m/m,Medium,-1.5%,3.3%,-2.0%
2017-01-05 09:45,USD,Final Services PMI,Low,53.4,53.4,53.9
2017-01-05 10:00,USD,ISM Services PMI,High,56.6,57.2,57.2
2017-01-05 10:30,USD,Natural Gas Storage,Low,-97B,-237B,-49B
2017-01-05 11:00,USD,Crude Oil Inventories,High,-1.8M,0.6M,-7.1M
2017-01-05 19:00,JPY,Average Cash Earnings y/y,Low,0.2%,0.1%,0.2%
2017-01-05 19:30,AUD,Goods Trade Balance,Medium,-0.55B,-1.12B,1.24B
2017-01-06 00:00,CAD,Trade Balance,High,-1.6B,-1.0B,0.5B
2017-01-06 00:00,CAD,Unemployment Rate,High,6.9%,6.8%,6.9%
2017-01-06 00:00,EUR,German Retail Sales m/m,Medium,-0.8%,2.5%,-1.8%
2017-01-06 00:00,USD,Average Hourly Earnings m/m,High,0.3%,-0.1%,0.4%
2017-01-06 00:00,USD,Factory Orders m/m,Medium,-2.1%,2.8%,-2.4%
2017-01-06 00:00,USD,Non-Farm Employment Change,High,175K,204K,156K
2017-01-06 00:00,USD,Trade Balance,Medium,-42.2B,-42.4B,-45.2B
2017-01-06 00:00,USD,Unemployment Rate,High,4.7%,4.6%,4.7%
2017-01-06 02:00,EUR,German Factory Orders m/m,Medium,-2.5%,5.0%,-2.5%
2017-01-06 02:45,EUR,French Trade Balance,Low,-4.8B,-5.2B,-4.4B
2017-01-06 03:00,CHF,Foreign Currency Reserves,Low,,648B,645B
2017-01-06 05:00,EUR,Retail Sales m/m,Low,-0.3%,1.4%,-0.4%
2017-01-06 08:30,CAD,Employment Change,High,-5.1K,10.7K,53.7K
2017-01-06 10:00,CAD,Ivey PMI,Medium,56.0,56.8,60.8
2017-01-06 12:15,USD,FOMC Member Evans Speaks,Medium,,,
2017-01-08 17:30,AUD,AIG Construction Index,Low,,46.6,47.0
2017-01-08 19:30,AUD,Building Approvals m/m,Medium,4.6%,-11.8%,7.0%
2017-01-09 00:00,AUD,ANZ Job Advertisements m/m,Low,,1.6%,-1.9%
2017-01-09 00:00,EUR,German Trade Balance,Low,20.8B,20.6B,21.7B
2017-01-09 02:00,EUR,German Industrial Production m/m,Low,0.7%,0.5%,0.4%
2017-01-09 03:15,CHF,Retail Sales y/y,Low,0.4%,-0.7%,0.9%
2017-01-09 03:30,GBP,Halifax HPI m/m,Medium,0.3%,0.6%,1.7%
2017-01-09 04:00,EUR,Italian Monthly Unemployment Rate,Low,11.6%,11.8%,11.9%
2017-01-09 04:30,EUR,Sentix Investor Confidence,Low,12.6,10.0,18.2
2017-01-09 05:00,EUR,Unemployment Rate,Low,9.8%,9.8%,9.8%
2017-01-09 10:00,USD,Labor Market Conditions Index m/m,Low,,2.1,-0.3
2017-01-09 10:30,CAD,BOC Business Outlook Survey,Medium,,,
2017-01-09 15:00,USD,Consumer Credit m/m,Low,18.3B,16.2B,24.5B
2017-01-09 19:01,GBP,BRC Retail Sales Monitor y/y,Low,,0.6%,1.0%
2017-01-09 19:30,AUD,Retail Sales m/m,High,0.4%,0.5%,0.2%
2017-01-09 20:30,CNY,CPI y/y,High,2.2%,2.3%,2.1%
2017-01-10 00:00,CNY,PPI y/y,Medium,4.6%,3.3%,5.5%
2017-01-10 00:00,JPY,Consumer Confidence,Low,41.3,40.9,43.1
2017-01-10 00:00,USD,Final Wholesale Inventories m/m,Low,0.9%,0.9%,1.0%
2017-01-10 01:45,CHF,Unemployment Rate,Low,3.3%,3.3%,3.3%
2017-01-10 02:45,EUR,French Industrial Production m/m,Low,0.5%,-0.1%,2.2%
2017-01-10 06:00,USD,NFIB Small Business Index,Low,99.6,98.4,105.8
2017-01-10 08:13,CAD,Housing Starts,Low,187K,187K,207K
2017-01-10 08:30,CAD,Building Permits m/m,Medium,2.4%,10.5%,-0.1%
