datetime,currency,title,impact,forecast,previous,actual
2018-09-02 18:30,AUD,AIG Manufacturing Index,Low,,52.0,56.7
2018-09-02 18:45,NZD,Overseas Trade Index q/q,Low,1.1%,-2.0%,0.6%
2018-09-02 19:50,JPY,Capital Spending q/y,Low,6.6%,3.4%,12.8%
2018-09-02 20:30,JPY,Final Manufacturing PMI,Low,52.5,52.5,52.5
2018-09-02 21:00,AUD,MI Inflation Gauge m/m,Low,,0.1%,0.1%
2018-09-02 21:30,AUD,Retail Sales m/m,High,0.3%,0.4%,0.0%
2018-09-02 21:45,CNY,Caixin Manufacturing PMI,Low,50.7,50.8,50.6
2018-09-03 00:00,AUD,ANZ Job Advertisements m/m,Low,,1.4%,-0.6%
2018-09-03 00:00,AUD,Company Operating Profits q/q,Medium,1.4%,5.9%,2.0%
2018-09-03 00:00,EUR,Spanish Manufacturing PMI,Low,52.5,52.9,53.0
2018-09-03 01:40,JPY,BOJ Gov Kuroda Speaks,High,,,
2018-09-03 02:30,AUD,Commodity Prices y/y,Low,,7.5%,6.7%
2018-09-03 03:15,CHF,Retail Sales y/y,Low,1.2%,0.2%,-0.3%
2018-09-03 03:30,CHF,Manufacturing PMI,Low,61.0,61.9,64.8
2018-09-03 03:45,EUR,Italian Manufacturing PMI,Low,51.2,51.5,50.1
2018-09-03 03:50,EUR,French Final Manufacturing PMI,Low,53.7,53.7,53.5
2018-09-03 03:55,EUR,German Final Manufacturing PMI,Low,56.1,56.1,55.9
2018-09-03 04:00,EUR,Final Manufacturing PMI,Low,54.6,54.6,54.6
2018-09-03 04:30,GBP,Final Manufacturing PMI,High,53.9,53.8,52.8
2018-09-03 13:15,EUR,German Buba President Weidmann Speaks,Medium,,,
2018-09-03 19:01,GBP,BRC Retail Sales Monitor y/y,Low,1.2%,0.5%,0.2%
2018-09-03 19:50,JPY,Monetary Base y/y,Low,6.3%,7.0%,6.9%
2018-09-03 21:30,AUD,Current Account,Medium,-11.1B,-11.7B,-13.5B
2018-09-04 00:00,AUD,Cash Rate,Medium,1.50%,1.50%,1.50%
2018-09-04 00:00,USD,Construction Spending m/m,Low,0.5%,-0.8%,0.1%
2018-09-04 00:00,USD,ISM Manufacturing Prices,Low,74.0,73.2,72.1
2018-09-04 00:30,AUD,RBA Rate Statement,High,,,
2018-09-04 03:00,EUR,Spanish Unemployment Change,Low,35.2K,-27.1K,47.0K
2018-09-04 03:15,CHF,CPI m/m,Low,0.0%,-0.2%,0.0%
2018-09-04 04:30,GBP,Construction PMI,Medium,54.9,55.8,52.9
2018-09-04 05:00,EUR,PPI m/m,Low,0.3%,0.4%,0.4%
2018-09-04 07:30,AUD,RBA Gov Lowe Speaks,High,,,
2018-09-04 08:15,GBP,Monetary Policy Report Hearings,High,,,
2018-09-04 09:30,CAD,Manufacturing PMI,Low,,56.9,56.8
2018-09-04 09:45,USD,Final Manufacturing PMI,Low,54.5,54.5,54.7
2018-09-04 10:00,USD,ISM Manufacturing PMI,High,57.6,58.1,61.3
