datetime,currency,title,impact,forecast,previous,actual
2009-09-01 00:00,AUD,Current Account,Medium,-10.3B,-6.3B,-13.3B
2009-09-01 00:00,AUD,RBA Rate Statement,High,,,
2009-09-01 00:00,EUR,German Final Manufacturing PMI,Low,49.0,49.0,49.2
2009-09-01 00:00,GBP,Mortgage Approvals,Low,51K,48K,50K
2009-09-01 00:00,GBP,Net Lending to Individuals m/m,Medium,0.4B,0.2B,-0.6B
2009-09-01 00:00,USD,Construction Spending m/m,Low,-0.1%,0.1%,-0.2%
2009-09-01 00:00,USD,ISM Manufacturing Prices,Low,57.3,55.0,65.0
2009-09-01 00:00,USD,Pending Home Sales m/m,High,1.7%,3.6%,3.2%
2009-09-01 00:30,AUD,Cash Rate,High,3.00%,3.00%,3.00%
2009-09-01 01:45,CHF,GDP q/q,Medium,-0.9%,-0.9%,-0.3%
2009-09-01 02:00,EUR,German Retail Sales m/m,Medium,0.7%,-1.3%,0.7%
2009-09-01 02:30,AUD,Commodity Prices y/y,Medium,,-32.1%,-31.8%
2009-09-01 03:15,EUR,Spanish Manufacturing PMI,Low,,47.3,47.2
2009-09-01 03:30,CHF,Manufacturing PMI,Medium,47.1,44.3,50.2
2009-09-01 03:45,EUR,Italian Manufacturing PMI,Low,46.1,45.4,44.2
2009-09-01 03:50,EUR,French Final Manufacturing PMI,Low,50.2,50.2,50.8
2009-09-01 03:55,EUR,German Unemployment Change,Medium,33K,-5K,-1K
2009-09-01 04:00,EUR,Final Manufacturing PMI,Low,47.9,47.9,48.2
2009-09-01 04:30,GBP,Final Manufacturing PMI,High,51.5,50.2,49.7
2009-09-01 05:00,EUR,Unemployment Rate,Medium,9.5%,9.4%,9.5%
2009-09-01 10:00,USD,ISM Manufacturing PMI,High,50.6,48.9,52.9
2009-09-01 10:30,NZD,GDT Price Index,Low,,24.3%,23.9%
2009-09-01 15:29,USD,Total Vehicle Sales,Low,13.1M,11.2M,14.1M
2009-09-01 19:50,JPY,Monetary Base y/y,Low,6.6%,6.1%,6.1%
2009-09-01 21:30,AUD,GDP q/q,High,0.3%,0.4%,0.6%
2009-09-02 00:00,EUR,PPI m/m,Low,-0.5%,0.4%,-0.8%
2009-09-02 00:00,USD,Revised Unit Labor Costs q/q,Low,-5.7%,-5.8%,-5.9%
2009-09-02 03:00,EUR,Spanish Unemployment Change,Low,,-20.8K,85.0K
2009-09-02 04:30,GBP,Construction PMI,Medium,48.1,47.0,47.7
2009-09-02 05:00,EUR,Revised GDP q/q,Medium,-0.1%,-0.1%,-0.1%
2009-09-02 07:30,USD,Challenger Job Cuts y/y,Low,,-5.7%,-13.8%
2009-09-02 08:15,USD,ADP Non-Farm Employment Change,High,-250K,-360K,-298K
2009-09-02 08:30,USD,Revised Nonfarm Productivity q/q,Medium,6.5%,6.4%,6.6%
2009-09-02 10:00,USD,Factory Orders m/m,Medium,2.3%,0.9%,1.3%
2009-09-02 10:30,USD,Crude Oil Inventories,Medium,-0.8M,0.2M,-0.4M
2009-09-02 11:30,USD,FOMC Member Lockhart Speaks,Medium,,,
2009-09-02 14:00,USD,FOMC Meeting Minutes,High,,,
2009-09-02 19:30,AUD,AIG Services Index,Low,,44.1,48.0
2009-09-02 21:00,CNY,Non-Manufacturing PMI,Low,,58.9,59.9
2009-09-02 21:30,AUD,Goods Trade Balance,High,-0.80B,-0.54B,-1.56B
2009-09-02 23:03,NZD,ANZ Commodity Prices m/m,Low,,1.0%,4.3%
2009-09-03 00:00,USD,Unemployment Claims,High,563K,574K,570K
2009-09-03 03:15,EUR,Spanish Services PMI,Low,,40.8,45.3
2009-09-03 03:45,EUR,Italian Services PMI,Low,46.2,44.5,46.4
2009-09-03 03:50,EUR,French Final Services PMI,Low,48.9,48.9,49.3
2009-09-03 03:55,EUR,German Final Services PMI,Low,54.1,54.1,53.8
2009-09-03 04:00,EUR,Final Services PMI,Low,49.5,49.5,49.9
2009-09-03 04:30,GBP,Final Services PMI,High,53.9,53.2,54.1
2009-09-03 05:00,EUR,Retail Sales m/m,Medium,0.2%,0.0%,-0.2%
2009-09-03 05:09,EUR,French 10-y Bond Auction,Low,,3.82|1.7,3.56|1.9
2009-09-03 05:39,GBP,30-y Bond Auction,Low,,4.46|1.8,4.17|1.6
2009-09-03 07:45,EUR,Main Refinancing Rate,High,1.00%,1.00%,1.00%
2009-09-03 08:30,EUR,ECB Press Conference,High,,,
2009-09-03 10:00,USD,ISM Services PMI,High,48.3,46.4,48.4
2009-09-03 10:30,USD,Natural Gas Storage,Low,67B,54B,65B
2009-09-03 19:50,JPY,Capital Spending q/y,Medium,-22.9%,-25.3%,-21.7%
2009-09-04 00:00,CAD,Unemployment Rate,High,8.7%,8.6%,8.7%
2009-09-04 00:00,USD,Average Hourly Earnings m/m,Medium,0.1%,0.3%,0.3%
2009-09-04 00:00,USD,Unemployment Rate,High,9.5%,9.4%,9.7%
2009-09-04 02:45,EUR,French Gov Budget Balance,Low,,-86.6B,-109.0B
2009-09-04 02:50,EUR,ECB President Trichet Speaks,Medium,,,
2009-09-04 03:00,CHF,Foreign Currency Reserves,Medium,,81B,82B
2009-09-04 03:15,CHF,CPI m/m,Medium,0.3%,-0.7%,0.1%
2009-09-04 04:00,EUR,Italian Trade Balance,Low,0.93B,1.16B,-0.63B
2009-09-04 07:00,CAD,Employment Change,High,-12.4K,-44.5K,27.1K
2009-09-04 08:30,USD,Non-Farm Employment Change,High,-223K,-276K,-216K
2009-09-04 10:00,CAD,Ivey PMI,High,54.3,51.8,55.7
2009-09-04 15:29,All,G20 Meetings,Medium,,,
2009-09-05 11:30,USD,Treasury Sec Geithner Speaks,High,,,
2009-09-05 15:29,All,G20 Meetings,Medium,,,
2009-09-06 19:30,AUD,AIG Construction Index,Low,,39.5,42.4
2009-09-06 21:30,AUD,ANZ Job Advertisements m/m,Medium,,-1.7%,4.1%
2009-09-07 04:30,EUR,Sentix Investor Confidence,Low,-13.5,-17.0,-14.6
2009-09-07 06:00,EUR,German Factory Orders m/m,Medium,2.0%,3.8%,3.5%
2009-09-07 19:01,GBP,BRC Retail Sales Monitor y/y,Medium,,1.8%,-0.1%
2009-09-07 19:50,JPY,Bank Lending y/y,Low,,2.1%,1.8%
2009-09-07 21:30,AUD,NAB Business Confidence,Medium,,10,18
2009-09-08 00:00,GBP,Industrial Production m/m,Low,0.3%,0.6%,0.5%
2009-09-08 00:00,JPY,Current Account,Low,1.41T,1.80T,1.16T
2009-09-08 00:00,JPY,M2 Money Stock y/y,Low,2.7%,2.7%,2.8%
2009-09-08 01:00,JPY,Economy Watchers Sentiment,Low,43.1,42.4,41.7
2009-09-08 01:45,CHF,Unemployment Rate,Low,4.1%,3.9%,4.0%
2009-09-08 02:00,EUR,German Trade Balance,Low,11.2B,10.9B,12.4B
2009-09-08 04:30,GBP,Manufacturing Production m/m,High,0.3%,0.6%,0.9%
2009-09-08 05:39,GBP,10-y Bond Auction,Low,,3.93|1.9,3.78|2.2
2009-09-08 06:00,EUR,German Industrial Production m/m,Medium,1.6%,0.8%,-0.9%
2009-09-08 07:30,USD,NFIB Small Business Index,Low,,86.5,88.6
2009-09-08 08:30,CAD,Building Permits m/m,High,0.5%,1.2%,-11.4%
2009-09-08 10:00,GBP,NIESR GDP Estimate,Medium,,-0.3%,0.2%
2009-09-08 10:45,EUR,German Buba President Weber Speaks,Medium,,,
2009-09-08 15:00,USD,Consumer Credit m/m,Low,-3.8B,-15.5B,-21.6B
2009-09-08 19:01,GBP,Nationwide Consumer Confidence,Medium,62,61,63
2009-09-08 21:00,AUD,Westpac Consumer Sentiment,Medium,,3.7%,5.2%
2009-09-08 21:30,AUD,Home Loans m/m,High,-1.5%,0.4%,-2.0%
2009-09-09 00:00,AUD,Retail Sales m/m,High,0.6%,-0.8%,-1.0%
2009-09-09 00:00,GBP,BRC Shop Price Index y/y,Low,,0.5%,-0.1%
2009-09-09 01:00,JPY,Leading Indicators,Low,81.9%,80.9%,83.0%
2009-09-09 02:00,EUR,German Final CPI m/m,Low,0.2%,0.2%,0.2%
2009-09-09 02:03,JPY,Prelim Machine Tool Orders y/y,Low,,-72.3%,-71.3%
2009-09-09 04:30,GBP,Goods Trade Balance,Medium,-6.3B,-6.5B,-6.5B
2009-09-09 08:00,USD,FOMC Member Evans Speaks,Medium,,,
2009-09-09 08:15,CAD,Housing Starts,High,138K,134K,150K
2009-09-09 10:00,USD,JOLTS Job Openings,Low,,2.51M,2.39M
2009-09-09 13:00,USD,10-y Bond Auction,Medium,,3.73|2.5,3.51|2.8
2009-09-09 14:00,USD,Beige Book,Medium,,,
2009-09-09 15:29,All,OPEC Meetings,Low,,,
2009-09-09 17:00,NZD,Official Cash Rate,High,2.50%,2.50%,2.50%
2009-09-09 18:45,NZD,Overseas Trade Index q/q,Low,-2.9%,-2.7%,-9.0%
2009-09-09 19:50,JPY,Core Machinery Orders m/m,Medium,-3.2%,9.7%,-9.3%
2009-09-09 21:00,AUD,MI Inflation Expectations,Medium,,3.5%,3.5%
2009-09-09 21:30,AUD,Employment Change,High,-14.3K,33.6K,-27.1K
2009-09-10 00:00,AUD,Unemployment Rate,High,5.9%,5.8%,5.8%
2009-09-10 00:00,CAD,Overnight Rate,High,0.25%,0.25%,0.25%
2009-09-10 00:00,EUR,French Final Private Payrolls q/q,Low,-0.5%,-0.5%,-0.7%
2009-09-10 00:00,EUR,French Trade Balance,Low,-3.9B,-3.5B,-1.3B
2009-09-10 00:00,GBP,Halifax HPI m/m,High,1.0%,1.2%,0.8%
2009-09-10 00:00,GBP,MPC Rate Statement,High,,,
2009-09-10 00:00,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2009-09-10 00:00,JPY,PPI y/y,Low,-8.3%,-8.5%,-8.5%
2009-09-10 00:00,NZD,RBNZ Monetary Policy Statement,Medium,,,
2009-09-10 00:00,NZD,RBNZ Press Conference,High,,,
2009-09-10 00:00,NZD,RBNZ Rate Statement,High,,,
2009-09-10 00:00,USD,30-y Bond Auction,Low,,4.54|2.5,4.24|2.9
2009-09-10 00:00,USD,Trade Balance,High,-27.1B,-27.5B,-32.0B
2009-09-10 00:00,USD,Unemployment Claims,High,560K,576K,550K
2009-09-10 02:45,EUR,French Industrial Production m/m,Medium,0.6%,0.2%,0.1%
2009-09-10 04:00,EUR,ECB Monthly Bulletin,Medium,,,
2009-09-10 04:30,EUR,German Buba President Weber Speaks,Medium,,,
2009-09-10 05:00,GBP,CB Leading Index m/m,Low,,1.0%,0.7%
2009-09-10 07:00,GBP,Asset Purchase Facility,High,175B,175B,175B
2009-09-10 08:15,EUR,German Buba President Weber Speaks,Low,,,
2009-09-10 08:30,CAD,Trade Balance,High,-0.1B,0.0B,-1.4B
2009-09-10 09:00,CAD,BOC Rate Statement,High,,,
2009-09-10 10:30,USD,Natural Gas Storage,Low,77B,65B,69B
2009-09-10 11:00,USD,Crude Oil Inventories,Medium,-1.5M,-0.4M,-5.9M
2009-09-10 12:30,USD,FOMC Member Lockhart Speaks,Medium,,,
2009-09-10 13:00,USD,Treasury Sec Geithner Speaks,Medium,,,
2009-09-10 16:15,USD,FOMC Member Kohn Speaks,Medium,,,
2009-09-10 18:48,NZD,FPI m/m,Low,,0.6%,-0.9%
2009-09-10 19:50,JPY,Final GDP q/q,Medium,0.9%,0.9%,0.6%
2009-09-10 22:00,CNY,Industrial Production y/y,High,11.9%,10.8%,12.3%
2009-09-10 22:10,CNY,New Loans,Medium,,356B,410B
2009-09-10 23:27,CNY,USD-Denominated Trade Balance,High,13.9B,10.6B,15.7B
2009-09-11 00:00,CNY,CPI y/y,Medium,-1.3%,-1.8%,-1.2%
2009-09-11 00:00,CNY,Fixed Asset Investment ytd/y,Medium,32.7%,32.9%,33.0%
2009-09-11 00:00,CNY,M2 Money Supply y/y,Low,28.4%,28.4%,28.5%
2009-09-11 00:00,CNY,NBS Press Conference,Medium,,,
2009-09-11 00:00,CNY,PPI y/y,Medium,-7.8%,-8.2%,-7.9%
2009-09-11 00:00,CNY,Retail Sales y/y,Low,15.3%,15.2%,15.4%
2009-09-11 00:00,GBP,PPI Output m/m,Low,0.3%,0.2%,0.2%
2009-09-11 00:00,JPY,Final GDP Price Index y/y,Low,0.5%,0.5%,0.5%
2009-09-11 00:00,USD,Import Prices m/m,Medium,1.0%,-0.7%,2.0%
2009-09-11 00:00,USD,Prelim UoM Inflation Expectations,Low,,2.8%,2.6%
2009-09-11 01:00,JPY,Consumer Confidence,Low,41.1,39.4,40.1
2009-09-11 02:00,EUR,German WPI m/m,Low,0.3%,-0.5%,0.7%
2009-09-11 04:00,EUR,Italian Industrial Production m/m,Low,0.4%,-0.6%,1.0%
2009-09-11 04:30,GBP,PPI Input m/m,High,0.9%,-1.1%,2.2%
2009-09-11 08:30,CAD,NHPI m/m,Medium,-0.1%,-0.2%,0.3%
2009-09-11 09:30,USD,FOMC Member Evans Speaks,Low,,,
2009-09-11 09:55,USD,Prelim UoM Consumer Sentiment,Medium,67.2,65.7,70.2
2009-09-11 10:00,USD,Final Wholesale Inventories m/m,Low,-1.0%,-2.1%,-1.4%
2009-09-11 14:00,USD,Federal Budget Balance,Medium,-155.5B,-180.7B,-111.4B
2009-09-11 16:45,USD,Treasury Sec Geithner Speaks,Medium,,,
2009-09-13 18:45,NZD,Core Retail Sales m/m,High,0.5%,-0.6%,-0.5%
2009-09-14 00:00,EUR,Final Employment Change q/q,Low,,-0.7%,-0.5%
2009-09-14 00:00,NZD,Retail Sales m/m,Medium,0.6%,-0.1%,-0.5%
2009-09-14 00:30,JPY,Revised Industrial Production m/m,Low,1.9%,1.9%,2.1%
2009-09-14 03:15,CHF,PPI m/m,Medium,0.1%,0.0%,0.1%
2009-09-14 05:00,EUR,Industrial Production m/m,Medium,-0.3%,-0.2%,-0.3%
2009-09-14 08:30,CAD,Capacity Utilization Rate,Low,65.8%,70.2%,67.4%
2009-09-14 08:35,USD,FOMC Member Duke Speaks,Low,,,
2009-09-14 12:10,USD,President Obama Speaks,Low,,,
2009-09-14 12:30,USD,FOMC Member Lacker Speaks,Medium,,,
2009-09-14 15:50,USD,FOMC Member Yellen Speaks,Medium,,,
2009-09-14 18:00,NZD,REINZ HPI m/m,Medium,,1.0%,1.2%
2009-09-14 18:45,NZD,Manufacturing Sales q/q,Low,,-1.3%,-4.8%
2009-09-14 19:01,GBP,RICS House Price Balance,Medium,-1%,-6%,11%
2009-09-14 21:30,AUD,Monetary Policy Meeting Minutes,High,,,
2009-09-14 22:10,CNY,Foreign Direct Investment ytd/y,Low,,-20.3%,-17.5%
2009-09-15 00:00,AUD,Housing Starts q/q,Medium,2.1%,-2.1%,-3.7%
2009-09-15 00:00,CAD,New Motor Vehicle Sales m/m,Low,5.1%,-0.5%,5.3%
2009-09-15 00:00,EUR,ZEW Economic Sentiment,Medium,57.8,54.9,59.6
2009-09-15 00:00,GBP,Core CPI y/y,Low,1.6%,1.8%,1.8%
2009-09-15 00:00,GBP,ONS HPI y/y,Low,-9.5%,-10.7%,-8.3%
2009-09-15 00:00,GBP,RPI y/y,Medium,-1.5%,-1.4%,-1.3%
2009-09-15 00:00,USD,Business Inventories m/m,Medium,-0.8%,-1.4%,-1.0%
2009-09-15 00:00,USD,Core PPI m/m,Medium,0.1%,-0.1%,0.2%
2009-09-15 00:00,USD,Core Retail Sales m/m,High,0.4%,-0.5%,1.1%
2009-09-15 00:00,USD,PPI m/m,High,0.9%,-0.9%,1.7%
2009-09-15 00:00,USD,RCM/TIPP Economic Optimism,Low,52.1,50.3,52.5
2009-09-15 00:00,USD,Retail Sales m/m,High,1.9%,-0.2%,2.7%
2009-09-15 02:45,EUR,French Final CPI m/m,Low,0.4%,-0.4%,0.5%
2009-09-15 03:15,CHF,Industrial Production q/q,Medium,7.8%,-13.1%,2.7%
2009-09-15 04:30,GBP,CPI y/y,High,1.4%,1.8%,1.6%
2009-09-15 04:45,GBP,Monetary Policy Report Hearings,High,,,
2009-09-15 05:00,EUR,German ZEW Economic Sentiment,High,59.9,56.1,57.7
2009-09-15 08:29,USD,Empire State Manufacturing Index,Medium,14.7,12.1,18.9
2009-09-15 08:30,CAD,Labor Productivity q/q,Medium,0.4%,0.0%,0.0%
2009-09-15 09:30,CAD,Gov Council Member Murray Speaks,Medium,,,
2009-09-15 10:00,USD,Fed Chairman Bernanke Speaks,High,,,
2009-09-15 21:00,AUD,MI Leading Index m/m,Medium,,0.9%,1.1%
2009-09-16 00:00,EUR,Final CPI y/y,Medium,-0.2%,-0.2%,-0.2%
2009-09-16 00:00,EUR,Final Core CPI y/y,Medium,1.2%,1.3%,1.3%
2009-09-16 00:00,GBP,Average Earnings Index 3m/y,Medium,2.1%,2.5%,1.7%
2009-09-16 00:00,GBP,Unemployment Rate,Low,8.0%,7.8%,7.9%
2009-09-16 00:00,USD,CPI m/m,Medium,0.3%,0.0%,0.4%
2009-09-16 00:00,USD,CPI y/y,High,-1.7%,-2.1%,-1.5%
2009-09-16 00:00,USD,Core CPI m/m,High,0.1%,0.1%,0.1%
2009-09-16 00:00,USD,Current Account,Medium,-92B,-105B,-99B
2009-09-16 00:00,USD,Industrial Production m/m,Medium,0.7%,1.0%,0.8%
2009-09-16 03:15,CHF,Retail Sales y/y,High,1.0%,0.9%,1.0%
2009-09-16 04:30,GBP,Claimant Count Change,High,24.7K,25.2K,24.4K
2009-09-16 05:00,CHF,UBS Economic Expectations,Medium,,18.6,58.0
2009-09-16 05:08,EUR,German 10-y Bond Auction,Low,,3.43|1.8,3.28|1.6
2009-09-16 08:30,CAD,Manufacturing Sales m/m,Medium,2.4%,2.2%,5.5%
2009-09-16 09:00,USD,TIC Long-Term Purchases,High,65.3B,90.2B,15.3B
2009-09-16 09:15,USD,Capacity Utilization Rate,Medium,69.1%,69.0%,69.6%
2009-09-16 10:30,USD,Crude Oil Inventories,Medium,-2.6M,-5.9M,-4.7M
2009-09-16 13:00,USD,NAHB Housing Market Index,Low,19,18,19
2009-09-16 18:23,NZD,BusinessNZ Manufacturing Index,Low,,49.6,48.7
2009-09-16 19:50,JPY,BSI Manufacturing Index,Medium,-11.4,-13.2,15.5
2009-09-16 21:30,AUD,RBA Bulletin,Low,,,
2009-09-16 23:39,JPY,Monetary Policy Statement,Medium,,,
2009-09-17 00:00,CAD,CPI m/m,Medium,0.2%,-0.3%,0.0%
2009-09-17 00:00,CHF,SNB Monetary Policy Assessment,High,,,
2009-09-17 00:00,GBP,Consumer Inflation Expectations,Medium,,2.4%,2.4%
2009-09-17 00:00,JPY,Overnight Call Rate,Medium,0.10%,0.10%,0.10%
2009-09-17 00:00,JPY,Tertiary Industry Activity m/m,Medium,0.6%,0.2%,0.6%
2009-09-17 00:00,USD,Building Permits,High,0.58M,0.56M,0.58M
2009-09-17 00:00,USD,Housing Starts,Medium,0.60M,0.59M,0.60M
2009-09-17 00:00,USD,Unemployment Claims,High,554K,557K,545K
2009-09-17 02:10,AUD,RBA Annual Report,Low,,,
2009-09-17 03:27,JPY,BOJ Press Conference,High,,,
2009-09-17 04:30,GBP,Retail Sales m/m,High,0.2%,0.2%,0.0%
2009-09-17 04:41,EUR,Spanish 10-y Bond Auction,Low,,3.71|2.7,3.87|1.8
2009-09-17 05:00,EUR,Trade Balance,Low,1.2B,2.3B,6.8B
2009-09-17 06:00,GBP,CBI Industrial Order Expectations,Medium,-49,-54,-48
2009-09-17 07:00,CAD,Core CPI m/m,High,0.1%,0.0%,0.1%
2009-09-17 08:00,CHF,Libor Rate,High,0.25%,0.25%,0.25%
2009-09-17 08:30,CAD,Leading Index m/m,Medium,0.5%,0.6%,1.1%
2009-09-17 10:00,USD,Philly Fed Manufacturing Index,Medium,8.1,4.2,14.1
2009-09-17 10:30,USD,Natural Gas Storage,Low,74B,69B,66B
2009-09-18 00:00,GBP,M4 Money Supply m/m,Low,0.7%,1.3%,0.1%
2009-09-18 01:00,JPY,BOJ Monthly Report,Medium,,,
2009-09-18 02:00,EUR,German PPI m/m,Medium,0.1%,-1.5%,0.5%
2009-09-18 04:00,EUR,Current Account,Medium,-4.3B,-4.3B,6.6B
2009-09-18 04:30,GBP,Public Sector Net Borrowing,High,17.7B,8.0B,16.1B
2009-09-18 08:30,CAD,Wholesale Sales m/m,Medium,0.7%,0.8%,2.8%
2009-09-20 18:45,NZD,Visitor Arrivals m/m,Low,,3.9%,-0.8%
2009-09-20 19:01,GBP,Rightmove HPI m/m,Medium,,-2.2%,0.6%
2009-09-20 21:30,AUD,New Motor Vehicle Sales m/m,Low,,-6.9%,0.3%
2009-09-20 23:00,NZD,Credit Card Spending y/y,Low,,-1.9%,0.1%
2009-09-21 00:00,GBP,BOE Quarterly Bulletin,Low,,,
2009-09-21 06:00,EUR,German Buba Monthly Report,Low,,,
2009-09-21 06:05,GBP,MPC Member Sentance Speaks,Medium,,,
2009-09-21 08:30,CAD,Foreign Securities Purchases,Medium,7.76B,10.51B,0.35B
2009-09-21 10:00,USD,CB Leading Index m/m,Low,0.8%,0.9%,0.6%
2009-09-21 18:45,NZD,Current Account,High,-1.88B,-0.68B,0.12B
2009-09-22 00:00,CAD,Retail Sales m/m,Medium,0.8%,1.0%,-0.6%
2009-09-22 01:45,CHF,SECO Economic Forecasts,Medium,,,
2009-09-22 02:15,CHF,Trade Balance,Medium,2.03B,2.21B,1.79B
2009-09-22 04:00,EUR,Italian Quarterly Unemployment Rate,Low,7.7%,7.3%,7.4%
2009-09-22 08:30,CAD,Core Retail Sales m/m,High,0.1%,1.1%,-0.8%
2009-09-22 09:59,USD,Richmond Manufacturing Index,Low,17,14,14
2009-09-22 10:00,USD,HPI m/m,Low,0.5%,0.1%,0.3%
2009-09-22 18:45,NZD,GDP q/q,High,-0.2%,-0.8%,0.1%
2009-09-23 00:00,EUR,Flash Services PMI,Medium,50.5,49.9,50.6
2009-09-23 00:00,EUR,French Consumer Spending m/m,Low,0.3%,1.5%,-1.2%
2009-09-23 00:00,EUR,French Flash Services PMI,Medium,50.1,49.3,52.2
2009-09-23 00:00,EUR,German Flash Services PMI,Medium,54.0,53.8,52.2
2009-09-23 00:00,GBP,High Street Lending,Medium,41.1K,38.2K,38.1K
2009-09-23 00:00,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9
2009-09-23 00:00,USD,FOMC Statement,High,,,
2009-09-23 02:45,EUR,French Consumer Spending m/m,Medium,0.2%,-1.2%,-1.0%
2009-09-23 03:00,EUR,French Flash Manufacturing PMI,Medium,51.4,50.8,52.5
2009-09-23 03:30,EUR,German Flash Manufacturing PMI,Medium,50.9,49.2,49.6
2009-09-23 04:00,EUR,Flash Manufacturing PMI,Medium,49.8,48.2,49.0
2009-09-23 04:30,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,9-0-0,0-0-9
2009-09-23 05:00,EUR,Industrial New Orders m/m,Medium,2.1%,4.0%,2.6%
2009-09-23 07:35,CAD,Gov Council Member Longworth Speaks,Medium,,,
2009-09-23 08:10,GBP,MPC Member Barker Speaks,Medium,,,
