datetime,currency,title,impact,forecast,previous,actual
2013-11-01 00:00,USD,ISM Manufacturing Prices,Low,55.1,56.5,55.5
2013-11-01 01:30,AUD,Commodity Prices y/y,Low,,-3.1%,-1.0%
2013-11-01 04:30,CHF,Manufacturing PMI,Medium,55.4,55.3,54.2
2013-11-01 05:30,GBP,Final Manufacturing PMI,High,56.3,56.3,56.0
2013-11-01 09:00,USD,Final Manufacturing PMI,Low,51.1,51.1,51.8
2013-11-01 09:10,USD,FOMC Member Bullard Speaks,High,,,
2013-11-01 09:30,CAD,Manufacturing PMI,Low,,54.2,55.6
2013-11-01 10:00,USD,ISM Manufacturing PMI,High,55.3,56.2,56.4
2013-11-01 16:29,USD,Total Vehicle Sales,Low,15.5M,15.3M,15.2M
2013-11-02 21:00,CNY,Non-Manufacturing PMI,Medium,,55.4,56.3
2013-11-03 18:30,AUD,MI Inflation Gauge m/m,Low,,0.2%,0.1%
2013-11-03 19:00,NZD,ANZ Commodity Prices m/m,Low,,1.0%,1.3%
2013-11-03 19:30,AUD,Retail Sales m/m,High,0.5%,0.5%,0.8%
2013-11-04 00:00,AUD,ANZ Job Advertisements m/m,Medium,,0.2%,-0.1%
2013-11-04 00:00,AUD,HPI q/q,Medium,2.3%,2.7%,1.9%
2013-11-04 00:00,GBP,Construction PMI,High,58.9,58.9,59.4
2013-11-04 00:00,USD,Factory Orders m/m,Low,0.2%,-2.8%,-0.1%
2013-11-04 03:15,EUR,Spanish Manufacturing PMI,Medium,51.0,50.7,50.9
2013-11-04 03:45,EUR,Italian Manufacturing PMI,Medium,51.1,50.8,50.7
2013-11-04 03:50,EUR,French Final Manufacturing PMI,Low,49.4,49.4,49.1
2013-11-04 03:55,EUR,German Final Manufacturing PMI,Low,51.5,51.5,51.7
2013-11-04 04:00,EUR,Final Manufacturing PMI,Low,51.3,51.3,51.3
2013-11-04 04:30,EUR,Sentix Investor Confidence,Low,6.6,6.1,9.3
2013-11-04 10:00,USD,Factory Orders m/m,Medium,1.9%,-0.1%,1.7%
2013-11-04 11:40,USD,FOMC Member Powell Speaks,Medium,,,
2013-11-04 13:10,CAD,Gov Council Member Schembri Speaks,Medium,,,
2013-11-04 14:00,USD,Loan Officer Survey,Low,,,
2013-11-04 16:00,USD,FOMC Member Rosengren Speaks,Medium,,,
2013-11-04 17:30,AUD,AIG Services Index,Low,,47.1,47.9
2013-11-04 18:50,JPY,Monetary Base y/y,Low,48.3%,46.1%,45.8%
2013-11-04 19:00,GBP,BRC Retail Sales Monitor y/y,Medium,,0.7%,0.8%
2013-11-04 20:45,CNY,Caixin Services PMI,Medium,,52.4,52.6
2013-11-04 22:30,AUD,Cash Rate,High,2.50%,2.50%,2.50%
2013-11-05 00:00,AUD,RBA Rate Statement,High,,,
2013-11-05 00:00,GBP,Final Services PMI,High,60.4,60.3,62.5
2013-11-05 00:00,USD,RCM/TIPP Economic Optimism,Low,41.1,38.4,41.4
2013-11-05 00:30,JPY,BOJ Gov Kuroda Speaks,High,,,
2013-11-05 03:00,EUR,Spanish Unemployment Change,Medium,31.3K,25.6K,87.0K
2013-11-05 03:15,CHF,CPI m/m,High,0.1%,0.3%,-0.1%
2013-11-05 04:30,EUR,EU Economic Forecasts,Medium,,,
2013-11-05 05:00,EUR,PPI m/m,Low,0.3%,0.0%,0.1%
2013-11-05 08:30,NZD,GDT Price Index,Low,,-1.9%,-1.8%
2013-11-05 10:00,USD,ISM Services PMI,High,54.2,54.4,55.4
2013-11-05 16:45,NZD,Employment Change q/q,High,0.5%,0.4%,1.2%
2013-11-05 18:50,JPY,Monetary Policy Meeting Minutes,Medium,,,
2013-11-05 19:01,GBP,BRC Shop Price Index y/y,Low,,-0.2%,-0.5%
2013-11-05 19:30,AUD,Goods Trade Balance,High,-0.51B,-0.69B,-0.28B
2013-11-05 22:45,JPY,10-y Bond Auction,Low,,0.68|3.7,0.61|3.7
