datetime,currency,title,impact,forecast,previous,actual
2007-12-02 17:30,AUD,AIG Manufacturing Index,Low,,53.3,53.8
2007-12-02 18:30,AUD,MI Inflation Gauge m/m,Low,,0.3%,0.3%
2007-12-02 18:50,JPY,Capital Spending q/y,Medium,-2.5%,-4.9%,-1.2%
2007-12-02 19:30,AUD,Goods Trade Balance,High,-1.88B,-1.92B,-2.98B
2007-12-02 20:00,CNY,Non-Manufacturing PMI,Low,,65.0,54.1
2007-12-02 20:30,JPY,Average Cash Earnings y/y,Low,0.0%,-0.6%,0.0%
2007-12-02 21:30,CNY,Caixin Manufacturing PMI,Medium,,55.2,52.8
2007-12-03 00:00,AUD,Company Operating Profits q/q,Low,1.9%,1.7%,-2.1%
2007-12-03 00:00,GBP,Final Manufacturing PMI,Medium,52.5,52.8,54.4
2007-12-03 00:00,USD,ISM Manufacturing Prices,Low,65.5,63.0,67.5
2007-12-03 00:30,AUD,Commodity Prices y/y,Medium,,5.4%,2.0%
2007-12-03 03:15,EUR,Spanish Manufacturing PMI,Low,,49.6,50.7
2007-12-03 03:30,CHF,Manufacturing PMI,Medium,59.5,60.7,63.4
2007-12-03 03:45,EUR,Italian Manufacturing PMI,Low,51.7,51.3,51.3
2007-12-03 04:00,EUR,Final Manufacturing PMI,Low,52.6,52.6,52.8
2007-12-03 04:30,EUR,ECB President Trichet Speaks,Medium,,,
2007-12-03 05:00,EUR,Unemployment Rate,Low,7.3%,7.3%,7.2%
2007-12-03 10:00,USD,ISM Manufacturing PMI,High,50.5,50.9,50.8
2007-12-03 10:30,USD,Treasury Sec Paulson Speaks,Low,,,
2007-12-03 11:30,CHF,Gov Board Member Hildebrand Speaks,Low,,,
2007-12-03 15:29,EUR,Eurogroup Meetings,Low,,,
2007-12-03 15:29,USD,Total Vehicle Sales,Low,16.1M,16.1M,16.2M
2007-12-03 18:50,JPY,Monetary Base y/y,Low,0.7%,0.5%,1.0%
2007-12-03 19:01,GBP,BRC Retail Sales Monitor y/y,Medium,,1.0%,1.2%
2007-12-03 19:30,AUD,Building Approvals m/m,High,-1.9%,8.6%,-2.8%
2007-12-03 22:45,JPY,10-y Bond Auction,Low,,1.66|3.1,1.48|3.2
2007-12-04 00:00,AUD,Retail Sales m/m,High,0.6%,0.7%,0.2%
2007-12-04 00:00,CAD,Overnight Rate,High,4.50%,4.50%,4.25%
2007-12-04 03:00,EUR,Spanish Unemployment Change,Low,,31.2K,45.9K
