datetime,currency,title,impact,forecast,previous,actual
2024-07-01 00:00,CHF,Retail Sales y/y,Low,2.5%,2.2%,0.4%
2024-07-01 00:00,GBP,M4 Money Supply m/m,Low,0.2%,0.0%,-0.1%
2024-07-01 00:00,GBP,Mortgage Approvals,Low,60K,61K,60K
2024-07-01 00:00,GBP,Net Lending to Individuals m/m,Low,3.3B,3.0B,2.7B
2024-07-01 00:00,JPY,Consumer Confidence,Low,36.4,36.2,36.4
2024-07-01 00:00,JPY,Tankan Non-Manufacturing Index,Low,33,34,33
2024-07-01 00:00,USD,Construction Spending m/m,Low,0.3%,0.3%,-0.1%
2024-07-01 00:00,USD,ISM Manufacturing Prices,Medium,55.8,57.0,52.1
2024-07-01 01:25,GBP,Nationwide HPI m/m,Low,0.0%,0.4%,0.2%
2024-07-01 01:30,AUD,Commodity Prices y/y,Low,,-6.0%,-4.1%
2024-07-01 02:15,EUR,Spanish Manufacturing PMI,Low,53.1,54.0,52.3
2024-07-01 02:30,CHF,Manufacturing PMI,Low,45.2,46.4,43.9
2024-07-01 02:45,EUR,Italian Manufacturing PMI,Low,44.3,45.6,45.7
2024-07-01 02:50,EUR,French Final Manufacturing PMI,Low,45.3,45.3,45.4
2024-07-01 02:55,EUR,German Final Manufacturing PMI,Low,43.4,43.4,43.5
2024-07-01 03:00,EUR,Final Manufacturing PMI,Low,45.6,45.6,45.8
2024-07-01 03:30,GBP,Final Manufacturing PMI,Low,51.4,51.4,50.9
2024-07-01 07:15,EUR,German Buba President Nagel Speaks,Low,,,
2024-07-01 08:45,USD,Final Manufacturing PMI,Medium,51.7,51.7,51.6
2024-07-01 09:00,USD,ISM Manufacturing PMI,High,49.2,48.7,48.5
2024-07-01 14:00,EUR,ECB President Lagarde Speaks,Medium,,,
2024-07-01 15:29,EUR,German Prelim CPI m/m,High,0.2%,0.1%,0.1%
2024-07-01 17:00,NZD,NZIER Business Confidence,Low,,-25,-44
2024-07-01 17:45,NZD,Building Consents m/m,Low,,-2.1%,-1.7%
2024-07-01 18:01,GBP,BRC Shop Price Index y/y,Low,,0.6%,0.2%
2024-07-01 18:50,JPY,Monetary Base y/y,Low,1.0%,0.9%,0.6%
2024-07-01 20:30,AUD,Monetary Policy Meeting Minutes,Medium,,,
2024-07-01 22:35,JPY,10-y Bond Auction,Low,,1.05|3.7,1.09|3.2
2024-07-02 00:00,EUR,CPI Flash Estimate y/y,High,2.5%,2.6%,2.5%
2024-07-02 00:00,EUR,ECB President Lagarde Speaks,Medium,,,
2024-07-02 00:00,EUR,Unemployment Rate,Low,6.4%,6.4%,6.4%
2024-07-02 00:00,USD,Fed Chair Powell Speaks,High,,,
2024-07-02 02:00,EUR,Spanish Unemployment Change,Low,-50.9K,-58.7K,-46.8K
2024-07-02 03:00,EUR,Italian Monthly Unemployment Rate,Low,6.9%,6.8%,6.8%
2024-07-02 04:00,EUR,Core CPI Flash Estimate y/y,High,2.8%,2.9%,2.9%
2024-07-02 08:30,CAD,Manufacturing PMI,Low,,49.3,49.3
2024-07-02 09:00,USD,JOLTS Job Openings,High,7.96M,7.92M,8.14M
2024-07-02 09:40,USD,RCM/TIPP Economic Optimism,Low,41.2,40.5,44.2
2024-07-02 09:48,NZD,GDT Price Index,Low,,-0.5%,-6.9%
2024-07-02 15:29,USD,Wards Total Vehicle Sales,Low,15.8M,15.9M,15.3M
2024-07-02 20:00,NZD,ANZ Commodity Prices m/m,Low,,1.1%,1.5%
2024-07-02 20:30,AUD,Retail Sales m/m,Medium,0.3%,0.1%,0.6%
2024-07-02 20:45,CNY,Caixin Services PMI,Low,53.4,54.0,51.2
2024-07-03 00:00,AUD,Building Approvals m/m,Low,1.5%,1.9%,5.5%
2024-07-03 00:00,USD,API Weekly Statistical Bulletin,Low,,,
2024-07-03 00:00,USD,Challenger Job Cuts y/y,Low,,-20.3%,19.8%
2024-07-03 00:00,USD,Factory Orders m/m,Low,0.2%,0.4%,-0.5%
2024-07-03 00:00,USD,Trade Balance,Low,-76.3B,-74.5B,-75.1B
2024-07-03 00:00,USD,Unemployment Claims,High,234K,234K,238K
2024-07-03 01:45,EUR,French Gov Budget Balance,Low,,-91.6B,-113.5B
2024-07-03 02:15,EUR,Spanish Services PMI,Low,56.5,56.9,56.8
2024-07-03 02:45,EUR,Italian Services PMI,Low,53.9,54.2,53.7
2024-07-03 02:50,EUR,French Final Services PMI,Low,48.8,48.8,49.6
2024-07-03 02:55,EUR,German Final Services PMI,Low,53.5,53.5,53.1
2024-07-03 03:00,EUR,Final Services PMI,Low,52.6,52.6,52.8
2024-07-03 03:30,GBP,Final Services PMI,Low,51.2,51.2,52.1
2024-07-03 04:00,EUR,PPI m/m,Low,-0.1%,-1.0%,-0.2%
2024-07-03 04:39,EUR,German 10-y Bond Auction,Low,,2.60|2.0,2.63|1.9
2024-07-03 05:30,USD,FOMC Member Williams Speaks,Low,,,
2024-07-03 06:30,CHF,Gov Board Member Martin Speaks,Low,,,
2024-07-03 07:15,USD,ADP Non-Farm Employment Change,High,163K,157K,150K
2024-07-03 07:30,CAD,Trade Balance,Low,-1.3B,-1.3B,-1.9B
