datetime,currency,title,impact,forecast,previous,actual
2014-01-01 17:10,AUD,AIG Manufacturing Index,Low,,47.7,47.6
2014-01-01 20:45,CNY,Caixin Manufacturing PMI,Medium,50.5,50.5,50.5
2014-01-02 00:00,USD,Construction Spending m/m,Low,0.7%,0.9%,1.0%
2014-01-02 00:00,USD,ISM Manufacturing Prices,Low,53.0,52.5,53.5
2014-01-02 00:30,AUD,Commodity Prices y/y,Low,,-2.8%,-4.0%
2014-01-02 03:15,EUR,Spanish Manufacturing PMI,Medium,49.9,48.6,50.8
2014-01-02 03:45,EUR,Italian Manufacturing PMI,Medium,51.8,51.4,53.3
2014-01-02 03:50,EUR,French Final Manufacturing PMI,Low,47.1,47.1,47.0
2014-01-02 03:55,EUR,German Final Manufacturing PMI,Low,54.2,54.2,54.3
2014-01-02 04:00,EUR,Final Manufacturing PMI,Low,52.7,52.7,52.7
2014-01-02 04:30,GBP,Final Manufacturing PMI,High,58.3,58.1,57.3
2014-01-02 08:30,USD,Unemployment Claims,High,334K,341K,339K
2014-01-02 09:00,USD,Final Manufacturing PMI,Low,54.4,54.4,55.0
2014-01-02 09:30,CAD,Manufacturing PMI,Low,,55.3,53.5
2014-01-02 10:00,USD,ISM Manufacturing PMI,High,56.8,57.3,57.0
2014-01-02 20:00,CNY,Non-Manufacturing PMI,Medium,,56.0,54.6
2014-01-03 00:00,EUR,Private Loans y/y,Low,-1.9%,-2.2%,-2.3%
2014-01-03 00:00,EUR,Spanish Flash CPI y/y,Medium,0.2%,0.2%,0.2%
2014-01-03 00:00,EUR,Spanish Unemployment Change,Medium,24.3K,-2.5K,-107.6K
2014-01-03 00:00,GBP,M4 Money Supply m/m,Low,0.3%,0.1%,0.0%
2014-01-03 00:00,GBP,Mortgage Approvals,Low,70K,68K,71K
2014-01-03 00:00,GBP,Net Lending to Individuals m/m,Medium,2.0B,1.6B,1.5B
2014-01-03 02:00,GBP,Nationwide HPI m/m,Medium,0.8%,0.7%,1.4%
2014-01-03 03:00,CHF,KOF Economic Barometer,Medium,1.92,1.85,1.95
2014-01-03 03:30,CHF,Manufacturing PMI,Medium,56.4,56.5,53.9
2014-01-03 04:00,EUR,M3 Money Supply y/y,Medium,1.5%,1.4%,1.5%
2014-01-03 04:30,GBP,Construction PMI,High,62.3,62.6,62.1
2014-01-03 05:00,EUR,Italian Prelim CPI m/m,Low,0.3%,-0.3%,0.2%
2014-01-03 10:30,USD,Natural Gas Storage,Low,-125B,-177B,-97B
2014-01-03 11:00,USD,Crude Oil Inventories,Medium,-2.3M,-4.7M,-7.0M
2014-01-03 12:45,USD,FOMC Member Plosser Speaks,Medium,,,
2014-01-03 13:15,USD,FOMC Member Stein Speaks,Medium,,,
2014-01-03 14:30,USD,Fed Chairman Bernanke Speaks,High,,,
2014-01-03 15:29,USD,Total Vehicle Sales,Low,16.0M,16.4M,15.4M
2014-01-04 10:15,USD,FOMC Member Dudley Speaks,Medium,,,
2014-01-04 17:00,USD,FOMC Member Plosser Speaks,Medium,,,
2014-01-05 17:16,AUD,AIG Services Index,Low,,48.9,46.1
2014-01-05 20:45,CNY,Caixin Services PMI,Medium,,52.5,50.9
2014-01-06 00:00,CAD,IPPI m/m,Low,0.0%,-0.5%,0.1%
2014-01-06 00:00,GBP,Final Services PMI,High,60.4,60.0,58.8
2014-01-06 00:00,USD,Factory Orders m/m,Medium,1.8%,-0.5%,1.8%
2014-01-06 03:15,EUR,Spanish Services PMI,Medium,51.1,51.5,54.2
2014-01-06 03:45,EUR,Italian Services PMI,Medium,48.9,47.2,47.9
2014-01-06 03:50,EUR,French Final Services PMI,Low,47.4,47.4,47.8
2014-01-06 03:55,EUR,German Final Services PMI,Low,54.0,54.0,53.5
2014-01-06 04:00,EUR,Final Services PMI,Low,51.2,51.0,51.0
2014-01-06 04:30,EUR,Sentix Investor Confidence,Low,9.7,8.0,11.9
2014-01-06 08:30,CAD,RMPI m/m,Medium,-1.1%,-3.3%,-4.1%
2014-01-06 09:00,USD,Final Services PMI,Low,56.0,56.0,55.7
2014-01-06 10:00,USD,ISM Services PMI,High,54.6,53.9,53.0
2014-01-06 15:29,EUR,German Prelim CPI m/m,Medium,0.4%,0.2%,0.4%
2014-01-06 18:00,USD,Fed Chairman Nomination Vote,High,Pass,,Pass
2014-01-06 18:50,JPY,Monetary Base y/y,Low,55.2%,52.5%,46.6%
2014-01-06 19:30,AUD,Goods Trade Balance,High,-0.30B,-0.36B,-0.12B
2014-01-06 22:45,JPY,10-y Bond Auction,Low,,0.65|4.0,0.72|3.8
2014-01-07 00:00,EUR,Core CPI Flash Estimate y/y,Medium,,0.9%,0.7%
2014-01-07 00:00,EUR,PPI m/m,Low,-0.1%,-0.5%,-0.1%
2014-01-07 00:00,NZD,GDT Price Index,Low,,0.2%,-0.8%
2014-01-07 00:00,USD,Trade Balance,High,-40.2B,-39.3B,-34.3B
2014-01-07 02:00,EUR,German Retail Sales m/m,Medium,0.5%,-0.8%,1.5%
2014-01-07 03:00,CHF,Foreign Currency Reserves,Medium,,436B,435B
2014-01-07 03:55,EUR,German Unemployment Change,Medium,-1K,9K,-15K
2014-01-07 05:00,EUR,CPI Flash Estimate y/y,High,0.9%,0.9%,0.8%
2014-01-07 08:30,CAD,Trade Balance,High,-0.2B,-0.9B,-0.9B
2014-01-07 10:00,CAD,Ivey PMI,High,55.0,53.7,46.3
2014-01-07 17:17,AUD,AIG Construction Index,Low,,55.2,50.8
2014-01-07 19:01,GBP,BRC Shop Price Index y/y,Low,,-0.3%,-0.8%
2014-01-08 00:00,EUR,Unemployment Rate,Medium,12.1%,12.1%,12.1%
2014-01-08 02:00,EUR,German Trade Balance,Medium,18.9B,16.7B,17.8B
2014-01-08 02:59,GBP,Halifax HPI m/m,Medium,0.6%,0.9%,-0.6%
2014-01-08 04:00,EUR,Italian Monthly Unemployment Rate,Low,12.6%,12.5%,12.7%
2014-01-08 04:30,GBP,BOE Credit Conditions Survey,Medium,,,
2014-01-08 05:00,EUR,Retail Sales m/m,Medium,0.2%,-0.4%,1.4%
2014-01-08 06:00,EUR,German Factory Orders m/m,Medium,1.2%,-2.1%,2.1%
2014-01-08 08:15,USD,ADP Non-Farm Employment Change,High,199K,229K,238K
2014-01-08 10:30,USD,Crude Oil Inventories,Medium,-1.6M,-7.0M,-2.7M
2014-01-08 13:01,USD,10-y Bond Auction,Medium,,2.82|2.6,3.01|2.7
2014-01-08 14:00,USD,FOMC Meeting Minutes,High,,,
2014-01-08 15:00,USD,Consumer Credit m/m,Low,14.8B,17.9B,12.3B
2014-01-08 16:45,NZD,Building Consents m/m,Medium,,0.3%,11.1%
2014-01-08 19:00,NZD,ANZ Commodity Prices m/m,Low,,-0.3%,1.0%
2014-01-08 19:30,AUD,Building Approvals m/m,High,-0.9%,-1.6%,-1.5%
2014-01-08 20:30,CNY,CPI y/y,High,2.7%,3.0%,2.5%
2014-01-09 00:00,AUD,Retail Sales m/m,High,0.5%,0.5%,0.7%
2014-01-09 00:00,CAD,NHPI m/m,Medium,0.2%,0.1%,0.0%
2014-01-09 00:00,CNY,PPI y/y,Medium,-1.2%,-1.4%,-1.4%
2014-01-09 00:00,EUR,ECB Press Conference,High,,,
2014-01-09 00:00,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2014-01-09 00:00,USD,Unemployment Claims,High,337K,345K,330K
2014-01-09 02:45,EUR,French Trade Balance,Low,-4.6B,-4.8B,-5.7B
2014-01-09 04:30,GBP,Goods Trade Balance,Medium,-9.4B,-9.7B,-9.4B
2014-01-09 05:01,EUR,French 10-y Bond Auction,Medium,,2.41|2.0,2.51|1.5
2014-01-09 06:00,EUR,German Industrial Production m/m,Medium,1.6%,-1.2%,1.9%
2014-01-09 07:00,GBP,Asset Purchase Facility,High,375B,375B,375B
2014-01-09 07:30,USD,Challenger Job Cuts y/y,Low,,-20.6%,-5.9%
2014-01-09 07:45,EUR,Main Refinancing Rate,High,0.25%,0.25%,0.25%
2014-01-09 08:13,CAD,Housing Starts,Low,196K,198K,190K
2014-01-09 08:30,CAD,Building Permits m/m,High,-2.3%,8.0%,-6.7%
2014-01-09 10:30,USD,Natural Gas Storage,Low,-147B,-97B,-157B
2014-01-09 13:01,USD,30-y Bond Auction,Low,,3.90|2.3,3.90|2.6
2014-01-09 19:00,AUD,HIA New Home Sales m/m,Medium,,-3.8%,7.5%
