datetime,currency,title,impact,forecast,previous,actual
2017-03-01 00:00,CAD,Overnight Rate,High,0.50%,0.50%,0.50%
2017-03-01 00:00,EUR,German Final Manufacturing PMI,Low,57.0,57.0,56.8
2017-03-01 00:00,GBP,M4 Money Supply m/m,Low,-0.1%,-0.5%,0.9%
2017-03-01 00:00,GBP,Mortgage Approvals,Low,69K,68K,70K
2017-03-01 00:00,GBP,Nationwide HPI m/m,Low,0.2%,0.2%,0.6%
2017-03-01 00:00,GBP,Net Lending to Individuals m/m,Medium,4.0B,4.7B,4.8B
2017-03-01 00:00,JPY,Final Manufacturing PMI,Low,53.6,53.5,53.3
2017-03-01 00:00,USD,Construction Spending m/m,Low,0.7%,0.1%,-1.0%
2017-03-01 00:00,USD,Core PCE Price Index m/m,Medium,0.3%,0.1%,0.3%
2017-03-01 00:00,USD,ISM Manufacturing PMI,High,56.2,56.0,57.7
2017-03-01 00:00,USD,ISM Manufacturing Prices,Low,68.5,69.0,68.0
2017-03-01 00:00,USD,Personal Income m/m,Low,0.3%,0.3%,0.4%
2017-03-01 00:00,USD,Personal Spending m/m,Medium,0.3%,0.5%,0.2%
2017-03-01 00:30,AUD,Commodity Prices y/y,Low,,57.1%,56.0%
2017-03-01 02:00,CHF,UBS Consumption Indicator,Low,,1.38,1.43
2017-03-01 03:15,EUR,Spanish Manufacturing PMI,Medium,55.9,55.6,54.8
2017-03-01 03:30,CHF,Manufacturing PMI,Low,55.5,54.6,57.8
2017-03-01 03:45,EUR,Italian Manufacturing PMI,Low,53.6,53.0,55.0
2017-03-01 03:50,EUR,French Final Manufacturing PMI,Low,52.3,52.3,52.2
2017-03-01 03:55,EUR,German Unemployment Change,Medium,-10K,-25K,-14K
2017-03-01 04:00,EUR,Final Manufacturing PMI,Low,55.5,55.5,55.4
2017-03-01 04:30,GBP,Final Manufacturing PMI,High,55.7,55.7,54.6
2017-03-01 05:33,EUR,German 10-y Bond Auction,Low,,0.33|2.2,0.25|1.3
2017-03-01 08:30,CAD,Current Account,Medium,-9.6B,-19.7B,-10.7B
2017-03-01 09:30,CAD,Manufacturing PMI,Low,,53.5,54.7
2017-03-01 09:45,USD,Final Manufacturing PMI,Low,54.4,54.3,54.2
2017-03-01 10:00,CAD,BOC Rate Statement,High,,,
2017-03-01 10:30,USD,Crude Oil Inventories,High,1.5M,0.6M,1.5M
2017-03-01 13:00,USD,FOMC Member Kaplan Speaks,Medium,,,
2017-03-01 14:00,USD,Beige Book,Low,,,
2017-03-01 15:00,NZD,RBNZ Gov Wheeler Speaks,High,,,
2017-03-01 15:29,EUR,German Prelim CPI m/m,Medium,0.6%,-0.6%,0.6%
2017-03-01 15:29,USD,Total Vehicle Sales,Low,17.7M,17.6M,17.6M
2017-03-01 15:29,USD,Wards Total Vehicle Sales,Low,17.7M,17.3M,17.5M
2017-03-01 18:00,USD,FOMC Member Brainard Speaks,Medium,,,
2017-03-01 18:50,JPY,Monetary Base y/y,Low,23.2%,22.6%,21.4%
2017-03-01 19:30,AUD,Building Approvals m/m,Medium,-0.1%,-2.5%,1.8%
2017-03-01 22:45,JPY,10-y Bond Auction,Low,,0.09|3.6,0.08|3.7
2017-03-02 00:00,AUD,Goods Trade Balance,Medium,3.82B,3.33B,1.30B
2017-03-02 00:00,EUR,CPI Flash Estimate y/y,Medium,1.8%,1.8%,2.0%
2017-03-02 00:00,EUR,PPI m/m,Low,0.5%,0.8%,0.7%
2017-03-02 00:00,EUR,Unemployment Rate,Low,9.6%,9.6%,9.6%
2017-03-02 00:00,USD,Unemployment Claims,High,243K,242K,223K
2017-03-02 01:45,CHF,GDP q/q,Low,0.5%,0.1%,0.1%
2017-03-02 02:00,EUR,German Import Prices m/m,Low,0.5%,1.9%,0.9%
2017-03-02 03:00,EUR,Spanish Unemployment Change,Medium,5.2K,57.3K,-9.4K
2017-03-02 03:15,CHF,Retail Sales y/y,Low,-2.0%,-4.1%,-1.4%
2017-03-02 04:00,EUR,Italian Monthly Unemployment Rate,Low,12.0%,11.9%,11.9%
2017-03-02 04:30,GBP,Construction PMI,High,52.2,52.2,52.5
2017-03-02 04:44,EUR,Spanish 10-y Bond Auction,Low,,1.73|3.0,1.68|1.4
2017-03-02 04:59,EUR,French 10-y Bond Auction,Low,,1.07|2.1,0.91|2.8
