datetime,currency,title,impact,forecast,previous,actual
2024-05-01 00:00,NZD,Labor Cost Index q/q,Low,0.8%,1.0%,0.8%
2024-05-01 00:00,NZD,Unemployment Rate,High,4.3%,4.0%,4.3%
2024-05-01 00:00,USD,API Weekly Statistical Bulletin,Low,,,
2024-05-01 00:00,USD,Construction Spending m/m,Low,0.3%,0.0%,-0.2%
2024-05-01 00:00,USD,FOMC Statement,High,,,
2024-05-01 00:00,USD,ISM Manufacturing Prices,Medium,55.5,55.8,60.9
2024-05-01 00:00,USD,JOLTS Job Openings,High,8.68M,8.81M,8.49M
2024-05-01 01:00,GBP,Nationwide HPI m/m,Low,0.1%,-0.2%,-0.4%
2024-05-01 01:30,AUD,Commodity Prices y/y,Low,,-14.9%,-11.6%
2024-05-01 03:30,GBP,Final Manufacturing PMI,Low,48.7,48.7,49.1
2024-05-01 04:03,GBP,10-y Bond Auction,Low,,4.01|3.3,4.37|3.1
2024-05-01 07:15,USD,ADP Non-Farm Employment Change,High,179K,208K,192K
2024-05-01 08:30,CAD,Manufacturing PMI,Low,,49.8,49.4
2024-05-01 08:45,USD,Final Manufacturing PMI,High,49.9,49.9,50.0
2024-05-01 09:00,USD,ISM Manufacturing PMI,High,50.0,50.3,49.2
2024-05-01 09:30,USD,Crude Oil Inventories,Low,-2.3M,-6.4M,7.3M
2024-05-01 13:00,USD,Federal Funds Rate,High,5.50%,5.50%,5.50%
2024-05-01 13:30,USD,FOMC Press Conference,High,,,
2024-05-01 15:15,CAD,BOC Gov Macklem Speaks,High,,,
2024-05-01 15:29,USD,Wards Total Vehicle Sales,Low,15.7M,15.5M,15.7M
2024-05-01 17:45,NZD,Building Consents m/m,Low,,15.9%,-0.2%
2024-05-01 18:50,JPY,Monetary Base y/y,Low,1.7%,1.6%,2.1%
2024-05-01 20:30,AUD,Building Approvals m/m,Low,3.5%,-0.9%,1.9%
2024-05-01 23:59,JPY,Consumer Confidence,Low,39.7,39.5,38.3
2024-05-02 00:00,AUD,Goods Trade Balance,Low,7.19B,6.59B,5.02B
2024-05-02 00:00,CHF,Retail Sales y/y,Low,0.2%,0.2%,-0.1%
2024-05-02 00:00,JPY,Monetary Policy Meeting Minutes,Low,,,
2024-05-02 00:00,USD,Prelim Nonfarm Productivity q/q,Low,0.8%,3.5%,0.3%
2024-05-02 00:00,USD,Prelim Unit Labor Costs q/q,Low,3.6%,0.4%,4.7%
2024-05-02 00:00,USD,Trade Balance,Low,-69.5B,-69.5B,-69.4B
2024-05-02 00:00,USD,Unemployment Claims,High,212K,208K,208K
