date,open,high,low,close,volume,average,barCount
2021-06-01,335.31,335.79,331.43,332.82,24037275.0,333.27,127370
2021-06-02,333.25,334.34,331.69,333.47,17722850.0,333.207,92821
2021-06-03,330.55,331.86,328.28,330.0,28193178.0,330.169,151836
2021-06-04,331.86,336.06,331.78,335.6,25326259.0,334.96,133095
2021-06-07,335.02,336.66,334.34,336.6,22320438.0,335.35,120545
2021-06-08,338.42,339.29,335.03,336.76,19547260.0,336.985,104057
2021-06-09,338.18,338.97,336.65,336.84,17319360.0,337.72,94493
2021-06-10,337.22,340.46,336.73,340.35,24762109.0,339.398,131902
2021-06-11,340.36,341.25,339.69,341.24,15905951.0,340.49,86989
2021-06-14,341.68,344.51,340.46,344.51,19904394.0,342.417,102977
2021-06-15,344.15,344.47,341.52,342.26,25967177.0,342.714,141147
2021-06-16,342.74,343.84,337.45,341.01,42197527.0,340.78,241416
2021-06-17,339.97,346.38,339.92,345.34,39128455.0,344.54,200656
2021-06-18,343.63,344.81,341.86,342.63,31642999.0,343.433,184847
2021-06-21,342.43,344.69,340.15,344.36,22727016.0,343.066,120539
2021-06-22,344.15,348.03,343.84,347.57,21843495.0,346.184,113267
2021-06-23,347.51,348.92,346.88,347.74,18977596.0,347.982,98382
2021-06-24,349.74,351.46,349.17,349.89,23932009.0,350.307,129606
2021-06-25,350.47,350.72,348.84,349.46,20839462.0,349.644,117290
2021-06-28,350.78,353.85,350.72,353.71,26563372.0,352.792,142119
2021-06-29,353.53,355.02,352.67,354.99,19808567.0,354.047,103674
2021-06-30,354.82,355.23,353.83,354.43,22365379.0,354.562,109529
