date,open,high,low,close,volume,average,barCount
2026-03-26 04:00:00,585.8,585.8,585.09,585.36,1852.0,585.398,27
2026-03-26 04:01:00,585.3,585.49,585.23,585.42,885.0,585.327,14
2026-03-26 04:02:00,585.07,585.24,585.07,585.24,1667.0,585.083,12
2026-03-26 04:03:00,585.19,585.23,585.09,585.23,1284.0,585.143,13
2026-03-26 04:04:00,585.21,585.28,585.21,585.28,496.0,585.246,7
2026-03-26 04:05:00,585.3,585.3,585.11,585.16,1210.0,585.228,14
2026-03-26 04:06:00,585.14,585.68,585.13,585.55,1723.0,585.538,18
2026-03-26 04:07:00,585.48,585.48,585.48,585.48,140.0,585.48,2
2026-03-26 04:08:00,585.58,585.58,585.46,585.49,793.0,585.524,10
2026-03-26 04:09:00,585.47,585.47,585.07,585.1,1317.0,585.253,15
2026-03-26 04:10:00,585.1,585.14,584.93,585.03,1600.0,585.031,22
2026-03-26 04:11:00,585.0,585.0,584.8,584.8,1342.0,584.931,17
2026-03-26 04:12:00,584.97,584.97,584.73,584.73,738.0,584.888,9
2026-03-26 04:13:00,584.69,584.7,584.13,584.13,2325.0,584.478,27
2026-03-26 04:14:00,584.0,584.01,583.8,583.86,4007.0,583.908,48
2026-03-26 04:15:00,584.02,584.1,583.98,584.02,6033.0,584.05,66
2026-03-26 04:16:00,584.0,584.15,584.0,584.11,1297.0,584.08,9
2026-03-26 04:17:00,584.23,584.38,584.2,584.27,849.0,584.24,10
2026-03-26 04:18:00,584.02,584.08,583.84,584.05,5111.0,583.993,57
2026-03-26 04:19:00,584.02,584.02,583.58,583.63,2660.0,583.696,23
2026-03-26 04:20:00,583.8,584.09,583.8,584.09,2554.0,583.895,22
2026-03-26 04:21:00,584.0,584.01,583.81,583.85,2660.0,583.914,24
2026-03-26 04:22:00,583.93,583.94,583.67,583.75,1420.0,583.87,11
2026-03-26 04:23:00,583.88,584.13,583.88,583.96,2359.0,584.028,7
2026-03-26 04:24:00,583.94,583.94,583.81,583.86,2092.0,583.864,26
2026-03-26 04:25:00,583.84,583.84,583.77,583.77,763.0,583.812,5
2026-03-26 04:26:00,583.92,584.08,583.92,584.05,3236.0,584.024,28
2026-03-26 04:27:00,583.96,583.99,583.87,583.99,1186.0,583.909,17
2026-03-26 04:28:00,584.01,584.01,583.76,583.76,925.0,583.928,12
2026-03-26 04:29:00,583.53,583.67,583.43,583.54,1871.0,583.552,23
2026-03-26 04:30:00,583.47,583.6,583.36,583.57,1945.0,583.453,17
2026-03-26 04:31:00,583.53,583.77,583.51,583.71,2947.0,583.601,28
2026-03-26 04:32:00,583.76,583.93,583.76,583.93,610.0,583.848,6
2026-03-26 04:33:00,583.94,583.95,583.85,583.85,590.0,583.883,10
2026-03-26 04:34:00,583.98,583.98,583.8,583.82,908.0,583.851,14
2026-03-26 04:35:00,583.89,584.05,583.89,584.03,321.0,584.002,5
2026-03-26 04:36:00,583.85,583.85,583.79,583.79,436.0,583.831,6
2026-03-26 04:37:00,583.79,583.81,583.36,583.36,2677.0,583.54,24
2026-03-26 04:38:00,583.36,583.5,583.36,583.43,406.0,583.425,6
2026-03-26 04:39:00,583.62,583.62,583.53,583.55,910.0,583.583,11
2026-03-26 04:40:00,583.53,583.84,583.51,583.84,950.0,583.705,12
2026-03-26 04:41:00,583.9,583.91,583.8,583.8,1055.0,583.876,15
2026-03-26 04:42:00,583.67,583.79,583.67,583.78,263.0,583.749,4
2026-03-26 04:43:00,583.67,583.67,583.29,583.29,2842.0,583.408,31
2026-03-26 04:44:00,583.26,583.27,583.0,583.03,7551.0,583.214,52
2026-03-26 04:45:00,583.03,583.05,583.0,583.01,6462.0,583.029,43
2026-03-26 04:46:00,583.03,583.28,583.03,583.25,10207.0,583.143,60
2026-03-26 04:47:00,583.25,583.46,583.09,583.09,2204.0,583.303,23
2026-03-26 04:48:00,583.03,583.03,582.61,582.73,3415.0,582.777,39
2026-03-26 04:49:00,582.71,582.82,582.71,582.79,1701.0,582.743,20
2026-03-26 04:50:00,582.89,583.11,582.89,583.11,1072.0,582.975,12
2026-03-26 04:51:00,583.24,583.29,583.08,583.08,4376.0,583.176,29
2026-03-26 04:52:00,583.14,583.14,583.0,583.0,708.0,583.103,8
2026-03-26 04:53:00,583.12,583.3,583.12,583.3,2707.0,583.178,15
2026-03-26 04:54:00,583.35,583.38,583.35,583.38,440.0,583.366,5
2026-03-26 04:55:00,583.21,583.47,583.21,583.47,1165.0,583.375,15
2026-03-26 04:56:00,583.57,583.72,583.55,583.7,1594.0,583.634,16
2026-03-26 04:57:00,583.64,583.68,583.6,583.64,1967.0,583.636,27
2026-03-26 04:58:00,583.6,583.68,583.54,583.54,2771.0,583.623,31
2026-03-26 04:59:00,583.54,583.59,583.5,583.52,8620.0,583.541,84
2026-03-26 05:00:00,583.46,583.46,582.95,582.95,6694.0,583.349,56
2026-03-26 05:01:00,582.91,583.02,582.8,582.87,3368.0,582.897,30
2026-03-26 05:02:00,583.0,583.05,582.98,582.98,592.0,582.991,9
2026-03-26 05:03:00,582.9,582.97,582.67,582.79,5782.0,582.783,62
2026-03-26 05:04:00,582.84,583.12,582.84,583.06,1853.0,583.021,22
2026-03-26 05:05:00,583.47,583.47,583.34,583.45,1049.0,583.418,13
2026-03-26 05:06:00,583.39,583.39,583.22,583.34,2094.0,583.313,24
2026-03-26 05:07:00,583.42,583.42,583.3,583.35,792.0,583.346,11
