date,open,high,low,close,volume,average,barCount
2023-08-02,379.24,379.26,373.13,374.39,48330368.0,375.368,253031
2023-08-03,371.94,375.95,371.77,373.79,31624334.0,373.956,156561
2023-08-04,375.75,378.1,371.53,372.04,43188133.0,374.714,216187
2023-08-07,373.89,375.29,371.51,375.19,25299871.0,373.55,128169
2023-08-08,372.65,372.66,368.82,372.0,32772549.0,370.538,171602
2023-08-09,372.29,372.45,367.14,367.91,36242421.0,369.201,178300
2023-08-10,370.97,374.36,367.03,368.59,44306954.0,370.393,221718
2023-08-11,365.99,368.0,364.69,366.24,34384375.0,366.087,171566
2023-08-14,365.44,370.47,364.7,370.35,30075933.0,368.427,151042
2023-08-15,369.36,370.17,365.74,366.42,29977953.0,367.567,148580
2023-08-16,365.87,367.43,362.44,362.54,39100564.0,364.774,189939
2023-08-17,363.95,364.31,358.16,358.58,45864692.0,360.954,234114
2023-08-18,355.26,359.41,354.71,358.13,42274091.0,356.982,225008
2023-08-21,359.6,364.59,359.15,363.9,36249796.0,361.938,190953
2023-08-22,366.55,366.56,362.68,363.38,30615910.0,364.125,151627
2023-08-23,364.56,370.22,364.36,369.11,31535993.0,368.321,161441
2023-08-24,372.64,372.74,361.01,361.22,50864977.0,365.523,260267
2023-08-25,362.07,365.74,358.58,364.02,53401850.0,362.31,282442
2023-08-28,366.99,367.71,364.25,366.76,33045260.0,365.861,163735
2023-08-29,366.56,375.13,366.23,374.77,44110543.0,372.577,230453
2023-08-30,374.89,377.45,373.86,376.86,31340298.0,376.183,160533
2023-08-31,376.94,379.72,376.86,377.99,25310353.0,378.498,128395
