date,open,high,low,close,volume,average,barCount
2024-02-01,484.63,489.23,483.8,489.2,62996057.0,486.629,364525
2024-02-02,489.66,496.05,489.3,494.35,66014905.0,493.343,369156
2024-02-05,493.71,494.17,490.23,492.55,49066213.0,492.613,289078
2024-02-06,493.52,494.32,492.05,493.98,40486511.0,492.991,251548
2024-02-07,496.28,498.53,495.36,498.1,48222424.0,497.427,283979
2024-02-08,498.1,498.71,497.26,498.32,36285405.0,498.018,216029
2024-02-09,498.86,501.65,498.49,501.2,43361292.0,500.304,252833
2024-02-12,501.17,503.5,500.24,500.98,37242993.0,501.725,214986
2024-02-13,494.54,495.85,490.71,494.08,76192866.0,493.549,420589
2024-02-14,496.75,499.07,494.4,498.57,50798412.0,496.787,289153
2024-02-15,499.3,502.2,498.79,502.01,44618155.0,500.759,262993
2024-02-16,501.68,502.87,498.75,499.51,47052777.0,500.965,278120
2024-02-20,497.72,498.41,494.45,496.76,52546804.0,496.126,304268
2024-02-21,495.44,497.37,493.56,497.21,39129265.0,495.424,245177
2024-02-22,504.0,508.49,503.02,507.5,57200049.0,506.224,326734
2024-02-23,509.24,510.13,507.1,507.85,42496663.0,508.58,237285
2024-02-26,508.31,508.75,505.86,505.99,35105239.0,507.169,199358
2024-02-27,506.69,507.16,504.75,506.93,32675012.0,506.131,181657
2024-02-28,505.33,506.86,504.96,506.26,36137805.0,505.96,203754
2024-02-29,508.07,509.74,505.35,508.08,52004676.0,508.024,273734
