date,open,high,low,close,volume,average,barCount
2025-04-01,22.06,23.52,21.58,21.77,0.0,0.0,2256
2025-04-02,22.3,23.66,20.68,21.51,0.0,0.0,2198
2025-04-03,26.38,30.02,24.93,30.02,0.0,0.0,2646
2025-04-04,30.12,45.61,29.99,45.31,0.0,0.0,2823
2025-04-07,60.13,60.13,38.58,46.98,0.0,0.0,2668
2025-04-08,44.04,57.52,36.48,52.33,0.0,0.0,2765
2025-04-09,50.98,57.96,31.9,33.62,0.0,0.0,2797
2025-04-10,34.44,54.87,34.44,40.72,0.0,0.0,2810
2025-04-11,40.8,46.12,36.85,37.56,0.0,0.0,2880
2025-04-14,34.76,35.17,29.75,30.89,0.0,0.0,2539
2025-04-15,30.01,31.45,28.29,30.12,0.0,0.0,2561
2025-04-16,33.24,34.96,29.48,32.64,0.0,0.0,2520
2025-04-17,30.79,32.55,29.57,29.65,0.0,0.0,2430
2025-04-21,32.75,35.75,31.79,33.82,0.0,0.0,2159
2025-04-22,32.61,32.68,30.08,30.57,0.0,0.0,2178
2025-04-23,28.75,30.29,27.11,28.45,0.0,0.0,2275
2025-04-24,28.69,29.66,26.36,26.47,0.0,0.0,2301
2025-04-25,26.22,27.2,24.84,24.84,0.0,0.0,2279
2025-04-28,25.75,26.93,24.7,25.15,0.0,0.0,2092
2025-04-29,24.76,25.99,23.76,24.17,0.0,0.0,2246
2025-04-30,24.35,28.17,24.23,24.7,0.0,0.0,2225
