date,open,high,low,close,volume,average,barCount
2022-04-01,20.62,20.86,19.41,19.63,0.0,0.0,1870
2022-04-04,20.75,20.78,18.45,18.57,0.0,0.0,1725
2022-04-05,18.79,21.57,18.55,21.03,0.0,0.0,1859
2022-04-06,21.27,24.78,21.24,22.1,0.0,0.0,2334
2022-04-07,21.97,23.82,21.12,21.55,0.0,0.0,2270
2022-04-08,21.25,22.34,20.28,21.16,0.0,0.0,1957
2022-04-11,23.09,24.42,22.09,24.37,0.0,0.0,2290
2022-04-12,24.94,25.38,22.27,24.26,0.0,0.0,2242
2022-04-13,23.52,24.45,21.37,21.82,0.0,0.0,2061
2022-04-14,21.72,22.7,20.85,22.7,0.0,0.0,2070
2022-04-18,24.52,24.6,21.98,22.17,0.0,0.0,1867
2022-04-19,22.55,22.92,20.36,21.37,0.0,0.0,1946
2022-04-20,21.13,21.32,19.75,20.32,0.0,0.0,2054
2022-04-21,20.24,23.28,19.81,22.68,0.0,0.0,1979
2022-04-22,22.71,28.27,22.62,28.21,0.0,0.0,2346
2022-04-25,30.04,31.6,26.8,27.02,0.0,0.0,2557
2022-04-26,27.38,33.81,27.06,33.52,0.0,0.0,2397
2022-04-27,31.11,32.77,29.82,31.6,0.0,0.0,2564
2022-04-28,29.91,32.0,28.0,29.99,0.0,0.0,2365
2022-04-29,28.97,34.34,28.54,33.4,0.0,0.0,2412
